COUNTY,MESOZONE,rank11,rank21,rank23,rank3133,rank42,rank4445,rank4849,rank22,rank51,rank52,rank53,rank54,rank55,rank56,rank61,rank62,rank71,rank72,rank81,rank92,rank99
64013,1712,1,1,9,7,6,3,1,4,3,8,6,10,1,5,8,9,3,7,1,5,4
64013,1713,1,1,4,5,8,7,1,1,4,9,7,10,1,5,8,9,5,3,3,6,6
64013,1714,1,1,6,8,4,7,6,2,5,8,6,9,1,3,10,9,1,4,2,5,8
64013,1715,1,3,3,7,6,8,4,1,4,8,7,9,1,3,9,10,5,5,1,6,2
64013,1716,1,5,5,1,4,9,1,1,1,8,3,7,1,4,10,6,6,7,9,8,5
64013,1717,1,1,7,7,5,3,1,4,5,8,3,10,1,6,9,9,4,6,1,8,1
64013,1718,1,1,5,8,5,3,1,1,6,7,1,10,1,4,8,9,6,9,3,5,4
64013,1719,1,1,1,6,4,7,2,5,4,9,3,9,1,3,10,8,8,5,7,6,6
64013,1720,2,2,6,2,6,5,4,2,2,9,5,10,2,2,6,8,7,9,2,8,1
64013,1721,1,1,7,3,2,9,4,1,5,8,5,10,1,3,8,9,6,7,6,4,9
64013,1722,2,2,7,2,2,9,5,2,5,9,7,10,2,2,8,8,2,6,2,5,1
64013,1723,1,1,1,8,7,7,7,1,6,9,3,10,1,4,6,9,5,1,4,5,2
64013,1724,3,1,6,7,2,8,2,3,5,8,6,9,1,5,10,9,7,4,1,4,7
64013,1725,2,2,4,9,2,6,4,2,6,8,4,10,2,7,7,9,2,2,7,5,6
64013,1726,1,1,5,8,4,7,6,2,4,9,8,10,1,3,7,9,6,2,3,5,
64013,1727,2,2,4,4,5,8,5,2,2,8,9,9,2,6,5,10,7,7,2,2,8
64013,1728,1,1,5,9,7,7,1,1,6,8,4,10,1,1,9,8,4,5,6,3,7
64013,1729,1,1,8,6,3,7,5,1,3,7,4,10,1,1,7,9,6,5,9,1,8
64013,1730,2,2,2,6,5,8,2,2,2,7,6,9,2,7,8,9,2,10,2,2,8
64013,1731,1,1,5,8,2,8,4,3,5,7,6,10,1,2,9,9,4,6,3,7,
64013,1732,2,2,5,7,4,9,2,2,4,9,8,10,2,7,6,8,2,2,6,5,5
64013,1733,2,2,6,5,2,4,7,8,2,9,6,10,2,6,2,5,2,9,2,8,8
64013,1734,1,1,9,4,4,6,4,1,1,9,5,8,1,6,10,7,8,1,7,5,2
64013,1735,2,4,5,8,6,6,2,2,2,8,9,10,2,4,7,9,2,7,5,2,6
64013,1736,3,1,8,7,1,10,9,3,5,7,2,5,2,8,6,9,1,4,4,6,9
64013,1737,1,1,6,3,7,10,3,7,4,5,4,9,1,8,8,9,2,5,1,6,5
64013,1738,1,1,7,8,3,9,8,1,1,9,4,7,1,1,6,10,4,4,5,5,8
64013,1739,1,1,6,7,4,10,9,1,3,5,2,6,2,7,4,8,3,9,5,8,
64013,1740,2,2,4,6,4,9,5,2,5,8,2,8,2,2,6,10,2,9,7,7,3
64013,1741,1,1,7,6,5,9,7,1,3,8,4,8,1,4,9,10,1,6,3,5,3
64013,1742,3,3,10,9,3,8,3,3,6,7,3,8,3,3,3,3,3,9,7,3,3
64013,1743,1,1,4,8,5,6,7,2,3,9,3,5,1,7,8,10,2,4,6,9,
64013,1744,1,1,6,3,1,9,5,4,4,8,3,8,1,6,7,10,1,7,9,5,4
64013,1745,1,1,7,8,3,9,2,3,1,8,6,6,1,5,5,10,3,7,4,9,3
64013,1746,1,1,8,6,4,7,4,3,2,5,3,9,1,8,9,10,2,6,5,7,7
64013,1747,2,3,7,8,2,10,4,2,3,8,5,5,,9,6,9,,7,5,4,2
64013,1748,7,2,8,9,5,10,4,2,2,6,6,8,2,5,5,9,4,2,2,2,1
64013,1749,2,5,9,8,7,5,8,2,6,7,2,10,2,2,6,9,2,2,2,2,4
64013,1750,2,2,6,9,5,8,4,2,5,9,10,7,2,2,8,6,2,4,7,2,3
64013,1751,1,4,3,8,6,3,4,1,5,9,8,10,1,1,6,9,1,7,7,4,5
64013,1752,4,5,2,9,6,8,7,4,3,5,2,10,,7,8,9,3,6,1,,2
64013,1753,1,1,4,7,6,8,1,1,4,9,7,10,1,1,6,9,5,8,5,3,2
64013,1754,2,2,2,9,4,7,4,7,8,9,5,8,2,2,5,10,6,2,2,5,1
64013,1755,1,1,4,8,1,5,1,7,8,10,4,9,5,6,6,9,3,7,3,2,2
64013,1756,1,3,5,9,5,8,6,4,7,8,1,10,1,1,6,9,4,2,3,7,5
64013,1757,1,1,8,8,3,9,5,2,3,4,7,10,1,4,5,9,2,7,6,6,
64013,1758,1,1,4,9,7,8,6,3,8,7,4,10,1,2,6,9,2,5,5,3,
64013,1759,,2,2,9,4,8,6,2,7,8,5,10,3,4,7,9,1,6,1,5,
64013,1760,2,2,8,7,2,9,6,4,2,5,2,8,2,7,4,10,2,5,6,9,8
64013,1761,1,1,6,7,2,9,5,2,4,8,3,8,1,5,4,10,3,9,6,7,8
64013,1762,1,1,7,7,5,6,3,1,5,8,4,9,2,4,9,10,3,8,2,5,
64013,1763,1,1,6,9,6,10,2,3,8,7,4,9,1,8,3,7,1,3,5,5,4
64013,1764,1,1,7,4,3,9,6,1,4,7,3,9,1,5,6,10,1,5,8,8,2
64013,1765,2,2,5,5,2,10,2,2,8,6,2,9,2,6,7,9,8,2,7,2,
64013,1766,1,1,8,6,4,7,1,5,5,8,1,9,1,4,7,10,1,9,6,3,
64013,1767,3,6,1,8,7,8,1,1,4,9,1,9,5,1,7,10,4,6,1,5,3
64013,1768,7,1,1,10,5,6,5,1,6,9,7,9,1,1,8,8,1,4,3,4,4
64013,1769,1,2,4,10,5,7,4,9,1,9,3,8,1,1,6,8,3,6,5,7,
64013,1770,2,2,2,6,4,7,2,4,5,10,8,9,2,5,9,8,2,2,7,6,2
64013,1771,3,3,9,6,3,9,3,7,3,6,3,10,3,3,7,8,8,3,3,3,
64013,1772,1,1,9,9,5,8,7,1,7,4,3,8,1,6,4,10,2,3,6,5,1
64013,1773,1,1,9,9,4,7,6,1,4,7,5,10,1,3,5,8,2,6,3,8,8
64013,1774,1,1,8,9,5,3,3,1,1,6,4,10,1,5,7,9,7,6,4,8,8
64013,1775,1,1,5,8,6,9,9,3,1,7,2,7,1,4,8,10,5,5,3,4,2
64013,1776,1,3,8,6,1,9,1,5,7,10,1,8,1,4,5,9,7,1,6,4,8
64013,1777,1,1,8,3,5,1,3,7,4,8,6,10,1,5,7,9,1,5,9,4,6
64013,1778,1,1,6,3,1,10,4,1,5,9,8,4,1,7,9,7,8,1,5,5,1
64013,1779,2,2,6,6,2,10,8,6,2,4,2,7,2,5,9,9,2,2,5,8,7
64013,1780,1,1,7,2,5,5,10,1,4,4,3,8,1,5,9,8,3,9,7,6,7
64013,1781,1,1,7,1,4,10,6,1,5,5,1,6,1,3,9,9,3,8,7,8,6
64013,1782,1,1,7,8,1,9,6,3,4,6,1,9,1,7,4,10,1,5,5,8,3
64013,1783,2,2,4,10,5,8,2,2,4,7,9,6,2,8,7,6,9,2,2,5,1
64013,1784,1,6,5,9,3,7,6,5,1,1,5,3,1,8,8,10,1,1,6,8,3
64013,1785,10,2,7,8,3,7,2,4,3,5,6,9,,5,8,9,6,,1,4,
64013,1786,1,1,9,8,1,6,4,1,1,4,8,6,1,5,5,9,3,6,10,7,
64013,1787,1,1,5,9,3,5,3,2,9,6,2,4,1,7,8,10,4,6,8,7,1
64013,1788,1,1,7,10,3,9,4,8,1,6,1,4,1,4,7,8,1,6,9,5,4
64013,1789,1,1,6,8,4,6,9,1,5,7,1,9,1,7,10,8,5,3,4,3,4
64013,1790,2,7,9,8,2,9,7,2,2,8,2,5,2,2,6,10,2,2,6,2,2
64013,1791,1,1,5,7,4,10,5,5,9,9,1,3,1,6,8,3,1,8,7,4,4
64013,1792,3,1,6,9,1,8,5,1,1,4,3,5,1,6,7,9,4,10,7,7,8
64013,1793,2,2,2,7,5,8,10,5,2,6,4,5,2,9,4,9,7,2,8,2,3
64013,1794,5,2,2,2,2,9,8,6,4,4,2,7,2,9,8,10,2,7,6,4,6
64013,1795,1,1,4,9,3,9,5,2,4,6,5,6,1,3,7,8,2,10,7,8,
64013,1796,1,1,2,4,3,9,6,1,2,5,8,10,3,7,6,8,5,9,4,7,6
64013,1797,1,1,7,8,1,10,6,4,3,8,3,5,1,4,7,9,1,9,4,6,3
64013,1798,2,2,6,9,5,9,6,2,2,2,2,6,2,5,7,10,2,8,8,2,3
64013,1799,1,1,4,9,3,8,6,3,3,5,7,7,1,1,9,10,2,8,6,5,9
64013,1800,1,1,3,5,1,6,9,1,7,8,4,9,1,6,8,10,3,4,5,6,7
64013,1801,1,1,2,8,3,9,4,5,6,7,4,9,,6,7,10,3,2,5,8,6
64013,1802,2,2,2,8,5,10,9,7,5,7,2,2,2,2,6,9,2,6,4,8,4
64013,1803,1,2,6,4,3,8,8,5,1,5,4,9,1,7,7,10,3,9,2,6,8
64013,1804,2,2,2,9,2,10,2,2,2,5,6,8,2,7,7,2,8,5,6,9,8
64013,1805,2,2,6,8,2,9,8,4,2,7,5,2,2,4,6,10,4,9,7,2,8
64013,1806,1,1,1,4,8,7,6,3,1,6,7,5,1,10,9,9,5,1,8,4,1
64013,1807,2,2,2,6,2,6,5,2,2,8,2,9,2,8,2,10,7,9,7,2,4
64013,1808,2,2,6,8,2,10,5,2,2,9,2,7,2,4,7,9,4,5,6,8,2
64013,1809,6,2,2,5,8,4,2,8,10,2,9,7,2,2,7,8,6,6,2,2,4
64013,1810,2,2,7,9,4,6,7,2,2,5,4,8,2,2,8,10,6,2,5,9,
64013,1811,1,1,5,7,4,9,9,3,1,5,3,8,1,4,7,10,1,8,6,6,3
64013,1812,1,1,2,5,3,9,8,4,7,6,3,8,1,2,5,10,4,5,7,9,
64013,1813,1,1,9,7,3,8,7,1,1,4,1,9,1,3,8,10,5,5,6,6,9
64013,1814,1,1,8,9,3,8,4,4,3,5,7,10,1,2,6,9,1,6,7,4,8
64013,1815,1,1,9,5,4,8,9,5,3,3,2,4,1,7,6,8,1,10,6,7,4
64013,1816,1,1,5,9,8,8,4,3,1,7,4,10,1,5,7,9,1,6,6,3,5
64013,1817,1,1,6,3,3,8,7,2,1,6,8,7,1,5,9,10,4,4,5,9,
64013,1818,2,2,2,6,7,10,2,5,2,5,2,8,2,6,2,9,2,8,9,5,3
64013,1819,4,,5,7,6,9,1,3,2,7,2,8,,8,9,10,3,6,4,5,2
64013,1820,2,2,4,9,4,8,9,2,4,2,2,7,2,5,10,7,2,8,6,6,6
64013,1821,1,1,8,3,1,9,4,3,2,4,8,9,5,4,7,10,6,6,7,2,4
64013,1822,2,1,6,7,3,5,6,2,4,1,2,5,1,9,6,10,8,9,7,4,6
64013,1823,1,1,8,6,5,9,9,1,4,5,3,7,1,2,8,10,4,6,7,3,6
64013,1824,3,1,4,9,2,10,8,2,1,4,6,9,1,5,7,7,3,8,6,5,4
64013,1825,2,2,5,7,4,8,7,5,4,2,2,10,2,6,8,9,2,9,2,6,9
64013,1826,2,2,9,6,2,9,4,2,4,5,2,8,2,8,10,6,7,6,5,2,8
64013,1827,2,2,8,2,5,9,8,2,5,4,2,7,2,6,6,10,2,4,9,7,7
64013,1828,2,2,7,5,6,9,8,2,2,4,2,9,2,8,7,10,2,4,5,6,
64013,1829,1,1,9,6,3,8,4,1,4,3,5,7,1,8,8,10,6,1,7,5,4
64013,1830,2,2,4,6,5,9,7,2,2,6,2,10,2,4,2,7,5,8,9,8,7
64013,1831,2,2,2,9,2,6,7,5,2,10,2,9,2,7,5,7,2,6,2,8,5
64013,1832,2,2,7,8,6,9,4,2,2,4,2,7,2,6,8,9,2,10,5,5,2
64013,1833,1,1,9,3,4,10,9,1,5,8,1,4,1,3,5,7,6,6,7,8,4
64013,1834,1,1,7,4,2,9,4,6,1,5,8,7,1,3,3,8,5,9,6,10,2
64013,1835,1,1,7,6,3,9,7,1,4,4,5,4,1,9,6,10,3,8,8,1,1
64013,1836,2,5,9,6,2,9,7,2,2,6,2,2,2,7,4,8,4,10,8,5,2
64013,1837,7,1,8,5,4,8,4,1,1,6,4,1,1,7,3,10,5,9,9,1,
64013,1838,1,1,1,7,6,9,7,1,1,6,4,5,1,8,3,10,4,4,8,9,9
64013,1839,2,2,2,8,2,10,9,2,2,5,6,9,2,6,8,7,5,4,7,2,7
64013,1840,1,1,6,6,5,8,7,1,4,8,5,9,1,4,1,10,1,3,7,9,5
64013,1841,2,2,8,5,2,9,5,2,2,4,6,2,2,6,10,8,2,9,7,7,5
64013,1842,5,1,8,5,4,8,6,1,4,3,7,9,1,3,10,9,1,6,7,1,7
64013,1843,2,2,5,2,9,5,9,2,2,8,4,2,2,6,8,10,7,7,6,4,6
64013,1844,1,1,10,3,7,9,4,1,1,7,1,5,1,8,9,6,4,8,6,5,1
64013,1845,2,1,10,7,4,9,6,1,2,5,4,3,1,8,3,9,5,8,6,7,4
64013,1846,2,3,7,7,1,6,6,1,3,5,5,8,1,8,4,9,2,9,10,4,6
64013,1847,1,1,4,5,3,8,9,1,3,5,1,4,1,7,10,9,7,6,8,6,7
64013,1848,2,2,8,9,5,10,2,2,2,6,5,7,2,7,8,9,2,2,6,2,8
64013,1849,1,1,8,8,1,10,6,1,7,5,1,5,1,9,7,9,4,5,4,3,8
64013,1850,3,1,7,9,5,9,8,1,1,4,3,3,1,7,1,10,6,8,5,6,8
64013,1851,1,1,9,7,6,9,3,1,3,1,5,8,1,5,4,10,7,6,8,4,2
64013,1852,1,1,2,6,1,9,8,3,4,3,4,8,1,5,6,10,5,9,7,7,2
64013,1853,2,2,6,7,2,8,2,2,2,5,2,8,2,9,7,10,2,9,2,6,8
64013,1854,3,3,9,7,3,10,3,3,3,3,3,3,3,9,7,6,3,8,8,6,7
64013,1855,2,2,6,4,4,9,9,2,6,5,2,2,2,8,7,10,5,8,7,2,6
64013,1856,2,2,9,8,2,8,5,2,6,2,2,2,2,10,9,7,7,6,2,2,3
64013,1857,2,5,9,7,8,10,6,2,2,2,2,2,2,7,8,4,4,9,4,6,2
64013,1858,2,2,10,6,5,8,7,2,2,2,2,4,2,9,8,7,6,9,4,5,7
64013,1859,1,1,7,6,4,8,5,1,4,6,3,1,1,9,5,10,1,9,8,7,1
64013,1860,2,2,6,5,4,9,9,2,2,2,2,4,2,8,6,10,6,7,8,2,
64013,1861,2,2,7,9,2,10,7,2,2,6,2,2,2,2,8,8,5,6,5,9,1
64013,1862,3,3,7,3,3,7,8,3,3,3,3,3,3,10,3,8,3,9,9,3,9
64013,1863,9,2,5,9,2,8,2,2,2,6,7,2,2,8,2,2,5,10,7,5,9
64013,1864,3,3,3,8,6,10,8,3,3,3,3,3,3,9,6,7,3,9,7,3,8
64013,1865,2,2,7,7,4,9,6,2,2,4,5,10,2,2,9,6,8,5,8,2,
64013,1866,1,1,1,6,4,9,9,1,4,1,4,6,1,5,7,10,6,8,8,3,2
64013,1867,6,1,8,5,1,7,9,2,5,1,6,7,1,4,9,10,4,8,3,3,4
64013,1868,2,2,4,10,5,9,2,2,5,4,2,8,2,6,7,8,2,6,9,7,2
64013,1869,1,4,1,5,4,10,7,3,8,1,1,8,1,6,9,9,3,5,7,6,9
64013,1870,1,1,7,4,3,8,1,1,6,8,6,5,1,7,3,9,5,10,9,4,
64013,1871,1,5,10,7,3,9,1,1,4,3,6,9,1,6,7,8,4,8,5,1,2
64013,1872,1,1,6,4,4,8,8,1,9,6,1,10,1,7,5,9,3,5,7,1,7
64013,1873,2,2,5,2,6,8,4,2,6,6,2,8,2,7,9,9,5,4,10,2,5
64013,1874,6,1,9,1,1,10,3,4,1,8,4,5,1,7,5,7,8,9,6,1,7
64013,1875,1,1,5,9,7,8,4,1,1,8,1,6,1,3,5,10,4,6,7,9,8
64013,1876,2,2,10,7,2,8,2,2,2,9,2,5,2,8,7,6,2,6,9,2,6
64013,1877,2,2,2,8,5,9,2,2,2,6,4,5,2,4,7,8,6,9,10,7,1
64013,1878,2,2,2,10,2,6,7,5,6,2,2,2,2,2,8,9,9,8,7,5,5
64013,1879,3,3,3,8,3,9,3,3,3,7,3,6,3,7,9,10,3,6,3,8,9
64013,1880,2,2,8,8,2,10,2,2,2,2,2,5,2,6,6,7,7,9,9,2,4
64013,1881,2,2,7,2,5,7,6,2,2,2,2,2,2,9,9,8,5,10,8,6,
64013,1882,3,3,8,3,3,3,3,3,7,3,3,3,3,3,9,8,3,10,7,9,6
64013,1883,6,2,8,7,2,10,5,2,2,6,2,4,2,7,5,9,4,9,8,2,9
64013,1884,2,2,8,2,5,10,7,2,2,5,9,2,2,2,8,5,2,9,6,7,9
64013,1885,2,2,10,2,2,7,6,2,2,2,6,2,2,8,8,2,6,9,9,5,7
64013,1886,1,1,7,7,5,8,5,1,1,1,6,9,1,3,10,8,4,9,4,6,1
64013,1887,4,2,10,9,4,9,6,2,5,2,2,6,2,7,8,7,2,5,8,2,6
64013,1888,2,2,7,2,8,7,2,2,2,5,2,2,5,10,8,9,2,2,6,9,3
64013,1889,4,1,10,8,1,7,5,3,1,3,1,4,1,9,9,8,6,7,5,6,7
64013,1890,2,2,10,6,2,9,2,2,4,4,2,7,2,8,6,7,5,9,8,4,2
64013,1891,2,2,10,4,6,9,8,2,2,5,2,4,2,9,5,7,2,7,8,6,5
64013,1892,2,2,9,8,7,7,5,2,6,2,2,6,2,8,2,2,2,9,10,2,5
64013,1893,4,2,8,5,2,8,8,4,2,2,2,5,2,9,7,7,6,6,10,2,8
64013,1894,2,2,10,6,7,7,2,2,2,2,5,4,2,8,6,8,5,9,9,2,9
64013,1895,5,2,7,2,2,10,8,2,7,5,2,2,2,2,8,9,5,6,2,9,4
64013,1896,2,2,10,7,9,2,8,2,2,4,5,2,2,7,6,9,2,6,7,5,8
64013,1897,2,2,9,7,8,2,6,2,2,5,2,2,2,10,7,2,9,8,6,2,3
64013,1898,3,3,8,6,7,9,3,3,3,3,3,3,3,9,7,8,3,10,3,3,7
64013,1899,7,3,9,3,3,9,6,3,3,3,3,3,3,6,8,8,3,10,6,3,2
64013,1900,2,2,9,8,7,10,6,2,4,2,6,2,2,9,5,7,2,8,2,5,3
64013,1901,2,2,10,7,2,2,2,2,2,2,8,6,2,8,7,9,2,9,5,6,
64013,1902,1,,2,4,3,9,8,3,7,3,2,10,,7,9,8,6,5,5,6,2
64013,1903,1,1,6,7,3,9,2,1,5,3,4,10,1,5,8,9,8,4,6,7,1
64013,1904,2,2,8,2,5,10,2,2,4,2,2,6,2,9,7,9,6,8,7,5,9
64013,1905,2,2,6,8,2,9,2,2,4,7,7,4,2,9,5,9,6,5,8,2,3
64013,1906,6,2,10,6,5,7,2,2,2,5,2,4,2,9,8,8,2,9,7,4,4
64013,1907,2,2,9,8,4,7,9,2,2,4,2,6,2,10,2,6,5,8,7,2,1
64013,1908,2,1,2,5,7,4,3,1,5,8,3,10,1,4,9,9,6,7,8,6,7
64013,1909,2,2,9,8,5,7,6,2,2,2,2,2,2,9,7,10,6,8,2,2,3
64013,1910,2,2,4,8,8,10,2,5,7,4,6,5,2,6,7,9,2,9,2,2,9
64013,1911,6,2,10,5,4,9,9,2,4,8,7,2,2,8,6,7,2,2,5,2,2
64013,1912,2,2,6,8,4,9,9,2,5,2,2,2,2,8,10,6,2,7,7,5,5
64013,1913,5,1,9,3,6,9,8,1,3,1,2,4,1,7,6,8,3,10,6,4,3
64013,1914,2,2,9,6,2,9,8,2,6,2,5,2,2,10,7,8,2,7,2,2,2
64013,1915,2,2,10,9,5,6,2,2,2,6,2,4,2,8,9,7,4,7,8,2,6
64013,1916,2,2,6,9,8,8,9,7,2,2,2,2,2,10,5,7,6,2,2,5,3
64013,1917,8,2,6,2,2,10,8,6,4,2,2,5,2,4,2,7,9,9,5,7,1
64013,1918,6,1,4,8,9,6,7,1,1,4,1,1,1,7,8,10,5,9,5,3,7
64013,1919,2,2,2,8,2,6,5,2,4,8,2,2,2,7,9,9,4,9,7,6,7
64013,1920,1,1,7,3,1,9,8,4,4,6,5,7,1,1,8,9,1,10,5,6,9
64013,1921,1,1,6,4,1,9,1,1,4,7,6,5,1,8,10,9,8,5,3,7,6
64013,1922,1,1,5,6,1,7,3,3,5,1,4,10,1,9,8,9,4,8,7,6,1
64013,1923,3,1,1,4,4,6,5,1,8,1,5,9,1,3,9,10,7,6,8,7,9
64013,1924,1,1,5,8,1,1,6,1,8,5,4,10,1,9,9,7,3,4,6,7,
64013,1925,4,1,6,3,3,8,1,1,5,5,3,9,1,1,9,10,7,8,7,6,5
64013,1926,1,1,8,6,3,9,5,1,4,7,5,9,1,3,10,8,3,1,5,7,
64013,1927,1,2,5,8,8,6,1,1,7,3,3,9,1,4,9,10,6,4,7,4,2
64013,1928,1,1,6,9,3,8,4,1,7,7,5,10,1,1,8,9,5,5,3,3,1
64013,1929,2,2,2,6,7,2,2,2,8,6,4,9,2,4,9,10,7,5,8,5,8
64013,1930,1,1,4,6,1,8,1,4,6,5,3,9,1,7,10,9,5,8,3,6,3
64013,1931,2,2,2,9,4,7,2,2,6,6,9,7,2,5,10,8,2,4,8,5,8
64013,1932,3,3,3,10,3,7,3,3,3,3,3,3,3,7,9,9,3,3,8,8,1
64013,1933,2,4,7,4,1,7,2,1,4,6,3,9,1,7,9,6,5,10,8,2,7
64013,1934,1,1,1,3,6,5,8,1,7,4,1,8,1,9,7,6,4,9,10,5,
64013,1935,1,1,8,7,2,6,4,4,7,5,2,10,1,3,9,9,8,5,1,3,4
64013,1936,1,1,4,5,6,10,1,4,6,5,1,8,1,9,7,9,8,7,3,3,6
64013,1937,1,1,6,7,4,8,1,1,6,3,4,8,1,5,10,8,1,9,5,7,6
64013,1938,3,1,8,5,1,4,3,2,4,6,1,10,1,8,9,9,6,7,6,5,6
64013,1939,1,1,3,5,4,8,3,2,7,4,1,9,1,8,10,9,7,6,6,3,8
64013,1940,1,1,6,9,6,8,4,1,7,1,3,8,1,3,10,9,5,7,4,5,4
64013,1941,1,1,6,5,1,8,7,3,7,9,6,8,1,3,10,9,1,4,5,5,1
64013,1942,1,1,5,5,2,8,7,2,3,4,6,9,1,4,9,10,5,8,2,7,4
64013,1943,1,1,5,8,2,9,5,2,6,3,3,10,1,4,8,9,4,7,7,6,5
64013,1944,1,4,5,4,5,8,3,1,4,6,1,9,1,1,9,10,8,1,7,7,8
64013,1945,1,1,3,7,4,4,6,1,6,3,1,10,1,4,9,8,5,9,6,7,9
64013,1946,,,6,2,7,2,4,4,7,5,1,9,4,2,10,9,8,5,8,6,7
64013,1947,1,1,8,5,1,7,3,3,8,7,4,9,1,6,10,9,2,4,4,6,7
64013,1948,1,1,6,9,5,7,3,1,1,4,3,10,1,8,9,8,6,7,1,5,5
64013,1949,1,1,4,5,3,8,3,1,6,7,4,10,1,8,9,8,1,6,7,5,6
64013,1950,1,1,6,9,1,7,7,3,8,4,6,9,1,1,8,10,3,5,4,4,3
64013,1951,2,2,2,7,2,8,5,2,4,6,2,9,2,4,10,8,9,6,2,7,9
64013,1952,2,2,2,8,2,7,6,2,5,8,2,10,2,2,9,9,4,5,7,4,7
64013,1953,2,2,6,7,2,5,2,2,8,6,6,10,2,2,9,8,4,4,5,9,9
64013,1954,1,1,9,8,1,7,4,1,1,5,5,6,1,10,6,9,4,7,8,3,4
64013,1955,2,1,8,5,4,10,4,1,3,9,1,5,1,6,8,9,2,6,7,7,4
64013,1956,1,3,7,9,4,8,7,5,3,5,6,8,1,9,5,10,2,1,2,4,
64013,1957,2,2,6,10,7,5,9,2,2,9,4,2,2,5,4,8,2,7,8,6,6
64013,1958,1,1,3,6,3,7,9,1,1,8,4,8,1,4,6,10,6,5,5,9,5
64013,1959,,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,2
69015,1960,4,1,7,6,1,8,1,1,1,5,4,3,1,5,8,9,6,10,7,9,7
69015,1961,3,1,4,8,2,9,6,1,1,4,5,5,1,7,7,10,2,9,6,8,7
69015,1962,7,2,5,2,2,2,8,2,2,6,4,2,2,7,10,9,8,5,6,9,
69015,1963,6,1,6,8,5,9,1,1,1,7,1,3,1,5,7,10,4,9,4,8,6
69015,1964,7,1,5,3,1,7,4,1,1,1,5,8,1,8,4,10,6,9,9,6,2
69015,1965,2,2,5,8,2,7,2,2,8,2,6,9,2,5,7,10,2,4,6,9,2
69015,1966,3,3,3,3,3,10,3,3,3,7,3,6,3,7,8,9,8,3,3,9,
69015,1967,2,2,2,5,5,7,2,2,2,7,2,2,2,6,9,10,8,6,8,9,9
69015,1968,4,4,4,4,4,9,4,4,4,4,4,4,4,4,4,9,4,4,4,10,1
69015,1969,2,2,6,2,2,9,2,2,2,4,8,5,2,7,6,9,5,8,5,10,4
69015,1970,7,3,3,3,3,8,3,3,3,3,3,8,3,3,10,6,3,9,9,7,5
69015,1971,4,2,8,2,2,5,2,6,6,7,2,9,2,2,10,9,4,4,7,8,4
69015,1972,8,2,8,7,6,9,2,2,4,2,2,5,2,5,7,9,2,4,6,10,4
69015,1973,3,3,8,3,3,10,3,3,3,3,3,3,3,3,9,8,3,8,3,9,5
69015,1974,9,2,5,6,2,9,2,4,2,2,2,5,2,8,8,4,7,7,5,10,4
69015,1975,6,2,9,9,2,5,2,2,2,2,7,2,2,6,8,8,2,6,5,10,1
69015,1976,3,3,8,3,3,3,3,3,7,3,3,3,3,3,10,9,8,3,7,9,7
69015,1977,8,2,6,2,2,7,5,7,2,2,2,2,2,2,10,9,2,9,5,7,
69015,1978,6,1,4,1,3,8,5,3,4,1,6,3,1,7,5,9,8,9,7,10,
69015,1979,,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,2
62017,1980,5,1,8,7,1,7,3,2,3,4,4,1,1,6,9,8,9,10,6,5,3
62017,1981,1,1,1,7,3,10,5,4,4,1,8,8,1,6,6,5,9,9,1,7,5
62017,1982,5,1,8,1,1,9,7,4,1,1,6,8,1,3,7,9,5,10,6,4,
62017,1983,7,3,6,3,3,7,3,6,3,3,8,3,3,8,3,9,7,10,3,3,1
62017,1984,2,2,2,8,6,9,2,2,2,6,2,5,2,7,2,8,9,10,7,2,9
62017,1985,3,3,8,3,7,9,3,3,3,3,7,3,3,3,9,6,10,6,3,8,4
62017,1986,5,2,8,2,7,10,9,2,2,2,2,2,2,2,6,9,7,8,6,5,4
62017,1987,3,3,3,8,3,10,7,6,3,7,3,6,3,3,3,9,3,9,3,8,9
62017,1988,7,2,7,5,2,9,6,2,2,5,4,5,2,2,8,9,10,8,4,2,6
62017,1989,2,2,9,8,5,9,2,2,2,7,2,7,2,5,8,5,5,10,2,2,8
62017,1990,2,2,9,10,2,9,2,2,2,2,2,7,2,6,7,2,5,8,6,8,5
62017,1991,3,3,10,3,9,9,3,3,3,3,8,3,3,8,3,3,7,7,6,6,4
62017,1992,2,2,6,7,2,8,2,2,9,2,10,4,2,5,7,6,9,8,2,5,6
62017,1993,3,3,3,3,3,3,3,3,3,6,3,8,3,3,7,9,9,10,7,8,7
62017,1994,6,3,3,3,3,3,3,7,3,3,6,7,3,3,10,9,9,8,3,8,
62017,1995,7,2,10,8,2,9,6,2,2,2,2,5,2,8,7,2,6,9,2,2,7
62017,1996,3,3,3,3,7,8,6,3,3,3,6,3,3,3,3,8,9,9,10,7,3
62017,1997,4,4,4,8,4,4,4,4,4,4,4,4,4,4,10,4,8,9,4,4,8
62017,1998,8,3,3,7,9,3,7,3,3,3,3,3,3,3,6,9,3,10,3,8,
62017,1999,2,2,4,8,2,8,2,2,2,7,9,5,6,2,5,4,9,10,7,4,3
62017,2000,7,2,6,2,2,10,2,2,2,2,2,5,2,9,5,6,8,9,8,7,4
62017,2001,2,2,7,2,2,9,6,4,7,2,2,7,2,4,5,8,9,10,2,6,6
