MESOZONE,NAICS,orig_emp,COUNTY,adj_emp,abs_diff
440030221002,rank55,77.0,44003.0,60.0,-17.0
440030221003,rank55,22.0,44003.0,108.0,86.0
440030221004,rank55,4.0,44003.0,2.0,-2.0
440030222011,rank55,0.0,44003.0,0.0,0.0
440030222012,rank55,0.0,44003.0,0.0,0.0
440030222013,rank55,0.0,44003.0,0.0,0.0
440030222014,rank55,0.0,44003.0,0.0,0.0
440030222015,rank55,0.0,44003.0,0.0,0.0
440030222021,rank55,0.0,44003.0,0.0,0.0
440030222022,rank55,30.0,44003.0,4.0,-26.0
440030222023,rank55,1392.0,44003.0,68.0,-1324.0
440030223001,rank55,0.0,44003.0,0.0,0.0
440030223002,rank55,0.0,44003.0,0.0,0.0
440030223003,rank55,0.0,44003.0,0.0,0.0
440030223004,rank55,74.0,44003.0,25.0,-49.0
440030224001,rank55,0.0,44003.0,0.0,0.0
440030224002,rank55,0.0,44003.0,0.0,0.0
440039800001,rank55,7.0,44003.0,7.0,0.0
440050401011,rank55,0.0,44005.0,0.0,0.0
440050401012,rank55,0.0,44005.0,0.0,0.0
440050401013,rank55,0.0,44005.0,0.0,0.0
440050401021,rank55,0.0,44005.0,0.0,0.0
440050401022,rank55,0.0,44005.0,0.0,0.0
440050401023,rank55,3.0,44005.0,3.0,0.0
440050401032,rank55,0.0,44005.0,0.0,0.0
440050401033,rank55,0.0,44005.0,0.0,0.0
440050401034,rank55,0.0,44005.0,0.0,0.0
440050401035,rank55,0.0,44005.0,0.0,0.0
440050401036,rank55,0.0,44005.0,0.0,0.0
440050402002,rank55,0.0,44005.0,0.0,0.0
440050403021,rank55,0.0,44005.0,0.0,0.0
440050403022,rank55,0.0,44005.0,0.0,0.0
440050403031,rank55,0.0,44005.0,0.0,0.0
440050403032,rank55,81.0,44005.0,9.0,-72.0
440050403041,rank55,0.0,44005.0,0.0,0.0
440050403042,rank55,16.0,44005.0,21.0,5.0
440050404001,rank55,146.0,44005.0,64.0,-82.0
440050404002,rank55,51.0,44005.0,9.0,-42.0
440050404003,rank55,0.0,44005.0,0.0,0.0
440050405001,rank55,0.0,44005.0,0.0,0.0
440050405002,rank55,0.0,44005.0,0.0,0.0
440050405003,rank55,0.0,44005.0,0.0,0.0
440050406001,rank55,0.0,44005.0,0.0,0.0
440050406002,rank55,0.0,44005.0,0.0,0.0
440050406003,rank55,0.0,44005.0,0.0,0.0
440050406004,rank55,0.0,44005.0,0.0,0.0
440050407001,rank55,2.0,44005.0,2.0,0.0
440050407002,rank55,0.0,44005.0,0.0,0.0
440050407003,rank55,0.0,44005.0,0.0,0.0
440050408001,rank55,2.0,44005.0,3.0,1.0
440050408002,rank55,0.0,44005.0,0.0,0.0
440050408003,rank55,0.0,44005.0,0.0,0.0
440050409001,rank55,0.0,44005.0,0.0,0.0
440050409002,rank55,0.0,44005.0,0.0,0.0
440050409003,rank55,1.0,44005.0,0.0,-1.0
440050409004,rank55,0.0,44005.0,0.0,0.0
440050410001,rank55,0.0,44005.0,0.0,0.0
440050410002,rank55,4.0,44005.0,3.0,-1.0
440050411001,rank55,0.0,44005.0,0.0,0.0
440050411002,rank55,0.0,44005.0,0.0,0.0
440050411003,rank55,1.0,44005.0,3.0,2.0
440050412001,rank55,0.0,44005.0,0.0,0.0
440050413001,rank55,0.0,44005.0,0.0,0.0
440050413002,rank55,0.0,44005.0,0.0,0.0
440050413003,rank55,0.0,44005.0,0.0,0.0
440050413004,rank55,0.0,44005.0,0.0,0.0
440050413005,rank55,15.0,44005.0,11.0,-4.0
440050414001,rank55,0.0,44005.0,0.0,0.0
440050414002,rank55,0.0,44005.0,0.0,0.0
440050416011,rank55,0.0,44005.0,0.0,0.0
440050416012,rank55,0.0,44005.0,0.0,0.0
440050416021,rank55,0.0,44005.0,0.0,0.0
440050416022,rank55,3.0,44005.0,6.0,3.0
440050417011,rank55,0.0,44005.0,0.0,0.0
440050417021,rank55,0.0,44005.0,0.0,0.0
440050417022,rank55,2.0,44005.0,1.0,-1.0
440050417023,rank55,0.0,44005.0,0.0,0.0
440070001011,rank55,0.0,44007.0,0.0,0.0
440070001012,rank55,0.0,44007.0,0.0,0.0
440070001013,rank55,0.0,44007.0,0.0,0.0
440070001014,rank55,47.0,44007.0,16.0,-31.0
440070001021,rank55,0.0,44007.0,0.0,0.0
440070001022,rank55,0.0,44007.0,0.0,0.0
440070001023,rank55,0.0,44007.0,0.0,0.0
440070001024,rank55,0.0,44007.0,0.0,0.0
440070002001,rank55,0.0,44007.0,0.0,0.0
440070002002,rank55,0.0,44007.0,0.0,0.0
440070002003,rank55,0.0,44007.0,0.0,0.0
440070002004,rank55,0.0,44007.0,2.0,2.0
440070002005,rank55,0.0,44007.0,0.0,0.0
440070003001,rank55,0.0,44007.0,7.0,7.0
440070003002,rank55,0.0,44007.0,0.0,0.0
440070003003,rank55,0.0,44007.0,0.0,0.0
440070003004,rank55,0.0,44007.0,0.0,0.0
440070003005,rank55,0.0,44007.0,0.0,0.0
440070003006,rank55,0.0,44007.0,0.0,0.0
440070004001,rank55,0.0,44007.0,0.0,0.0
440070004002,rank55,0.0,44007.0,0.0,0.0
440070004003,rank55,0.0,44007.0,1.0,1.0
440070004004,rank55,0.0,44007.0,0.0,0.0
440070005001,rank55,0.0,44007.0,0.0,0.0
440070005002,rank55,0.0,44007.0,0.0,0.0
440070005003,rank55,0.0,44007.0,0.0,0.0
440070006001,rank55,1437.0,44007.0,875.0,-562.0
440070006002,rank55,0.0,44007.0,0.0,0.0
440070007001,rank55,0.0,44007.0,0.0,0.0
440070007002,rank55,0.0,44007.0,0.0,0.0
440070007003,rank55,0.0,44007.0,0.0,0.0
440070008001,rank55,3.0,44007.0,3.0,0.0
440070008002,rank55,6.0,44007.0,76.0,70.0
440070008003,rank55,632.0,44007.0,322.0,-310.0
440070009001,rank55,0.0,44007.0,0.0,0.0
440070009002,rank55,0.0,44007.0,1.0,1.0
440070010001,rank55,0.0,44007.0,0.0,0.0
440070010002,rank55,0.0,44007.0,0.0,0.0
440070011001,rank55,0.0,44007.0,0.0,0.0
440070011002,rank55,0.0,44007.0,0.0,0.0
440070011003,rank55,0.0,44007.0,0.0,0.0
440070012001,rank55,0.0,44007.0,0.0,0.0
440070012002,rank55,0.0,44007.0,0.0,0.0
440070012003,rank55,0.0,44007.0,0.0,0.0
440070013001,rank55,0.0,44007.0,0.0,0.0
440070013002,rank55,0.0,44007.0,0.0,0.0
440070013003,rank55,0.0,44007.0,0.0,0.0
440070013004,rank55,0.0,44007.0,0.0,0.0
440070014001,rank55,0.0,44007.0,1.0,1.0
440070014002,rank55,0.0,44007.0,0.0,0.0
440070014003,rank55,0.0,44007.0,0.0,0.0
440070014004,rank55,0.0,44007.0,0.0,0.0
440070014005,rank55,0.0,44007.0,1.0,1.0
440070015001,rank55,0.0,44007.0,0.0,0.0
440070015002,rank55,0.0,44007.0,0.0,0.0
440070015003,rank55,0.0,44007.0,0.0,0.0
440070016001,rank55,0.0,44007.0,0.0,0.0
440070016002,rank55,0.0,44007.0,0.0,0.0
440070016003,rank55,0.0,44007.0,0.0,0.0
440070016004,rank55,0.0,44007.0,0.0,0.0
440070016005,rank55,0.0,44007.0,1.0,1.0
440070016006,rank55,0.0,44007.0,1.0,1.0
440070016007,rank55,0.0,44007.0,1.0,1.0
440070017001,rank55,0.0,44007.0,0.0,0.0
440070017002,rank55,0.0,44007.0,0.0,0.0
440070017003,rank55,0.0,44007.0,0.0,0.0
440070018001,rank55,0.0,44007.0,0.0,0.0
440070018002,rank55,0.0,44007.0,0.0,0.0
440070018003,rank55,0.0,44007.0,0.0,0.0
440070018004,rank55,0.0,44007.0,1.0,1.0
440070018005,rank55,0.0,44007.0,0.0,0.0
440070018006,rank55,0.0,44007.0,0.0,0.0
440070019001,rank55,0.0,44007.0,0.0,0.0
440070019002,rank55,2.0,44007.0,0.0,-2.0
440070019003,rank55,0.0,44007.0,0.0,0.0
440070019004,rank55,0.0,44007.0,1.0,1.0
440070019005,rank55,0.0,44007.0,1.0,1.0
440070019006,rank55,0.0,44007.0,0.0,0.0
440070020001,rank55,2.0,44007.0,25.0,23.0
440070020002,rank55,139.0,44007.0,8.0,-131.0
440070020003,rank55,0.0,44007.0,0.0,0.0
440070020004,rank55,0.0,44007.0,0.0,0.0
440070021011,rank55,0.0,44007.0,0.0,0.0
440070021012,rank55,0.0,44007.0,1.0,1.0
440070021013,rank55,0.0,44007.0,0.0,0.0
440070021021,rank55,0.0,44007.0,1.0,1.0
440070021022,rank55,0.0,44007.0,0.0,0.0
440070021023,rank55,0.0,44007.0,0.0,0.0
440070021024,rank55,0.0,44007.0,0.0,0.0
440070021025,rank55,0.0,44007.0,0.0,0.0
440070022001,rank55,0.0,44007.0,0.0,0.0
440070022002,rank55,0.0,44007.0,0.0,0.0
440070022003,rank55,0.0,44007.0,0.0,0.0
440070022004,rank55,0.0,44007.0,1.0,1.0
440070023001,rank55,0.0,44007.0,0.0,0.0
440070023002,rank55,387.0,44007.0,140.0,-247.0
440070023003,rank55,0.0,44007.0,0.0,0.0
440070023004,rank55,0.0,44007.0,0.0,0.0
440070023005,rank55,0.0,44007.0,0.0,0.0
440070023006,rank55,0.0,44007.0,0.0,0.0
440070024001,rank55,0.0,44007.0,0.0,0.0
440070024002,rank55,0.0,44007.0,0.0,0.0
440070024003,rank55,0.0,44007.0,0.0,0.0
440070024004,rank55,0.0,44007.0,0.0,0.0
440070024005,rank55,0.0,44007.0,5.0,5.0
440070024006,rank55,0.0,44007.0,0.0,0.0
440070025001,rank55,0.0,44007.0,0.0,0.0
440070025002,rank55,53.0,44007.0,14.0,-39.0
440070026001,rank55,0.0,44007.0,0.0,0.0
440070026002,rank55,0.0,44007.0,0.0,0.0
440070026003,rank55,0.0,44007.0,0.0,0.0
440070027001,rank55,0.0,44007.0,0.0,0.0
440070027002,rank55,0.0,44007.0,0.0,0.0
440070027003,rank55,0.0,44007.0,0.0,0.0
440070027004,rank55,0.0,44007.0,0.0,0.0
440070028001,rank55,0.0,44007.0,1.0,1.0
440070028002,rank55,0.0,44007.0,0.0,0.0
440070028003,rank55,0.0,44007.0,0.0,0.0
440070028004,rank55,0.0,44007.0,0.0,0.0
440070029001,rank55,0.0,44007.0,0.0,0.0
440070029002,rank55,0.0,44007.0,0.0,0.0
440070029003,rank55,0.0,44007.0,0.0,0.0
440070029004,rank55,0.0,44007.0,0.0,0.0
440070029005,rank55,34.0,44007.0,17.0,-17.0
440070031001,rank55,0.0,44007.0,0.0,0.0
440070031002,rank55,0.0,44007.0,0.0,0.0
440070031003,rank55,0.0,44007.0,1.0,1.0
440070031004,rank55,0.0,44007.0,0.0,0.0
440070031005,rank55,0.0,44007.0,0.0,0.0
440070032001,rank55,0.0,44007.0,0.0,0.0
440070032002,rank55,0.0,44007.0,0.0,0.0
440070032003,rank55,0.0,44007.0,0.0,0.0
440070032004,rank55,0.0,44007.0,0.0,0.0
440070033001,rank55,1.0,44007.0,3.0,2.0
440070033002,rank55,0.0,44007.0,0.0,0.0
440070033003,rank55,0.0,44007.0,0.0,0.0
440070033004,rank55,287.0,44007.0,236.0,-51.0
440070034001,rank55,0.0,44007.0,0.0,0.0
440070034002,rank55,4.0,44007.0,11.0,7.0
440070034003,rank55,0.0,44007.0,0.0,0.0
440070034004,rank55,0.0,44007.0,0.0,0.0
440070035001,rank55,1.0,44007.0,1.0,0.0
440070035002,rank55,24.0,44007.0,43.0,19.0
440070035003,rank55,0.0,44007.0,0.0,0.0
440070035004,rank55,0.0,44007.0,0.0,0.0
440070036011,rank55,0.0,44007.0,0.0,0.0
440070036012,rank55,2.0,44007.0,16.0,14.0
440070036021,rank55,9.0,44007.0,6.0,-3.0
440070036022,rank55,1.0,44007.0,6.0,5.0
440070036023,rank55,3.0,44007.0,106.0,103.0
440070037001,rank55,8.0,44007.0,6.0,-2.0
440070037002,rank55,0.0,44007.0,0.0,0.0
440070037003,rank55,0.0,44007.0,0.0,0.0
440070037004,rank55,0.0,44007.0,0.0,0.0
440070101011,rank55,0.0,44007.0,0.0,0.0
440070101012,rank55,0.0,44007.0,0.0,0.0
440070101013,rank55,0.0,44007.0,0.0,0.0
440070101014,rank55,0.0,44007.0,0.0,0.0
440070101021,rank55,2.0,44007.0,1.0,-1.0
440070101022,rank55,6.0,44007.0,3.0,-3.0
440070101023,rank55,1.0,44007.0,2.0,1.0
440070101024,rank55,0.0,44007.0,0.0,0.0
440070102001,rank55,12.0,44007.0,5.0,-7.0
440070102002,rank55,0.0,44007.0,0.0,0.0
440070102003,rank55,0.0,44007.0,0.0,0.0
440070102004,rank55,3.0,44007.0,1.0,-2.0
440070102005,rank55,0.0,44007.0,0.0,0.0
440070102006,rank55,0.0,44007.0,0.0,0.0
440070102007,rank55,0.0,44007.0,0.0,0.0
440070103001,rank55,0.0,44007.0,0.0,0.0
440070103002,rank55,0.0,44007.0,0.0,0.0
440070103003,rank55,0.0,44007.0,0.0,0.0
440070104001,rank55,0.0,44007.0,0.0,0.0
440070104002,rank55,0.0,44007.0,0.0,0.0
440070104003,rank55,0.0,44007.0,0.0,0.0
440070104004,rank55,0.0,44007.0,0.0,0.0
440070104005,rank55,0.0,44007.0,0.0,0.0
440070105011,rank55,268.0,44007.0,78.0,-190.0
440070105012,rank55,8.0,44007.0,6.0,-2.0
440070105013,rank55,0.0,44007.0,0.0,0.0
440070105021,rank55,0.0,44007.0,0.0,0.0
440070105022,rank55,0.0,44007.0,0.0,0.0
440070105023,rank55,1.0,44007.0,1.0,0.0
440070105024,rank55,0.0,44007.0,0.0,0.0
440070106001,rank55,0.0,44007.0,0.0,0.0
440070106002,rank55,0.0,44007.0,0.0,0.0
440070106003,rank55,0.0,44007.0,0.0,0.0
440070106004,rank55,0.0,44007.0,0.0,0.0
440070106005,rank55,0.0,44007.0,0.0,0.0
440070106006,rank55,0.0,44007.0,0.0,0.0
440070107011,rank55,0.0,44007.0,0.0,0.0
440070107012,rank55,0.0,44007.0,0.0,0.0
440070107021,rank55,0.0,44007.0,0.0,0.0
440070107022,rank55,0.0,44007.0,0.0,0.0
440070107023,rank55,0.0,44007.0,1.0,1.0
440070107024,rank55,0.0,44007.0,0.0,0.0
440070107025,rank55,0.0,44007.0,0.0,0.0
440070108001,rank55,0.0,44007.0,0.0,0.0
440070108002,rank55,0.0,44007.0,15.0,15.0
440070108003,rank55,0.0,44007.0,0.0,0.0
440070109001,rank55,0.0,44007.0,0.0,0.0
440070109002,rank55,0.0,44007.0,0.0,0.0
440070109003,rank55,0.0,44007.0,0.0,0.0
440070110001,rank55,0.0,44007.0,2.0,2.0
440070110002,rank55,0.0,44007.0,9.0,9.0
440070110003,rank55,0.0,44007.0,0.0,0.0
440070111001,rank55,0.0,44007.0,3.0,3.0
440070111002,rank55,0.0,44007.0,0.0,0.0
440070112001,rank55,0.0,44007.0,0.0,0.0
440070112002,rank55,0.0,44007.0,0.0,0.0
440070112003,rank55,0.0,44007.0,0.0,0.0
440070112004,rank55,0.0,44007.0,0.0,0.0
440070112005,rank55,0.0,44007.0,0.0,0.0
440070113011,rank55,0.0,44007.0,3.0,3.0
440070113012,rank55,0.0,44007.0,0.0,0.0
440070113013,rank55,0.0,44007.0,0.0,0.0
440070113021,rank55,0.0,44007.0,0.0,0.0
440070113022,rank55,2.0,44007.0,1.0,-1.0
440070113023,rank55,0.0,44007.0,0.0,0.0
440070114011,rank55,0.0,44007.0,0.0,0.0
440070114012,rank55,17.0,44007.0,10.0,-7.0
440070114013,rank55,0.0,44007.0,0.0,0.0
440070114014,rank55,0.0,44007.0,0.0,0.0
440070114015,rank55,12.0,44007.0,17.0,5.0
440070114021,rank55,20.0,44007.0,4.0,-16.0
440070114022,rank55,1.0,44007.0,1.0,0.0
440070114031,rank55,848.0,44007.0,60.0,-788.0
440070114032,rank55,0.0,44007.0,0.0,0.0
440070114033,rank55,0.0,44007.0,0.0,0.0
440070114034,rank55,3.0,44007.0,3.0,0.0
440070115001,rank55,103.0,44007.0,30.0,-73.0
440070115002,rank55,0.0,44007.0,0.0,0.0
440070115003,rank55,0.0,44007.0,0.0,0.0
440070115004,rank55,0.0,44007.0,0.0,0.0
440070116001,rank55,33.0,44007.0,9.0,-24.0
440070116002,rank55,19.0,44007.0,40.0,21.0
440070116003,rank55,0.0,44007.0,0.0,0.0
440070116004,rank55,310.0,44007.0,215.0,-95.0
440070117011,rank55,0.0,44007.0,0.0,0.0
440070117012,rank55,0.0,44007.0,0.0,0.0
440070117013,rank55,0.0,44007.0,0.0,0.0
440070117021,rank55,0.0,44007.0,0.0,0.0
440070117022,rank55,0.0,44007.0,0.0,0.0
440070117023,rank55,0.0,44007.0,0.0,0.0
440070118001,rank55,0.0,44007.0,0.0,0.0
440070118002,rank55,0.0,44007.0,0.0,0.0
440070118003,rank55,0.0,44007.0,0.0,0.0
440070118004,rank55,0.0,44007.0,0.0,0.0
440070118005,rank55,0.0,44007.0,0.0,0.0
440070119011,rank55,0.0,44007.0,0.0,0.0
440070119012,rank55,0.0,44007.0,0.0,0.0
440070119021,rank55,0.0,44007.0,0.0,0.0
440070119022,rank55,0.0,44007.0,0.0,0.0
440070119023,rank55,0.0,44007.0,0.0,0.0
440070120001,rank55,0.0,44007.0,0.0,0.0
440070120002,rank55,0.0,44007.0,0.0,0.0
440070120003,rank55,0.0,44007.0,0.0,0.0
440070120004,rank55,0.0,44007.0,0.0,0.0
440070120005,rank55,0.0,44007.0,0.0,0.0
440070121021,rank55,0.0,44007.0,0.0,0.0
440070121022,rank55,0.0,44007.0,0.0,0.0
440070121023,rank55,0.0,44007.0,0.0,0.0
440070121024,rank55,29.0,44007.0,9.0,-20.0
440070121031,rank55,0.0,44007.0,0.0,0.0
440070121032,rank55,0.0,44007.0,0.0,0.0
440070121041,rank55,0.0,44007.0,0.0,0.0
440070121042,rank55,0.0,44007.0,0.0,0.0
440070121043,rank55,0.0,44007.0,0.0,0.0
440070122001,rank55,0.0,44007.0,0.0,0.0
440070122002,rank55,0.0,44007.0,0.0,0.0
440070122003,rank55,0.0,44007.0,0.0,0.0
440070122004,rank55,5.0,44007.0,15.0,10.0
440070123001,rank55,0.0,44007.0,0.0,0.0
440070123002,rank55,0.0,44007.0,0.0,0.0
440070123003,rank55,1.0,44007.0,1.0,0.0
440070124011,rank55,24.0,44007.0,3.0,-21.0
440070124012,rank55,0.0,44007.0,0.0,0.0
440070124013,rank55,0.0,44007.0,0.0,0.0
440070124014,rank55,0.0,44007.0,0.0,0.0
440070124015,rank55,31.0,44007.0,4.0,-27.0
440070124016,rank55,0.0,44007.0,0.0,0.0
440070124021,rank55,0.0,44007.0,0.0,0.0
440070124022,rank55,0.0,44007.0,0.0,0.0
440070125001,rank55,0.0,44007.0,0.0,0.0
440070125002,rank55,0.0,44007.0,0.0,0.0
440070125003,rank55,0.0,44007.0,0.0,0.0
440070126011,rank55,5.0,44007.0,6.0,1.0
440070126012,rank55,0.0,44007.0,0.0,0.0
440070126021,rank55,0.0,44007.0,0.0,0.0
440070126022,rank55,0.0,44007.0,0.0,0.0
440070126023,rank55,0.0,44007.0,0.0,0.0
440070126024,rank55,83.0,44007.0,32.0,-51.0
440070126025,rank55,0.0,44007.0,0.0,0.0
440070126026,rank55,0.0,44007.0,0.0,0.0
440070127011,rank55,0.0,44007.0,0.0,0.0
440070127012,rank55,0.0,44007.0,0.0,0.0
440070127013,rank55,3.0,44007.0,3.0,0.0
440070127021,rank55,0.0,44007.0,0.0,0.0
440070127022,rank55,0.0,44007.0,0.0,0.0
440070127023,rank55,6.0,44007.0,8.0,2.0
440070128011,rank55,0.0,44007.0,0.0,0.0
440070128012,rank55,0.0,44007.0,0.0,0.0
440070128013,rank55,0.0,44007.0,0.0,0.0
440070128021,rank55,0.0,44007.0,0.0,0.0
440070128022,rank55,0.0,44007.0,0.0,0.0
440070128031,rank55,0.0,44007.0,0.0,0.0
440070128032,rank55,0.0,44007.0,0.0,0.0
440070129001,rank55,0.0,44007.0,0.0,0.0
440070129002,rank55,0.0,44007.0,0.0,0.0
440070129003,rank55,0.0,44007.0,0.0,0.0
440070129004,rank55,0.0,44007.0,0.0,0.0
440070130011,rank55,0.0,44007.0,0.0,0.0
440070130012,rank55,0.0,44007.0,0.0,0.0
440070130013,rank55,0.0,44007.0,0.0,0.0
440070130021,rank55,0.0,44007.0,0.0,0.0
440070130022,rank55,0.0,44007.0,0.0,0.0
440070130023,rank55,0.0,44007.0,0.0,0.0
440070130024,rank55,0.0,44007.0,0.0,0.0
440070131011,rank55,0.0,44007.0,0.0,0.0
440070131012,rank55,0.0,44007.0,0.0,0.0
440070131013,rank55,0.0,44007.0,0.0,0.0
440070131021,rank55,0.0,44007.0,0.0,0.0
440070131022,rank55,0.0,44007.0,0.0,0.0
440070131023,rank55,0.0,44007.0,0.0,0.0
440070132011,rank55,0.0,44007.0,0.0,0.0
440070132012,rank55,0.0,44007.0,0.0,0.0
440070132013,rank55,0.0,44007.0,0.0,0.0
440070132014,rank55,0.0,44007.0,0.0,0.0
440070132021,rank55,0.0,44007.0,0.0,0.0
440070132022,rank55,0.0,44007.0,0.0,0.0
440070132023,rank55,0.0,44007.0,0.0,0.0
440070133001,rank55,1.0,44007.0,0.0,-1.0
440070133002,rank55,1.0,44007.0,2.0,1.0
440070133003,rank55,0.0,44007.0,0.0,0.0
440070133004,rank55,0.0,44007.0,0.0,0.0
440070134001,rank55,0.0,44007.0,0.0,0.0
440070134002,rank55,0.0,44007.0,0.0,0.0
440070134003,rank55,0.0,44007.0,0.0,0.0
440070134004,rank55,0.0,44007.0,0.0,0.0
440070135001,rank55,0.0,44007.0,0.0,0.0
440070135002,rank55,0.0,44007.0,0.0,0.0
440070135003,rank55,0.0,44007.0,0.0,0.0
440070135004,rank55,0.0,44007.0,0.0,0.0
440070135005,rank55,0.0,44007.0,0.0,0.0
440070136001,rank55,0.0,44007.0,0.0,0.0
440070136002,rank55,0.0,44007.0,0.0,0.0
440070136003,rank55,0.0,44007.0,0.0,0.0
440070137011,rank55,0.0,44007.0,0.0,0.0
440070137012,rank55,0.0,44007.0,0.0,0.0
440070137013,rank55,0.0,44007.0,0.0,0.0
440070137014,rank55,0.0,44007.0,0.0,0.0
440070137021,rank55,0.0,44007.0,0.0,0.0
440070137022,rank55,0.0,44007.0,0.0,0.0
440070137023,rank55,0.0,44007.0,0.0,0.0
440070138001,rank55,0.0,44007.0,0.0,0.0
440070138002,rank55,0.0,44007.0,0.0,0.0
440070138003,rank55,0.0,44007.0,0.0,0.0
440070138004,rank55,0.0,44007.0,0.0,0.0
440070138005,rank55,0.0,44007.0,0.0,0.0
440070139001,rank55,0.0,44007.0,0.0,0.0
440070139002,rank55,0.0,44007.0,0.0,0.0
440070139003,rank55,74.0,44007.0,14.0,-60.0
440070140001,rank55,0.0,44007.0,0.0,0.0
440070140002,rank55,0.0,44007.0,0.0,0.0
440070140003,rank55,0.0,44007.0,0.0,0.0
440070140004,rank55,0.0,44007.0,0.0,0.0
440070140005,rank55,0.0,44007.0,0.0,0.0
440070141001,rank55,0.0,44007.0,0.0,0.0
440070141002,rank55,0.0,44007.0,0.0,0.0
440070141003,rank55,6.0,44007.0,2.0,-4.0
440070141004,rank55,167.0,44007.0,56.0,-111.0
440070142001,rank55,0.0,44007.0,0.0,0.0
440070142002,rank55,268.0,44007.0,148.0,-120.0
440070142003,rank55,0.0,44007.0,0.0,0.0
440070143001,rank55,0.0,44007.0,0.0,0.0
440070143002,rank55,0.0,44007.0,0.0,0.0
440070143003,rank55,1.0,44007.0,1.0,0.0
440070143004,rank55,2.0,44007.0,2.0,0.0
440070144001,rank55,0.0,44007.0,0.0,0.0
440070144002,rank55,0.0,44007.0,0.0,0.0
440070144003,rank55,0.0,44007.0,0.0,0.0
440070145011,rank55,0.0,44007.0,0.0,0.0
440070145012,rank55,1.0,44007.0,2.0,1.0
440070145013,rank55,0.0,44007.0,0.0,0.0
440070145021,rank55,0.0,44007.0,0.0,0.0
440070145022,rank55,0.0,44007.0,0.0,0.0
440070145023,rank55,0.0,44007.0,0.0,0.0
440070146001,rank55,0.0,44007.0,0.0,0.0
440070146002,rank55,8.0,44007.0,5.0,-3.0
440070146003,rank55,0.0,44007.0,0.0,0.0
440070147001,rank55,0.0,44007.0,1.0,1.0
440070147002,rank55,0.0,44007.0,0.0,0.0
440070147003,rank55,0.0,44007.0,0.0,0.0
440070147004,rank55,0.0,44007.0,0.0,0.0
440070147005,rank55,0.0,44007.0,0.0,0.0
440070147006,rank55,32.0,44007.0,4.0,-28.0
440070148001,rank55,0.0,44007.0,0.0,0.0
440070148002,rank55,0.0,44007.0,0.0,0.0
440070148003,rank55,0.0,44007.0,0.0,0.0
440070150001,rank55,0.0,44007.0,0.0,0.0
440070150002,rank55,0.0,44007.0,0.0,0.0
440070151001,rank55,0.0,44007.0,0.0,0.0
440070151002,rank55,0.0,44007.0,0.0,0.0
440070151003,rank55,0.0,44007.0,0.0,0.0
440070152001,rank55,84.0,44007.0,36.0,-48.0
440070152002,rank55,373.0,44007.0,90.0,-283.0
440070153001,rank55,0.0,44007.0,0.0,0.0
440070153002,rank55,0.0,44007.0,0.0,0.0
440070154001,rank55,0.0,44007.0,0.0,0.0
440070154002,rank55,0.0,44007.0,1.0,1.0
440070155001,rank55,0.0,44007.0,0.0,0.0
440070155002,rank55,0.0,44007.0,0.0,0.0
440070155003,rank55,0.0,44007.0,0.0,0.0
440070155004,rank55,0.0,44007.0,0.0,0.0
440070156001,rank55,0.0,44007.0,0.0,0.0
440070156002,rank55,0.0,44007.0,0.0,0.0
440070156003,rank55,0.0,44007.0,0.0,0.0
440070157001,rank55,0.0,44007.0,0.0,0.0
440070157002,rank55,0.0,44007.0,0.0,0.0
440070157003,rank55,0.0,44007.0,0.0,0.0
440070157004,rank55,0.0,44007.0,0.0,0.0
440070158001,rank55,0.0,44007.0,0.0,0.0
440070158002,rank55,0.0,44007.0,0.0,0.0
440070158003,rank55,889.0,44007.0,147.0,-742.0
440070158004,rank55,0.0,44007.0,0.0,0.0
440070158005,rank55,0.0,44007.0,1.0,1.0
440070159001,rank55,3.0,44007.0,2.0,-1.0
440070159002,rank55,0.0,44007.0,1.0,1.0
440070159003,rank55,0.0,44007.0,0.0,0.0
440070159004,rank55,0.0,44007.0,0.0,0.0
440070160001,rank55,0.0,44007.0,0.0,0.0
440070160002,rank55,0.0,44007.0,0.0,0.0
440070160003,rank55,1.0,44007.0,1.0,0.0
440070161001,rank55,0.0,44007.0,0.0,0.0
440070161002,rank55,3.0,44007.0,1.0,-2.0
440070161003,rank55,0.0,44007.0,0.0,0.0
440070161004,rank55,0.0,44007.0,0.0,0.0
440070163001,rank55,9.0,44007.0,2.0,-7.0
440070163002,rank55,0.0,44007.0,0.0,0.0
440070163003,rank55,0.0,44007.0,0.0,0.0
440070164001,rank55,0.0,44007.0,0.0,0.0
440070164002,rank55,0.0,44007.0,0.0,0.0
440070164003,rank55,0.0,44007.0,0.0,0.0
440070165001,rank55,0.0,44007.0,0.0,0.0
440070165002,rank55,2.0,44007.0,8.0,6.0
440070165003,rank55,0.0,44007.0,1.0,1.0
440070166001,rank55,0.0,44007.0,0.0,0.0
440070167001,rank55,0.0,44007.0,0.0,0.0
440070167002,rank55,0.0,44007.0,0.0,0.0
440070168001,rank55,0.0,44007.0,0.0,0.0
440070168002,rank55,0.0,44007.0,0.0,0.0
440070168003,rank55,0.0,44007.0,0.0,0.0
440070169001,rank55,0.0,44007.0,0.0,0.0
440070169002,rank55,0.0,44007.0,0.0,0.0
440070169003,rank55,0.0,44007.0,0.0,0.0
440070170001,rank55,0.0,44007.0,0.0,0.0
440070170002,rank55,0.0,44007.0,0.0,0.0
