MESOZONE,orig_total,adj_total,abs_diff
250277531005,301.0,1088.0,787.0
250277532001,872.0,1270.0,398.0
250277532002,185.0,915.0,730.0
250277532003,953.0,1178.0,225.0
250277541001,2491.0,1979.0,-512.0
250277541002,146.0,875.0,729.0
250277541003,152.0,472.0,320.0
250277541004,489.0,688.0,199.0
250277542001,980.0,893.0,-87.0
250277542002,469.0,1158.0,689.0
250277543001,317.0,5923.0,5606.0
250277543002,918.0,1508.0,590.0
250277544001,346.0,322.0,-24.0
250277544002,148.0,330.0,182.0
250277544003,147.0,130.0,-17.0
250277551001,343.0,762.0,419.0
250277551002,273.0,557.0,284.0
250277552001,79.0,257.0,178.0
250277552002,529.0,1113.0,584.0
250277552003,955.0,1073.0,118.0
250277552004,676.0,1217.0,541.0
250277552005,306.0,713.0,407.0
250277561011,197.0,1376.0,1179.0
250277561012,2028.0,4809.0,2781.0
250277561021,437.0,1058.0,621.0
250277561022,860.0,1057.0,197.0
250277561023,333.0,717.0,384.0
250277571001,157.0,432.0,275.0
250277571002,215.0,764.0,549.0
250277571003,338.0,363.0,25.0
250277571004,95.0,392.0,297.0
250277572001,271.0,583.0,312.0
250277572002,837.0,730.0,-107.0
250277572003,297.0,1020.0,723.0
250277573001,1640.0,2690.0,1050.0
250277573002,749.0,1935.0,1186.0
250277574001,53.0,251.0,198.0
250277574002,51.0,255.0,204.0
250277574003,339.0,656.0,317.0
250277575001,1211.0,1292.0,81.0
250277575002,102.0,46.0,-56.0
250277575003,23.0,204.0,181.0
250277575004,21.0,556.0,535.0
250277581011,440.0,1021.0,581.0
250277581021,2154.0,2527.0,373.0
250277581022,395.0,2582.0,2187.0
250277581023,601.0,852.0,251.0
250277581024,603.0,884.0,281.0
250277581025,930.0,1680.0,750.0
250277591001,306.0,410.0,104.0
250277591002,205.0,558.0,353.0
250277601001,36.0,159.0,123.0
250277601002,47.0,470.0,423.0
250277601003,242.0,570.0,328.0
250277611001,251.0,393.0,142.0
250277611002,160.0,178.0,18.0
250277611003,189.0,185.0,-4.0
250277611004,55.0,427.0,372.0
250277612001,4688.0,12414.0,7726.0
250277612002,9239.0,13708.0,4469.0
250277612003,4613.0,5399.0,786.0
250277613001,900.0,953.0,53.0
250277613002,1012.0,2037.0,1025.0
250277613003,420.0,688.0,268.0
250277614001,52.0,824.0,772.0
250277614002,56.0,234.0,178.0
250277614003,294.0,186.0,-108.0
250277614004,235.0,179.0,-56.0
250277614005,491.0,1287.0,796.0
250277614006,2698.0,6670.0,3972.0
330019651001,318.0,318.0,0.0
330019651002,183.0,183.0,0.0
330019651003,478.0,478.0,0.0
330019652001,139.0,139.0,0.0
330019652002,902.0,902.0,0.0
330019653001,104.0,104.0,0.0
330019653002,909.0,909.0,0.0
330019653003,1072.0,1072.0,0.0
330019654001,139.0,139.0,0.0
330019654002,176.0,176.0,0.0
330019655981,1331.0,1331.0,0.0
330019655982,2263.0,2263.0,0.0
330019655983,894.0,894.0,0.0
330019656001,109.0,109.0,0.0
330019656002,139.0,139.0,0.0
330019656003,64.0,64.0,0.0
330019657001,155.0,155.0,0.0
330019657002,201.0,201.0,0.0
330019657003,39.0,39.0,0.0
330019658001,474.0,474.0,0.0
330019658002,849.0,849.0,0.0
330019658003,521.0,521.0,0.0
330019658004,479.0,479.0,0.0
330019659001,242.0,242.0,0.0
330019659002,103.0,103.0,0.0
330019659003,1936.0,1936.0,0.0
330019659004,105.0,105.0,0.0
330019660001,532.0,532.0,0.0
330019660002,235.0,235.0,0.0
330019660003,1263.0,1263.0,0.0
330019660004,2026.0,2026.0,0.0
330019661001,710.0,710.0,0.0
330019661002,210.0,210.0,0.0
330019661003,54.0,54.0,0.0
330019661004,170.0,170.0,0.0
330019662001,24.0,24.0,0.0
330019662002,1060.0,1060.0,0.0
330019662003,520.0,520.0,0.0
330019662004,220.0,220.0,0.0
330019664011,1342.0,1342.0,0.0
330019664021,436.0,436.0,0.0
330019664022,364.0,364.0,0.0
330019664023,73.0,73.0,0.0
330019664024,647.0,647.0,0.0
330019664025,265.0,265.0,0.0
330019665001,349.0,349.0,0.0
330019665002,453.0,453.0,0.0
330019665003,127.0,127.0,0.0
330019665004,98.0,98.0,0.0
330110001011,298.0,383.0,85.0
330110001012,276.0,446.0,170.0
330110001021,332.0,929.0,597.0
330110001022,200.0,605.0,405.0
330110002021,877.0,1823.0,946.0
330110002022,18.0,108.0,90.0
330110002031,295.0,185.0,-110.0
330110002032,421.0,36.0,-385.0
330110002041,49.0,27.0,-22.0
330110002042,144.0,1134.0,990.0
330110002043,797.0,296.0,-501.0
330110003001,70.0,67.0,-3.0
330110003002,205.0,187.0,-18.0
330110003003,132.0,86.0,-46.0
330110006001,1526.0,882.0,-644.0
330110006002,26.0,1596.0,1570.0
330110007001,411.0,703.0,292.0
330110007002,64.0,276.0,212.0
330110007003,54.0,275.0,221.0
330110008001,21.0,541.0,520.0
330110008002,401.0,625.0,224.0
330110008003,410.0,1196.0,786.0
330110009011,275.0,323.0,48.0
330110009012,187.0,856.0,669.0
330110009013,1556.0,363.0,-1193.0
330110009014,29.0,342.0,313.0
330110009021,56.0,53.0,-3.0
330110009022,61.0,86.0,25.0
330110009023,176.0,95.0,-81.0
330110010001,324.0,718.0,394.0
330110010002,344.0,621.0,277.0
330110010003,6093.0,3795.0,-2298.0
330110010004,120.0,100.0,-20.0
330110011001,159.0,736.0,577.0
330110011002,695.0,251.0,-444.0
330110011003,17.0,96.0,79.0
330110011004,125.0,173.0,48.0
330110011005,18.0,615.0,597.0
330110012001,307.0,922.0,615.0
330110012002,81.0,452.0,371.0
330110013001,153.0,2039.0,1886.0
330110013002,50.0,343.0,293.0
330110013003,107.0,261.0,154.0
330110014001,988.0,2932.0,1944.0
330110014002,202.0,800.0,598.0
330110015001,92.0,1871.0,1779.0
330110015002,23.0,433.0,410.0
330110015003,49.0,339.0,290.0
330110016001,11.0,180.0,169.0
330110016002,738.0,534.0,-204.0
330110016003,19.0,159.0,140.0
330110016004,6.0,98.0,92.0
330110016005,38.0,190.0,152.0
330110017001,3452.0,716.0,-2736.0
330110017002,153.0,403.0,250.0
330110018001,71.0,221.0,150.0
330110018002,8.0,192.0,184.0
330110018003,109.0,146.0,37.0
330110018004,53.0,253.0,200.0
330110018005,39.0,225.0,186.0
330110018006,3.0,145.0,142.0
330110019001,1285.0,1138.0,-147.0
330110019002,2572.0,2814.0,242.0
330110020001,164.0,420.0,256.0
330110020002,44.0,268.0,224.0
330110021001,6002.0,377.0,-5625.0
330110021003,43.0,243.0,200.0
330110021004,9.0,150.0,141.0
330110022001,7.0,373.0,366.0
330110022002,30.0,202.0,172.0
330110022003,24.0,205.0,181.0
330110022004,101.0,200.0,99.0
330110023001,964.0,444.0,-520.0
330110023002,241.0,165.0,-76.0
330110023003,5.0,228.0,223.0
330110023004,138.0,132.0,-6.0
330110024001,54.0,218.0,164.0
330110024002,5.0,100.0,95.0
330110024003,35.0,161.0,126.0
330110024004,141.0,1172.0,1031.0
330110024005,7.0,167.0,160.0
330110024006,377.0,250.0,-127.0
330110025001,94.0,1075.0,981.0
330110025002,3807.0,3036.0,-771.0
330110025003,3.0,281.0,278.0
330110025004,863.0,659.0,-204.0
330110026001,2560.0,518.0,-2042.0
330110026002,532.0,1253.0,721.0
330110026003,5383.0,1084.0,-4299.0
330110026004,160.0,593.0,433.0
330110027011,127.0,170.0,43.0
330110027012,398.0,270.0,-128.0
330110027021,38.0,246.0,208.0
330110027022,383.0,400.0,17.0
330110027023,858.0,136.0,-722.0
330110028001,68.0,121.0,53.0
330110028002,1346.0,420.0,-926.0
330110028003,666.0,1610.0,944.0
330110028004,1009.0,83.0,-926.0
330110028005,330.0,223.0,-107.0
330110029011,3159.0,538.0,-2621.0
330110029012,3619.0,7448.0,3829.0
330110029013,910.0,1116.0,206.0
330110029014,728.0,248.0,-480.0
330110029021,1194.0,567.0,-627.0
330110029022,5360.0,3548.0,-1812.0
330110029023,1313.0,1720.0,407.0
330110029031,243.0,556.0,313.0
330110029032,241.0,547.0,306.0
330110029033,344.0,146.0,-198.0
330110029034,435.0,265.0,-170.0
330110101001,40.0,26.0,-14.0
330110101002,26.0,12.0,-14.0
330110101003,51.0,109.0,58.0
330110101004,240.0,260.0,20.0
330110101005,152.0,44.0,-108.0
330110102001,7362.0,8599.0,1237.0
330110102002,1111.0,1100.0,-11.0
330110102003,3084.0,2149.0,-935.0
330110103011,60.0,321.0,261.0
330110103012,34.0,408.0,374.0
330110103021,44.0,205.0,161.0
330110103022,1587.0,374.0,-1213.0
330110104001,29.0,740.0,711.0
330110104002,51.0,533.0,482.0
330110104003,45.0,33.0,-12.0
330110104004,1853.0,259.0,-1594.0
330110104005,259.0,156.0,-103.0
330110105001,15.0,151.0,136.0
330110105002,34.0,179.0,145.0
330110105003,206.0,202.0,-4.0
330110105004,2758.0,372.0,-2386.0
330110105005,655.0,398.0,-257.0
330110106001,517.0,1119.0,602.0
330110106002,254.0,663.0,409.0
330110106003,30.0,716.0,686.0
330110106004,786.0,1397.0,611.0
330110107001,4460.0,2041.0,-2419.0
330110107002,1899.0,1327.0,-572.0
330110108001,2476.0,6432.0,3956.0
330110108002,117.0,410.0,293.0
330110108003,69.0,993.0,924.0
330110108004,85.0,1172.0,1087.0
330110108005,92.0,417.0,325.0
330110108006,343.0,146.0,-197.0
330110109001,229.0,874.0,645.0
330110109002,1761.0,804.0,-957.0
330110109003,174.0,101.0,-73.0
330110109004,164.0,297.0,133.0
330110109005,38.0,260.0,222.0
330110110001,189.0,1024.0,835.0
330110110002,277.0,806.0,529.0
330110110003,710.0,113.0,-597.0
330110110004,42.0,135.0,93.0
330110111011,47.0,442.0,395.0
330110111012,33.0,598.0,565.0
330110111021,1016.0,3343.0,2327.0
330110111022,8359.0,5890.0,-2469.0
330110112001,3875.0,2947.0,-928.0
330110112002,84.0,343.0,259.0
330110112003,316.0,1003.0,687.0
330110113001,1893.0,229.0,-1664.0
330110113002,317.0,302.0,-15.0
330110113003,52.0,145.0,93.0
330110113004,10.0,68.0,58.0
330110114011,35.0,1151.0,1116.0
330110114012,124.0,203.0,79.0
330110114013,146.0,320.0,174.0
330110114021,1530.0,165.0,-1365.0
330110114022,210.0,196.0,-14.0
330110114023,169.0,274.0,105.0
330110115001,777.0,615.0,-162.0
330110115002,11.0,228.0,217.0
330110121001,32.0,193.0,161.0
330110121002,450.0,787.0,337.0
330110121003,104.0,476.0,372.0
330110121004,967.0,400.0,-567.0
330110122001,535.0,222.0,-313.0
330110122002,288.0,123.0,-165.0
330110122003,345.0,294.0,-51.0
330110122004,338.0,541.0,203.0
330110122005,481.0,574.0,93.0
330110123001,77.0,2279.0,2202.0
330110123002,1079.0,618.0,-461.0
330110123003,1970.0,1025.0,-945.0
330110123004,3785.0,2835.0,-950.0
330110131001,307.0,201.0,-106.0
330110131002,451.0,434.0,-17.0
330110131003,181.0,90.0,-91.0
330110131004,94.0,114.0,20.0
330110141001,643.0,395.0,-248.0
330110141002,1693.0,935.0,-758.0
330110141003,966.0,690.0,-276.0
330110141004,4146.0,4346.0,200.0
330110142011,84.0,63.0,-21.0
330110142012,83.0,73.0,-10.0
330110142013,57.0,35.0,-22.0
330110142021,136.0,1048.0,912.0
330110142022,55.0,1200.0,1145.0
330110142023,18.0,329.0,311.0
330110143001,1460.0,1660.0,200.0
330110143002,90.0,2756.0,2666.0
330110143003,7744.0,2397.0,-5347.0
330110143004,935.0,1731.0,796.0
330110143005,420.0,1239.0,819.0
330110151001,170.0,485.0,315.0
330110151002,427.0,192.0,-235.0
330110151003,267.0,315.0,48.0
330110152001,134.0,104.0,-30.0
330110152002,73.0,117.0,44.0
330110152003,525.0,980.0,455.0
330110152004,2846.0,2556.0,-290.0
330110161001,71.0,305.0,234.0
330110161002,253.0,1205.0,952.0
330110162011,434.0,1015.0,581.0
330110162012,923.0,379.0,-544.0
330110162013,238.0,444.0,206.0
330110162014,863.0,348.0,-515.0
330110162015,840.0,975.0,135.0
330110162021,793.0,290.0,-503.0
330110162022,2862.0,1715.0,-1147.0
330110171001,781.0,257.0,-524.0
330110171002,680.0,728.0,48.0
330110171003,47.0,386.0,339.0
330110171004,118.0,561.0,443.0
330110171005,400.0,277.0,-123.0
330110180001,439.0,274.0,-165.0
330110180002,202.0,348.0,146.0
330110185011,102.0,163.0,61.0
330110185012,115.0,78.0,-37.0
330110185021,222.0,115.0,-107.0
330110190001,595.0,138.0,-457.0
330110190002,666.0,1172.0,506.0
330110195011,103.0,91.0,-12.0
330110195021,111.0,130.0,19.0
330110200001,432.0,381.0,-51.0
330110200002,292.0,346.0,54.0
330110210001,680.0,680.0,0.0
330110210002,858.0,0.0,-858.0
330110210003,223.0,223.0,0.0
330110210004,247.0,0.0,-247.0
330110215001,315.0,315.0,0.0
330110215002,114.0,0.0,-114.0
330110215003,366.0,366.0,0.0
330110220001,1046.0,0.0,-1046.0
330110225001,176.0,193.0,17.0
330110225002,1014.0,443.0,-571.0
330110225003,120.0,543.0,423.0
330110230001,1086.0,1086.0,0.0
330110230002,53.0,0.0,-53.0
330110230003,2175.0,0.0,-2175.0
330110230004,504.0,504.0,0.0
330110230005,980.0,980.0,0.0
330110240001,217.0,217.0,0.0
330110250001,337.0,337.0,0.0
330110250002,62.0,62.0,0.0
330110255001,262.0,262.0,0.0
330110255002,1002.0,1002.0,0.0
330110255003,348.0,348.0,0.0
330110255004,172.0,172.0,0.0
330112001001,596.0,580.0,-16.0
330112001002,95.0,226.0,131.0
330112002001,439.0,442.0,3.0
330112002002,768.0,364.0,-404.0
330112003001,78.0,115.0,37.0
330112003002,611.0,822.0,211.0
330112004001,4666.0,6468.0,1802.0
330112004002,12193.0,11541.0,-652.0
330119801011,3336.0,1313.0,-2023.0
330130030011,306.0,119.0,-187.0
330130030012,3329.0,1280.0,-2049.0
330130030013,3902.0,743.0,-3159.0
330130030061,456.0,360.0,-96.0
330130030062,1095.0,646.0,-449.0
330130031001,127.0,64.0,-63.0
330130031002,190.0,8.0,-182.0
330130031003,351.0,351.0,0.0
330130032001,1001.0,1001.0,0.0
330130032002,98.0,98.0,0.0
330130032003,661.0,661.0,0.0
330130032004,118.0,118.0,0.0
330130032005,549.0,549.0,0.0
330130300001,104.0,0.0,-104.0
330130300002,205.0,1.0,-204.0
330130310011,3212.0,6.0,-3206.0
330130310012,93.0,1.0,-92.0
330130310013,176.0,176.0,0.0
330130310021,86.0,86.0,0.0
330130310022,710.0,710.0,0.0
330130321001,322.0,322.0,0.0
330130321002,1200.0,1200.0,0.0
330130321003,464.0,464.0,0.0
330130322001,226.0,226.0,0.0
330130322002,1664.0,1664.0,0.0
330130323001,5252.0,5252.0,0.0
330130324001,4064.0,4064.0,0.0
330130324002,322.0,322.0,0.0
330130324003,857.0,857.0,0.0
330130324004,59.0,59.0,0.0
330130325001,4489.0,4489.0,0.0
330130325002,4492.0,4492.0,0.0
330130326001,1515.0,1515.0,0.0
330130326002,486.0,486.0,0.0
330130327011,57.0,57.0,0.0
330130327061,205.0,205.0,0.0
330130327062,768.0,768.0,0.0
330130328001,88.0,88.0,0.0
330130328002,1373.0,1373.0,0.0
330130328003,265.0,265.0,0.0
330130329001,526.0,526.0,0.0
330130329002,286.0,286.0,0.0
330130329003,3072.0,3072.0,0.0
330130330001,213.0,213.0,0.0
330130330002,480.0,480.0,0.0
330130340001,494.0,494.0,0.0
330130340002,631.0,631.0,0.0
330130340003,99.0,99.0,0.0
330130350001,619.0,619.0,0.0
330130350002,696.0,696.0,0.0
330130360001,397.0,397.0,0.0
330130360002,492.0,492.0,0.0
330130360003,199.0,199.0,0.0
330130370001,324.0,324.0,0.0
330130380001,886.0,886.0,0.0
330130380002,359.0,359.0,0.0
330130380003,627.0,627.0,0.0
330130385001,555.0,555.0,0.0
330130385002,301.0,301.0,0.0
330130385003,158.0,158.0,0.0
330130390001,487.0,487.0,0.0
330130390002,361.0,361.0,0.0
330130390003,249.0,249.0,0.0
330130390004,205.0,205.0,0.0
330130390005,535.0,535.0,0.0
330130400001,229.0,229.0,0.0
330130400002,660.0,660.0,0.0
330130400003,685.0,685.0,0.0
330130405001,270.0,270.0,0.0
330130405002,330.0,330.0,0.0
330130405003,326.0,326.0,0.0
330130405004,536.0,536.0,0.0
330130410001,305.0,305.0,0.0
330130410002,1235.0,1235.0,0.0
330130410003,1030.0,1030.0,0.0
330130415001,92.0,92.0,0.0
330130415002,242.0,242.0,0.0
330130415003,108.0,108.0,0.0
330130425001,111.0,111.0,0.0
330130425002,412.0,412.0,0.0
330130425003,120.0,120.0,0.0
330130430011,923.0,923.0,0.0
330130430012,325.0,325.0,0.0
330130430013,256.0,256.0,0.0
330130430021,77.0,77.0,0.0
330130430022,1.0,1.0,0.0
330130430023,399.0,399.0,0.0
330130430024,524.0,524.0,0.0
330130430025,132.0,132.0,0.0
330130440001,480.0,480.0,0.0
330130440002,403.0,403.0,0.0
330130440003,171.0,171.0,0.0
330130441001,1700.0,1700.0,0.0
330130441002,2853.0,2853.0,0.0
330130441003,5176.0,5176.0,0.0
330130442001,437.0,2676.0,2239.0
330130442002,4034.0,2126.0,-1908.0
330130442003,984.0,1078.0,94.0
330130443001,28.0,28.0,0.0
330130443002,105.0,105.0,0.0
330130443003,221.0,221.0,0.0
330150033011,65.0,629.0,564.0
330150033012,58.0,93.0,35.0
330150033021,1825.0,242.0,-1583.0
330150033022,41.0,132.0,91.0
330150033023,31.0,195.0,164.0
330150034001,930.0,448.0,-482.0
330150034002,526.0,358.0,-168.0
330150034003,1191.0,764.0,-427.0
330150034004,994.0,910.0,-84.0
330150035001,804.0,89.0,-715.0
330150035002,662.0,1482.0,820.0
330150035003,1052.0,1339.0,287.0
330150036011,105.0,49.0,-56.0
330150036012,129.0,140.0,11.0
330150036013,132.0,331.0,199.0
330150036014,194.0,437.0,243.0
330150036021,80.0,56.0,-24.0
330150036022,145.0,35.0,-110.0
330150036023,166.0,67.0,-99.0
330150037011,3410.0,443.0,-2967.0
330150037012,121.0,273.0,152.0
330150037031,4075.0,4452.0,377.0
330150037032,982.0,1125.0,143.0
330150037033,958.0,1245.0,287.0
330150038011,74.0,125.0,51.0
330150038012,837.0,270.0,-567.0
330150038013,293.0,149.0,-144.0
330150038021,27.0,537.0,510.0
330150038022,337.0,352.0,15.0
330150039011,1885.0,487.0,-1398.0
330150039012,241.0,192.0,-49.0
330150039021,293.0,333.0,40.0
330150039022,58.0,251.0,193.0
330150040001,707.0,567.0,-140.0
330150040002,414.0,571.0,157.0
330150040003,607.0,617.0,10.0
330150500001,383.0,157.0,-226.0
330150500002,413.0,352.0,-61.0
330150510001,278.0,121.0,-157.0
330150510002,168.0,165.0,-3.0
330150520001,114.0,82.0,-32.0
330150520002,112.0,145.0,33.0
330150520003,60.0,59.0,-1.0
330150530001,58.0,61.0,3.0
330150530002,120.0,55.0,-65.0
330150540001,396.0,206.0,-190.0
330150540002,163.0,139.0,-24.0
330150550011,171.0,702.0,531.0
330150550012,101.0,576.0,475.0
330150550021,663.0,152.0,-511.0
330150550022,2384.0,356.0,-2028.0
330150560001,112.0,112.0,0.0
330150560002,393.0,0.0,-393.0
330150570001,617.0,617.0,0.0
330150570002,185.0,185.0,0.0
330150570003,258.0,258.0,0.0
330150580001,343.0,0.0,-343.0
330150580002,31.0,0.0,-31.0
330150590001,2054.0,844.0,-1210.0
330150590002,619.0,972.0,353.0
330150590003,588.0,1084.0,496.0
330150600001,1649.0,1002.0,-647.0
330150600002,369.0,931.0,562.0
330150610011,613.0,295.0,-318.0
330150610012,1410.0,2666.0,1256.0
330150610013,1519.0,1935.0,416.0
330150620001,248.0,201.0,-47.0
330150625001,125.0,125.0,0.0
330150625002,291.0,231.0,-60.0
330150630011,1625.0,2204.0,579.0
330150630012,1131.0,1002.0,-129.0
330150630021,225.0,351.0,126.0
330150630022,1672.0,831.0,-841.0
330150630023,1729.0,730.0,-999.0
330150630024,125.0,439.0,314.0
330150640001,577.0,446.0,-131.0
330150650011,981.0,768.0,-213.0
330150650012,744.0,2142.0,1398.0
330150650013,1145.0,226.0,-919.0
330150650014,1410.0,750.0,-660.0
330150650015,14.0,87.0,73.0
330150650051,34.0,34.0,0.0
330150650052,17.0,159.0,142.0
330150650061,53.0,42.0,-11.0
330150650062,61.0,26.0,-35.0
330150650071,745.0,601.0,-144.0
330150650081,228.0,1020.0,792.0
330150650082,83.0,140.0,57.0
330150650083,213.0,89.0,-124.0
330150660001,79.0,650.0,571.0
330150660002,1168.0,816.0,-352.0
330150660003,1131.0,1021.0,-110.0
330150670001,465.0,205.0,-260.0
330150670002,1901.0,2052.0,151.0
330150670003,298.0,197.0,-101.0
330150670004,1037.0,979.0,-58.0
330150675011,697.0,0.0,-697.0
330150675012,715.0,562.0,-153.0
330150675013,135.0,0.0,-135.0
330150675021,107.0,107.0,0.0
330150675022,493.0,493.0,0.0
330150675023,87.0,87.0,0.0
330150691001,4956.0,5689.0,733.0
330150691002,365.0,451.0,86.0
330150691003,728.0,1103.0,375.0
330150691004,394.0,529.0,135.0
330150692001,781.0,3457.0,2676.0
330150692002,1183.0,2311.0,1128.0
330150693001,580.0,2097.0,1517.0
330150693002,661.0,1867.0,1206.0
330150697001,122.0,346.0,224.0
330150697002,1322.0,606.0,-716.0
330150697003,496.0,46.0,-450.0
330150710001,154.0,106.0,-48.0
330150710002,51.0,115.0,64.0
330150710003,640.0,477.0,-163.0
330150710004,108.0,109.0,1.0
330150710005,308.0,290.0,-18.0
330151001001,260.0,486.0,226.0
330151001002,111.0,190.0,79.0
330151001003,105.0,290.0,185.0
330151002001,2055.0,1794.0,-261.0
330151002002,18.0,125.0,107.0
330151002003,274.0,150.0,-124.0
330151002004,440.0,1395.0,955.0
330151003011,871.0,2817.0,1946.0
330151003012,3036.0,1971.0,-1065.0
330151003013,7298.0,3628.0,-3670.0
330151003021,510.0,767.0,257.0
330151003022,125.0,1181.0,1056.0
330151003023,665.0,2731.0,2066.0
330151004001,3087.0,943.0,-2144.0
330151004002,960.0,1416.0,456.0
330151004003,2341.0,2841.0,500.0
330151004004,139.0,285.0,146.0
330151004005,299.0,172.0,-127.0
330151011001,3297.0,2323.0,-974.0
330151011002,900.0,1774.0,874.0
330151011003,676.0,589.0,-87.0
330151011004,403.0,524.0,121.0
330151021001,139.0,233.0,94.0
330151021002,121.0,120.0,-1.0
330151021003,190.0,182.0,-8.0
330151031001,176.0,195.0,19.0
330151031002,211.0,333.0,122.0
330151031003,886.0,551.0,-335.0
330151041011,785.0,891.0,106.0
330151041012,627.0,463.0,-164.0
330151041021,689.0,472.0,-217.0
330151041022,245.0,491.0,246.0
330151051001,134.0,257.0,123.0
330151051002,651.0,622.0,-29.0
330151051003,275.0,200.0,-75.0
330151051004,770.0,511.0,-259.0
330151061011,1316.0,882.0,-434.0
330151061012,892.0,423.0,-469.0
330151061013,31.0,286.0,255.0
330151061014,164.0,289.0,125.0
330151061021,683.0,726.0,43.0
330151061022,209.0,537.0,328.0
330151061023,634.0,402.0,-232.0
330151062001,20.0,51.0,31.0
330151062002,14.0,102.0,88.0
330151062003,1042.0,168.0,-874.0
330151062004,1549.0,132.0,-1417.0
330151064001,447.0,690.0,243.0
330151064002,4500.0,1921.0,-2579.0
330151064003,57.0,2046.0,1989.0
330151071001,1978.0,2090.0,112.0
330151071002,226.0,147.0,-79.0
330151071003,1064.0,314.0,-750.0
330151072001,918.0,2063.0,1145.0
330151072002,1712.0,2894.0,1182.0
330151072003,3820.0,1424.0,-2396.0
330151072004,143.0,350.0,207.0
330151074001,3796.0,4091.0,295.0
330151074002,9271.0,2012.0,-7259.0
330151075001,5364.0,4947.0,-417.0
330151075002,1292.0,814.0,-478.0
330151075003,659.0,597.0,-62.0
330159800111,2758.0,4742.0,1984.0
330170801001,131.0,131.0,0.0
330170801002,128.0,128.0,0.0
330170802021,428.0,428.0,0.0
330170802022,327.0,327.0,0.0
330170802031,4345.0,4345.0,0.0
330170802032,332.0,332.0,0.0
330170802041,842.0,842.0,0.0
330170805001,221.0,221.0,0.0
330170805002,727.0,727.0,0.0
330170805003,387.0,387.0,0.0
330170805004,201.0,0.0,-201.0
330170811001,883.0,883.0,0.0
330170811002,221.0,221.0,0.0
330170811003,155.0,155.0,0.0
330170812001,646.0,646.0,0.0
330170812002,279.0,279.0,0.0
330170813001,1768.0,1768.0,0.0
330170813002,74.0,74.0,0.0
330170813003,351.0,351.0,0.0
330170814001,1236.0,1236.0,0.0
330170815001,3286.0,3286.0,0.0
330170815002,1595.0,1595.0,0.0
330170816001,1333.0,1333.0,0.0
330170816002,4757.0,4757.0,0.0
330170816003,1973.0,1973.0,0.0
330170820001,238.0,238.0,0.0
330170820002,313.0,313.0,0.0
330170830011,221.0,221.0,0.0
330170830012,85.0,85.0,0.0
330170830013,559.0,559.0,0.0
330170830014,120.0,120.0,0.0
330170830015,455.0,455.0,0.0
330170830016,526.0,526.0,0.0
330170830021,2022.0,2022.0,0.0
330170830022,734.0,734.0,0.0
330170830023,809.0,809.0,0.0
330170830024,88.0,88.0,0.0
330170830025,85.0,85.0,0.0
330170841001,1318.0,1318.0,0.0
330170841002,61.0,61.0,0.0
330170841003,348.0,348.0,0.0
330170841004,23.0,23.0,0.0
330170842001,227.0,227.0,0.0
330170842002,550.0,550.0,0.0
330170842003,434.0,434.0,0.0
330170842004,211.0,211.0,0.0
330170843001,962.0,962.0,0.0
330170843002,203.0,203.0,0.0
330170843003,1667.0,1667.0,0.0
330170843004,951.0,951.0,0.0
330170843005,657.0,657.0,0.0
330170843006,148.0,148.0,0.0
330170844001,776.0,776.0,0.0
330170844002,15.0,15.0,0.0
330170844003,30.0,30.0,0.0
330170844004,115.0,115.0,0.0
330170845001,657.0,657.0,0.0
330170845002,827.0,827.0,0.0
330170846001,2235.0,2235.0,0.0
330170850001,243.0,243.0,0.0
330170850002,53.0,53.0,0.0
330170850003,289.0,289.0,0.0
330170850004,1175.0,1175.0,0.0
330170850005,166.0,166.0,0.0
330170860001,176.0,176.0,0.0
330170860002,179.0,179.0,0.0
330170870001,55.0,55.0,0.0
330170870002,71.0,71.0,0.0
330170870003,632.0,632.0,0.0
330170870004,140.0,140.0,0.0
330170870005,86.0,86.0,0.0
330170880001,23.0,23.0,0.0
330170880002,266.0,266.0,0.0
330170880003,198.0,198.0,0.0
330170885001,242.0,242.0,0.0
330170885002,29.0,29.0,0.0
330170885003,150.0,150.0,0.0
440010301001,129.0,84.0,-45.0
440010301002,61.0,85.0,24.0
440010301003,80.0,92.0,12.0
440010301004,159.0,107.0,-52.0
440010302001,141.0,141.0,0.0
440010302002,215.0,244.0,29.0
440010302003,1390.0,1164.0,-226.0
440010303001,159.0,165.0,6.0
440010303002,69.0,166.0,97.0
440010303003,63.0,73.0,10.0
440010304001,300.0,184.0,-116.0
440010304002,77.0,129.0,52.0
440010304003,303.0,785.0,482.0
440010305001,180.0,193.0,13.0
440010305002,618.0,647.0,29.0
440010305003,669.0,676.0,7.0
440010306011,1093.0,1122.0,29.0
440010306012,100.0,178.0,78.0
440010306013,69.0,109.0,40.0
440010306021,552.0,433.0,-119.0
440010306022,243.0,223.0,-20.0
440010306023,302.0,357.0,55.0
440010306024,59.0,102.0,43.0
440010307001,36.0,85.0,49.0
440010307002,739.0,570.0,-169.0
440010307003,50.0,101.0,51.0
440010307004,668.0,1050.0,382.0
440010308001,311.0,478.0,167.0
440010308002,51.0,89.0,38.0
440010308003,143.0,175.0,32.0
440010308004,1525.0,1890.0,365.0
440010309011,62.0,113.0,51.0
440010309012,167.0,426.0,259.0
440010309013,566.0,340.0,-226.0
440010309021,1493.0,1399.0,-94.0
440010309022,59.0,117.0,58.0
440010309023,172.0,140.0,-32.0
440010309024,691.0,920.0,229.0
