MESOZONE,1_constr,2_eduhlth,3_finance,4_public,5_info,6_ret_leis,7_manu,8_other,9_profbus,10_ttu,total_jobs,total_households,rank11,rank21,rank22,rank23,rank3133,rank42,rank4445,rank4849,rank51,rank52,rank53,rank54,rank55,rank56,rank61,rank62,rank71,rank72,rank81,rank92,COUNTY,lehd_total,diff
250277261004,25,48,13,13,6,40,1,7,32,111,296,564,7.0,,,19.0,558.0,,77.0,60.0,,14.0,17.0,2.0,,,,34.0,,,1.0,,25027.0,789.0,-493.0
250277261005,20,35,4,4,0,23,19,52,24,42,223,424,,16.0,,12.0,12.0,1.0,,1.0,,,1.0,6.0,,10.0,,12.0,11.0,,7.0,,25027.0,89.0,134.0
250277262001,6,99,0,4,0,13,0,7,4,5,138,311,,,,6.0,,,,,,,,,9.0,,,30.0,,40.0,,,25027.0,85.0,53.0
250277262002,16,71,3,17,5,23,1,16,13,22,187,769,,,,14.0,,2.0,173.0,,,5.0,1.0,10.0,,28.0,,33.0,,20.0,15.0,52.0,25027.0,353.0,-166.0
250277262003,7,20,2,2,0,7,0,3,8,7,56,448,,,,,,,2.0,,,68.0,,9.0,,,,8.0,1.0,2.0,11.0,7.0,25027.0,108.0,-52.0
250277262004,21,72,7,3,1,3,0,4,11,6,128,329,,,,3.0,,,,,11.0,,,,,,15.0,4.0,,,2.0,,25027.0,35.0,93.0
250277262005,2,110,3,3,2,43,8,11,16,70,268,906,,,,9.0,3.0,,65.0,85.0,,4.0,,4.0,,2.0,,44.0,,17.0,10.0,,25027.0,243.0,25.0
250277271001,38,119,19,40,89,105,4,22,41,22,499,816,,,9.0,10.0,2.0,5.0,12.0,,54.0,,,10.0,,,348.0,52.0,,45.0,18.0,11.0,25027.0,576.0,-77.0
250277271002,12,35,4,7,3,20,0,14,13,6,114,271,,,,8.0,,,,,,,,7.0,,4.0,,16.0,,,2.0,,25027.0,37.0,77.0
250277271003,46,131,19,35,25,75,10,9,34,69,453,666,3.0,,,21.0,,18.0,11.0,,,19.0,4.0,5.0,,10.0,61.0,3.0,26.0,26.0,11.0,40.0,25027.0,258.0,195.0
250277281001,19,98,6,2,6,172,2,12,16,24,357,744,,,,23.0,,23.0,205.0,,,7.0,,9.0,,22.0,,16.0,,42.0,12.0,75.0,25027.0,434.0,-77.0
250277281002,10,22,6,6,5,17,212,8,27,46,359,462,,,,112.0,190.0,128.0,10.0,,,2.0,7.0,11.0,,23.0,4.0,14.0,,,2.0,,25027.0,503.0,-144.0
250277281003,25,296,2,13,7,60,6,8,13,15,445,529,,,,21.0,,1.0,3.0,,,,,6.0,,7.0,115.0,11.0,,53.0,4.0,,25027.0,221.0,224.0
250277282001,9,45,6,0,3,14,2,4,12,9,104,371,,,,5.0,,,,,,,,,,,,,,,,,25027.0,5.0,99.0
250277282002,3,21,0,1,1,6,1,3,10,6,52,290,,,,,2.0,,,,,,,6.0,,,,,,,,,25027.0,8.0,44.0
250277282003,3,18,1,4,3,10,0,1,18,4,62,369,,,,2.0,,,,,,,,6.0,,,,7.0,,,,,25027.0,15.0,47.0
250277282004,32,48,5,16,8,47,9,17,5,27,214,522,,,21.0,28.0,,30.0,5.0,,15.0,3.0,,7.0,1.0,2.0,4.0,76.0,,28.0,32.0,,25027.0,252.0,-38.0
250277283001,11,146,9,3,2,18,3,3,6,14,215,625,,,,13.0,,7.0,,,,7.0,,4.0,,5.0,,15.0,56.0,,3.0,,25027.0,110.0,105.0
250277283002,45,477,41,34,18,258,11,79,130,60,1153,920,,,,69.0,14.0,5.0,246.0,,47.0,51.0,2.0,143.0,6.0,45.0,267.0,385.0,2.0,250.0,90.0,116.0,25027.0,1738.0,-585.0
250277283003,23,55,2,8,8,29,3,10,11,6,155,400,,,,26.0,,4.0,,,23.0,,1.0,6.0,,1.0,350.0,25.0,,8.0,,65.0,25027.0,509.0,-354.0
250277284001,16,186,4,3,0,14,2,11,22,15,273,759,,,,17.0,,2.0,5.0,,,,1.0,2.0,,13.0,,14.0,,,2.0,,25027.0,56.0,217.0
250277284002,38,42,1,50,20,60,4,10,30,11,266,490,,,,2.0,4.0,,11.0,,,,1.0,1.0,,,,13.0,,40.0,12.0,92.0,25027.0,176.0,90.0
250277284003,47,97,5,4,13,59,3,17,30,40,315,974,,,,2.0,4.0,9.0,8.0,9.0,,3.0,3.0,3.0,,13.0,,6.0,3.0,,,,25027.0,63.0,252.0
250277291001,57,402,14,591,8,180,181,71,252,175,1931,918,,,,26.0,127.0,164.0,4.0,98.0,,,1.0,38.0,,79.0,157.0,153.0,,,15.0,849.0,25027.0,1711.0,220.0
250277291002,14,83,1,3,3,49,3,12,17,22,207,401,,,,14.0,,4.0,,1.0,,,,2.0,,9.0,,19.0,,,1.0,,25027.0,50.0,157.0
250277291003,22,312,18,37,6,63,4,26,22,44,554,643,,,44.0,11.0,,10.0,18.0,,,7.0,2.0,20.0,,19.0,110.0,110.0,,47.0,1.0,17.0,25027.0,416.0,138.0
250277292001,26,211,12,9,5,130,12,29,21,23,478,368,,,,7.0,49.0,7.0,103.0,,,19.0,,6.0,,6.0,11.0,86.0,,88.0,17.0,,25027.0,399.0,79.0
250277292002,54,145,19,42,7,241,29,33,39,158,767,556,,,17.0,139.0,40.0,36.0,228.0,59.0,39.0,19.0,10.0,12.0,4.0,10.0,27.0,59.0,,126.0,113.0,71.0,25027.0,1009.0,-242.0
250277292003,24,89,2,4,2,167,0,8,9,13,318,313,,,,9.0,,,95.0,,,3.0,,4.0,,,54.0,5.0,79.0,88.0,6.0,,25027.0,343.0,-25.0
250277301001,11,48,1,2,1,13,0,4,5,17,102,449,,,,16.0,,13.0,30.0,,,,,,,3.0,6.0,171.0,,4.0,18.0,,25027.0,261.0,-159.0
250277301002,8,147,18,1,0,104,12,7,69,120,486,429,,,,6.0,37.0,60.0,327.0,9.0,64.0,44.0,,11.0,,23.0,10.0,12.0,16.0,8.0,75.0,,25027.0,702.0,-216.0
250277301003,13,434,22,2,144,6,1344,10,30,232,2237,352,,,,9.0,207.0,9.0,16.0,,330.0,62.0,14.0,16.0,,4.0,336.0,77.0,,,,124.0,25027.0,1204.0,1033.0
250277301004,6,96,3,1,3,14,6,2,17,27,175,594,,,,,,,,12.0,,2.0,,4.0,,1.0,23.0,15.0,,,,,25027.0,57.0,118.0
250277301005,20,58,10,2,72,18,46,30,17,62,335,971,,,,11.0,62.0,38.0,7.0,,53.0,,1.0,,1.0,,,26.0,,,12.0,,25027.0,211.0,124.0
250277302001,11,94,31,1,2,297,2,9,53,24,524,543,,,,5.0,1.0,,162.0,,,14.0,,42.0,,382.0,,41.0,65.0,150.0,30.0,,25027.0,892.0,-368.0
250277302002,11,236,25,1,2,9,0,11,7,13,315,703,,,,1.0,29.0,,,,,,13.0,5.0,,,21.0,180.0,,,,,25027.0,249.0,66.0
250277302003,2,39,0,0,0,6,0,1,5,2,55,334,,,,,,,,2.0,,1.0,,,,,,16.0,,,,,25027.0,19.0,36.0
250277302004,6,99,6,3,2,17,3,3,7,3,149,336,,,,,,,3.0,2.0,,,,2.0,,3.0,,2.0,,,,,25027.0,12.0,137.0
250277302005,4,225,0,1,0,17,0,0,3,10,260,335,,,,3.0,,3.0,,,,,,,,,,28.0,,,10.0,,25027.0,44.0,216.0
250277302006,18,44,1,2,2,7,28,16,37,4,159,546,,,,15.0,,,6.0,,,,7.0,2.0,,3.0,,,,,,,25027.0,33.0,126.0
250277303001,4,135,16,18,4,122,8,19,15,10,351,511,,,,,864.0,4.0,34.0,,1.0,22.0,2.0,72.0,151.0,,,13.0,,42.0,5.0,,25027.0,1210.0,-859.0
250277303002,40,479,33,3,4,198,3,25,33,41,859,729,,,,56.0,4.0,36.0,70.0,,4.0,31.0,,2.0,,6.0,1033.0,144.0,,183.0,37.0,1.0,25027.0,1607.0,-748.0
250277303003,3,32,1,0,1,0,0,1,5,6,49,498,,,,,,,,,,,,,,,,5.0,,,,,25027.0,5.0,44.0
250277303004,15,35,1,0,0,1,0,0,3,3,58,379,,,,5.0,,,,4.0,,,,1.0,,,,7.0,,,,,25027.0,17.0,41.0
250277303005,4,66,1,2,2,39,1,73,6,12,206,307,,,,9.0,,,,4.0,,,4.0,48.0,,9.0,,141.0,,,,,25027.0,215.0,-9.0
250277304011,0,150,3,6,0,32,2,4,6,7,210,523,,,,,,,29.0,,,,,,,,,1.0,,,,,25027.0,30.0,180.0
250277304012,56,1038,1204,3,15,36,24,27,97,41,2541,524,,,,46.0,4.0,23.0,86.0,5.0,296.0,1898.0,1.0,9.0,,85.0,,301.0,34.0,47.0,1.0,,25027.0,2836.0,-295.0
250277304013,4,33,15,0,5,2,0,1,8,2,70,796,,,,,,,142.0,,6.0,5.0,10.0,9.0,,,,55.0,,46.0,5.0,,25027.0,278.0,-208.0
250277304014,8,54,5,2,5,211,0,9,10,12,316,621,,,,,,,67.0,,,,,,,,,66.0,,61.0,7.0,,25027.0,201.0,115.0
250277304021,1,248,7,1,3,21,81,18,69,128,577,492,,,,,86.0,1.0,,270.0,1.0,9.0,34.0,34.0,,36.0,40.0,71.0,,,7.0,,25027.0,589.0,-12.0
250277304022,2,381,0,0,0,30,0,2,4,12,431,331,,,,5.0,,4.0,56.0,7.0,,,,2.0,,3.0,8.0,59.0,,10.0,,,25027.0,154.0,277.0
250277305001,3,343,24,2,0,42,138,16,23,12,603,454,,,,,23.0,,40.0,,,8.0,3.0,,,106.0,,208.0,,7.0,11.0,,25027.0,406.0,197.0
250277305002,272,693,246,126,2,892,186,348,171,537,3473,531,,,,342.0,502.0,91.0,726.0,24.0,59.0,30.0,4.0,128.0,86.0,128.0,28.0,490.0,29.0,127.0,49.0,79.0,25027.0,2922.0,551.0
250277305003,41,1878,83,408,4,706,111,148,374,94,3847,1166,,,,59.0,244.0,173.0,301.0,,6.0,135.0,10.0,116.0,60.0,271.0,45.0,864.0,81.0,274.0,158.0,131.0,25027.0,2928.0,919.0
250277306001,34,233,8,5,5,73,10,2,22,24,416,1267,,,,8.0,,2.0,,11.0,,,6.0,5.0,,23.0,,151.0,,,4.0,,25027.0,210.0,206.0
250277306002,5,71,5,2,1,8,0,13,59,7,171,473,,,,1.0,,,8.0,,,,,8.0,,44.0,,8.0,,6.0,257.0,,25027.0,332.0,-161.0
250277306003,10,135,2,1,1,14,2,0,8,6,179,422,,,,2.0,,,,,,4.0,,1.0,,1.0,,11.0,,,3.0,,25027.0,22.0,157.0
250277306004,4,742,6,3,15,58,1,4,9,8,850,414,,,,1.0,,,1.0,,,,,4.0,1.0,,537.0,118.0,2.0,230.0,,,25027.0,894.0,-44.0
250277306005,7,402,147,8,1,81,1,16,37,132,832,633,,,,6.0,,,16.0,,,117.0,13.0,20.0,2.0,2.0,42.0,254.0,12.0,28.0,4.0,3.0,25027.0,519.0,313.0
250277307001,40,544,3,5,7,23,3,83,8,11,727,638,,,,42.0,,1.0,,2.0,,,1.0,3.0,,,,557.0,,14.0,187.0,,25027.0,807.0,-80.0
250277307002,16,50,4,4,0,29,3,2,7,14,129,357,,,,,,,,,,7.0,,,,1.0,,1.0,,,,,25027.0,9.0,120.0
250277307003,6,61,0,1,1,22,5,0,1,6,103,348,,,,,,,,,,,,,,,,3.0,3.0,,,,25027.0,6.0,97.0
250277307004,6,80,36,28,5,165,3,20,98,44,485,432,,,,3.0,9.0,2.0,70.0,1028.0,,12.0,11.0,7.0,20.0,20.0,26.0,16.0,43.0,154.0,28.0,,25027.0,1449.0,-964.0
250277307005,7,69,2,2,2,11,0,0,11,5,109,322,,,,,,,,,,,,2.0,,9.0,,12.0,,1.0,,,25027.0,24.0,85.0
250277307006,6,114,11,3,2,33,0,13,10,9,201,862,,,,4.0,,5.0,22.0,1.0,,7.0,3.0,11.0,,,,9.0,,,12.0,,25027.0,74.0,127.0
250277308011,0,56,3,2,6,11,0,8,16,5,107,457,,,,,,9.0,,,,,,3.0,,3.0,,18.0,,,5.0,,25027.0,38.0,69.0
250277308012,10,105,7,2,2,31,4,40,34,14,249,828,,,,7.0,,,,,77.0,,4.0,10.0,,2.0,,22.0,,,3.0,,25027.0,125.0,124.0
250277308013,6,101,4,2,5,26,5,11,7,4,171,358,,,,,,4.0,,,,,2.0,,,,26.0,24.0,,,8.0,,25027.0,64.0,107.0
250277308021,11,27,1,1,1,2,0,5,14,12,74,358,,,,,,1.0,1.0,,,4.0,,,,,,22.0,,24.0,3.0,,25027.0,55.0,19.0
250277308022,24,322,77,1,0,63,1,44,41,38,611,550,,,,,,5.0,46.0,,,38.0,1.0,5.0,6.0,6.0,,36.0,,89.0,41.0,,25027.0,273.0,338.0
250277309011,2,80,1,0,0,9,0,3,2,3,100,350,,,,1.0,,,,32.0,,,,1.0,,2.0,,31.0,,20.0,,,25027.0,87.0,13.0
250277309012,6,123,0,1,0,22,0,20,13,9,194,594,,,,,,,8.0,,,,2.0,2.0,,5.0,,32.0,,9.0,4.0,,25027.0,62.0,132.0
250277309013,2,153,3,2,1,7,1,5,5,5,184,603,,,,,,,,,,2.0,,2.0,,,,136.0,,,1.0,,25027.0,141.0,43.0
250277309021,0,620,213,0,8,8,1,4,8,0,862,336,,,,,,,4.0,,,,,2.0,,3.0,884.0,10.0,,122.0,,,25027.0,1025.0,-163.0
250277309022,1,37,1,3,1,19,1,0,9,13,85,373,,,,1.0,,,21.0,,,,,,,,,27.0,,13.0,6.0,,25027.0,68.0,17.0
250277309023,1,203,4,1,4,12,0,25,52,7,309,470,,,,2.0,,4.0,,,,4.0,3.0,3.0,,,,17.0,,,6.0,,25027.0,39.0,270.0
250277310011,10,462,7,10,6,88,463,2,75,754,1877,921,,,,,384.0,29.0,,28.0,,,,2.0,,98.0,,114.0,,13.0,3.0,,25027.0,671.0,1206.0
250277310021,11,70,13,0,0,89,0,5,14,4,206,380,,,,12.0,,,9.0,,,1.0,10.0,2.0,,31.0,,9.0,6.0,89.0,7.0,,25027.0,176.0,30.0
250277310022,5,283,6,2,0,53,5,5,39,29,427,957,,,,4.0,,,25.0,,,4.0,,48.0,,16.0,4.0,45.0,3.0,27.0,12.0,,25027.0,188.0,239.0
250277310023,22,268,11,4,1,88,2,6,6,32,440,1001,,,,4.0,,21.0,39.0,,,,,1.0,,30.0,,261.0,,2.0,6.0,,25027.0,364.0,76.0
250277310024,2,129,0,1,1,6,5,11,18,5,178,349,,,,2.0,,,24.0,,,,,,,,,49.0,,,15.0,2.0,25027.0,92.0,86.0
250277311011,17,94,3,1,1,59,3,9,11,3,201,325,,,,5.0,,,57.0,,1.0,3.0,1.0,,,,,57.0,,83.0,12.0,,25027.0,219.0,-18.0
250277311012,5,99,5,0,0,8,0,12,8,5,142,354,,,,,,,,10.0,,13.0,,1.0,,3.0,,51.0,,20.0,1.0,,25027.0,99.0,43.0
250277311013,10,516,13,2,1,11,1,7,6,3,570,427,,,,8.0,,,,,,,8.0,,2.0,,,487.0,,7.0,4.0,,25027.0,516.0,54.0
250277311014,4,178,2,13,2,5,1,0,7,7,219,610,,,,,,,,,,,,,,,,27.0,,2.0,3.0,,25027.0,32.0,187.0
250277311021,1,57,6,1,17,29,10,0,8,15,144,376,,,,3.0,,,5.0,2.0,12.0,3.0,,4.0,,1.0,,30.0,,,61.0,,25027.0,121.0,23.0
250277311022,45,192,3,0,6,158,0,4,7,13,428,420,,,,83.0,,,142.0,,,,7.0,2.0,74.0,3.0,,69.0,2.0,55.0,40.0,,25027.0,477.0,-49.0
250277311023,46,255,13,0,7,25,2,10,11,39,408,356,,,,40.0,3.0,,38.0,,1.0,,,4.0,,,,50.0,,61.0,14.0,,25027.0,211.0,197.0
250277312021,0,583,0,0,11,95,0,0,96,4,789,8,,,,,,,10.0,,1.0,,,,,,1454.0,,,97.0,,,25027.0,1562.0,-773.0
250277312031,12,283,18,0,0,132,0,24,22,14,505,812,,,,,,6.0,122.0,,,16.0,4.0,8.0,,,15.0,251.0,,66.0,41.0,,25027.0,529.0,-24.0
250277312032,3,75,0,0,9,47,0,0,10,3,147,454,,,,7.0,32.0,,10.0,,11.0,,,6.0,,,,12.0,,76.0,2.0,,25027.0,156.0,-9.0
250277312033,1,84,8,0,6,27,0,13,5,5,149,481,,,,,,,27.0,,,6.0,,,,,,40.0,,12.0,5.0,,25027.0,90.0,59.0
250277312034,0,266,5,0,1,23,0,19,3,2,319,415,,,,3.0,,7.0,24.0,,2.0,1.0,5.0,1.0,,130.0,,15.0,,22.0,8.0,,25027.0,218.0,101.0
250277312041,7,244,6,1,0,159,24,6,62,3,512,508,,,,43.0,4.0,,41.0,,,,3.0,2.0,,8.0,,41.0,4.0,63.0,2.0,,25027.0,211.0,301.0
250277312042,0,195,0,0,0,52,0,3,1,6,257,383,,,,,,,15.0,,,,,,,1.0,,16.0,,80.0,10.0,,25027.0,122.0,135.0
250277313001,2,96,2,0,0,6,0,1,2,7,116,463,,,,,,,,,,,12.0,,,3.0,,25.0,,8.0,,,25027.0,48.0,68.0
250277313002,54,213,3,45,3,43,15,16,11,11,414,416,,,,,3.0,18.0,24.0,17.0,,,,2.0,12.0,20.0,,207.0,,19.0,56.0,,25027.0,378.0,36.0
250277313003,8,137,6,2,1,38,87,31,46,76,432,717,,,,16.0,82.0,8.0,13.0,,6.0,,,9.0,,11.0,,35.0,,15.0,17.0,,25027.0,212.0,220.0
250277314001,2,439,7,2,3,4,0,11,8,6,482,491,,,,,2.0,,6.0,,,11.0,5.0,,,5.0,,57.0,,,110.0,,25027.0,196.0,286.0
250277314002,0,120,4,0,0,59,0,2,6,14,205,316,,,,,,8.0,1.0,,,,4.0,,,,,27.0,,10.0,8.0,,25027.0,58.0,147.0
250277314003,0,226,2,0,2,30,1,11,2,34,308,344,,,,1.0,,,1.0,4.0,2.0,,2.0,,,6.0,,166.0,,,25.0,,25027.0,207.0,101.0
250277314004,28,1309,15,0,1,9,1,20,6,33,1422,401,,,,39.0,20.0,6.0,3.0,9.0,,,,1.0,,,,1673.0,,2.0,11.0,,25027.0,1764.0,-342.0
250277314005,10,125,8,0,3,151,7,12,54,8,378,245,,,,13.0,,2.0,106.0,,,7.0,,11.0,,41.0,,13.0,,134.0,4.0,,25027.0,331.0,47.0
250277315001,0,278,4,1,0,24,0,11,3,6,327,321,,,,,,,10.0,,,,11.0,3.0,4.0,2.0,3603.0,81.0,,26.0,8.0,,25027.0,3748.0,-3421.0
250277315002,3,55,10,0,0,14,0,0,0,2,84,503,,,,,,,,,,,,1.0,,,,69.0,,6.0,1.0,,25027.0,77.0,7.0
250277315003,2,240,2,0,1,48,5,7,17,5,327,457,,,,9.0,,,29.0,,,,,,,,,95.0,,9.0,2.0,,25027.0,144.0,183.0
250277315004,3,73,3,0,0,29,0,16,3,15,142,278,,,,,,,32.0,7.0,,3.0,,,,1.0,,20.0,,,2.0,,25027.0,65.0,77.0
250277315005,163,464,62,26,0,146,8,0,152,23,1044,586,,,,117.0,4.0,42.0,82.0,1.0,2.0,42.0,33.0,85.0,,97.0,4.0,305.0,,156.0,69.0,,25027.0,1039.0,5.0
250277316001,12,177,62,55,6,51,0,14,31,9,417,398,,,,4.0,,1.0,35.0,13.0,,78.0,2.0,33.0,,16.0,,154.0,148.0,39.0,8.0,,25027.0,531.0,-114.0
250277316002,0,87,18,0,40,1,1,0,13,0,160,426,,,,,,,,,,17.0,4.0,,,39.0,7.0,53.0,,,1.0,,25027.0,121.0,39.0
250277316003,32,546,277,0,19,16,18,20,121,23,1072,637,,,,,,11.0,,,156.0,2.0,7.0,53.0,,471.0,,190.0,,,36.0,399.0,25027.0,1325.0,-253.0
250277316004,2,418,19,2,0,144,1,5,38,6,635,513,,,,,,,200.0,,,6.0,19.0,14.0,,,80.0,216.0,2.0,1.0,,,25027.0,538.0,97.0
250277316005,1,281,1,0,0,87,0,13,11,4,398,443,,,,,,,17.0,,,,,1.0,,,,11.0,,147.0,,,25027.0,176.0,222.0
250277316006,1,116,0,1,17,75,0,3,21,8,242,300,,,,,,,16.0,,,,4.0,,,7.0,1410.0,3.0,,264.0,11.0,,25027.0,1715.0,-1473.0
250277317001,211,11351,1706,1467,515,859,37,882,12891,365,30284,1885,,,,57.0,25.0,17.0,135.0,46.0,49.0,2285.0,113.0,1536.0,438.0,508.0,380.0,5887.0,460.0,652.0,161.0,1909.0,25027.0,14658.0,15626.0
250277317002,3,297,41,47,74,94,31,6,44,33,670,769,,,,11.0,26.0,21.0,112.0,38.0,134.0,39.0,11.0,5.0,,215.0,20.0,252.0,5.0,27.0,203.0,117.0,25027.0,1236.0,-566.0
250277318001,3,111,8,2,2,57,5,9,20,6,223,420,,,,6.0,,,7.0,,,1.0,,2.0,,65.0,,115.0,,27.0,29.0,,25027.0,252.0,-29.0
250277318002,4,306,27,16,3,175,4,8,14,25,582,482,,,,31.0,20.0,6.0,17.0,,19.0,4.0,9.0,4.0,,31.0,112.0,30.0,1.0,168.0,2.0,,25027.0,454.0,128.0
250277318003,4,85,30,0,0,8,0,0,2,2,131,609,,,,1.0,,,2.0,,,,,,,,,74.0,,36.0,,174.0,25027.0,287.0,-156.0
250277318004,2,308,1,1,2,26,4,1,15,15,375,426,,,,,2.0,1.0,18.0,,,,,5.0,,,,69.0,,4.0,1.0,,25027.0,100.0,275.0
250277318005,0,63,0,0,0,2,0,2,0,2,69,284,,,,,,,,,,,,,,,,14.0,,,,,25027.0,14.0,55.0
250277318006,88,430,54,29,7,342,108,63,387,206,1714,914,,,,361.0,79.0,74.0,98.0,6.0,21.0,61.0,13.0,143.0,19.0,225.0,19.0,307.0,14.0,668.0,96.0,,25027.0,2204.0,-490.0
250277319001,5,5447,3,0,1,26,6,5,31,210,5734,508,,,,391.0,219.0,75.0,89.0,,5.0,,,,,76.0,26.0,11954.0,,24.0,6.0,,25027.0,12865.0,-7131.0
250277319002,2,135,6,0,0,9,0,6,61,7,226,561,,,,,,,4.0,1.0,,,,22.0,,6.0,,136.0,,4.0,2.0,,25027.0,175.0,51.0
250277319003,1,554,1,1,0,9,0,13,11,5,595,323,,,,,,,,,,,,,,2.0,,457.0,,,,,25027.0,459.0,136.0
250277319004,3,122,8,0,7,10,1,3,8,11,173,1059,,,,1.0,,,1.0,1.0,,,,,,,,101.0,,,1.0,,25027.0,105.0,68.0
250277320011,8,338,11,1,3,10,831,31,23,13,1269,1267,,,,6.0,305.0,20.0,14.0,,,,10.0,,,,,137.0,,,4.0,,25027.0,496.0,773.0
250277320021,7,467,16,24,7,844,84,22,17,44,1532,687,,,,250.0,117.0,63.0,803.0,,11.0,5.0,19.0,25.0,73.0,91.0,,1318.0,4.0,257.0,13.0,,25027.0,3049.0,-1517.0
250277320022,8,764,4,1,0,106,3,20,26,46,978,1374,,,,,,,33.0,2.0,,2.0,,2.0,92.0,,,634.0,,23.0,,,25027.0,788.0,190.0
250277320023,250,2316,14,410,1,233,46,23,119,73,3485,181,,,,5.0,,69.0,10.0,,83.0,17.0,33.0,1080.0,,,5755.0,1781.0,122.0,202.0,62.0,196.0,25027.0,9415.0,-5930.0
250277322011,0,69,8,2,1,45,0,14,46,5,190,498,,,,6.0,,,154.0,,,2.0,11.0,10.0,,44.0,,39.0,,60.0,38.0,,25027.0,364.0,-174.0
250277322012,12,134,20,2,1,60,1,13,30,16,289,1058,,,,2.0,,,9.0,2.0,,7.0,7.0,4.0,,589.0,,114.0,23.0,25.0,13.0,4.0,25027.0,799.0,-510.0
250277322021,18,436,11,0,1,52,0,3,32,22,575,508,,,,,49.0,2.0,,,2.0,12.0,,6.0,,,,49.0,62.0,,,,25027.0,182.0,393.0
250277322022,4,79,2,2,0,10,0,1,5,4,107,453,,,,,,,,,2.0,,,,,,,17.0,,2.0,3.0,,25027.0,24.0,83.0
250277322023,5,102,2,0,1,15,0,5,7,7,144,552,,,,2.0,,,4.0,,,2.0,,,,,1.0,15.0,,3.0,6.0,,25027.0,33.0,111.0
250277322031,7,32,0,1,0,16,0,23,16,14,109,556,,,,31.0,,,,,,,8.0,,,,,,,7.0,12.0,,25027.0,58.0,51.0
250277322032,6,352,1,1,1,33,8,6,4,15,427,474,,,,5.0,,,,,,,,,,37.0,,249.0,,26.0,9.0,,25027.0,326.0,101.0
250277322033,1,585,39,0,9,116,385,35,19,30,1219,457,,,,5.0,263.0,15.0,58.0,57.0,,,,3.0,,,,144.0,,98.0,38.0,,25027.0,681.0,538.0
250277323011,19,134,27,2,15,236,0,38,49,71,591,1068,,,,12.0,,,368.0,11.0,9.0,39.0,3.0,14.0,,47.0,,21.0,15.0,135.0,17.0,,25027.0,691.0,-100.0
250277323012,22,231,20,3,3,264,15,32,12,16,618,618,,,,,,2.0,215.0,,,11.0,3.0,,,,,27.0,,131.0,23.0,,25027.0,412.0,206.0
250277323013,12,66,3,0,2,7,14,2,25,16,147,444,,,,2.0,,,,,,,,,,,,6.0,,,,,25027.0,8.0,139.0
