"Industry_NAICS6_Make","Industry_NAICS6_Use","ProVal"
"425000","333514",1.46017225794458
"481000","333514",29.581210831709
"484000","333514",0.980557760234137
"485000","333514",6.1325406920579
"491000","333514",1.54035970332302
"492000","333514",13.3850695071364
"517110","333514",7.34876296560094
"517210","333514",12.2479382760016
"518200","333514",18.4046770898077
"522A00","333514",5.45495575976906
"523900","333514",1.56933288236621
"523A00","333514",47.0799864709863
"524100","333514",2.3666907411707
"524200","333514",20.116871299951
"52A000","333514",6.9426709669788
"531000","333514",41.0540144551007
"532100","333514",8.93034352241598
"532400","333514",8.93034352241598
"532A00","333514",0.992260391379554
"533000","333514",26.791030567248
"541100","333514",37.3846128253965
"541200","333514",25.567764679062
"541300","333514",9.83375564579308
"541511","333514",32.1364807343685
"541512","333514",12.8545922937474
"54151A","333514",1.28545922937474
"541610","333514",18.6841357270069
"5416A0","333514",1.96675112915862
"541800","333514",36.3848958894344
"5419A0","333514",22.6176379853241
"550000","333514",341.13754744862
"561100","333514",0.723946686513193
"561300","333514",5.79157349210555
"561400","333514",0.723946686513193
"561700","333514",16.6507737898035
"562000","333514",3.89846402373301
"711200","333514",1.19188091134166
"711500","333514",1.19188091134166
"713900","333514",14.2292880083602
"721000","333514",22.6759188208274
"722110","333514",19.479253166602
"722211","333514",13.9137522618586
"722A00","333514",2.78275045237172
"811100","333514",16.2484246993614
"811200","333514",10.1552654371009
"811300","333514",28.4347432238824
"811400","333514",2.03105308742017
"813B00","333514",2.03105308742017
"S00203","333514",3.76800934589846
"212100","33351B",1.45419916512717
"212230","33351B",10.9064937384538
"2122A0","33351B",30.5381824676705
"2123A0","33351B",9.4522945733266
"221100","33351B",132.974845326314
"221200","33351B",16.3661348093925
"221300","33351B",5.11441712793515
"230301","33351B",46.709040792598
"3219A0","33351B",33.424106137466
"322120","33351B",0.922331473594864
"322130","33351B",24.9029497870613
"322210","33351B",23.9806183134665
"322220","33351B",4.61165736797432
"324110","33351B",14.0330946232343
"325190","33351B",10.0779392761595
"325510","33351B",374.323458828783
"3259A0","33351B",63.3470468787171
"326110","33351B",74.3627163131296
"326120","33351B",10.7512360934645
"326190","33351B",65.4033529019092
"326290","33351B",15.2309177990747
"327910","33351B",187.805153661537
"327999","33351B",34.0669813618603
"331110","33351B",1115.46532603768
"33131A","33351B",4.27709097407084
"33131B","33351B",29.9396368184959
"331490","33351B",514.961753278129
"331510","33351B",258.336294833879
"331520","33351B",201.02327578133
"332114","33351B",33.8287319246897
"33211A","33351B",66.8117455512623
"33211B","33351B",7.61146468305519
"332200","33351B",11.8400561736414
"332310","33351B",8.45718298117243
"332320","33351B",1.69143659623449
"332430","33351B",10.9943378755242
"332710","33351B",142.080674083697
"332720","33351B",152.229293661104
"332800","33351B",42.2859149058622
"33291A","33351B",116.70912514018
"332991","33351B",91.3375761966623
"33299B","33351B",6.76574638493795
"33331A","33351B",119.027852411179
"333415","33351B",8.81687795638361
"33351B","33351B",1044.80003783146
"333612","33351B",674.491163663346
"333920","33351B",2.2042194890959
"33399A","33351B",72.7392431401647
"33399B","33351B",614.977237457757
"33411A","33351B",4.20669446501419
"334220","33351B",256.608362365865
"334413","33351B",153.544347973018
"334418","33351B",157.751042438032
"33441A","33351B",351.258987828685
"334515","33351B",548.973627684351
"335311","33351B",10.4411252430919
"335312","33351B",616.026389342424
"335314","33351B",772.643267988803
"335999","33351B",205.839326220955
"336310","33351B",5.43485644119488
"336350","33351B",13.5871411029872
"336390","33351B",146.741123912262
"3363A0","33351B",8.15228466179233
"423800","33351B",54.7564596729218
"425000","33351B",4.38051677383374
"481000","33351B",60.9024928888126
"484000","33351B",0.980557760234137
"485000","33351B",9.81206510729264
"491000","33351B",18.4843164398763
"492000","33351B",15.130948138502
"517110","33351B",22.0462888968028
"517210","33351B",30.6198456900039
"518200","33351B",61.0260345609413
"522A00","33351B",31.2420193514046
"523900","33351B",7.84666441183106
"523A00","33351B",180.473281472114
"524100","33351B",43.783778711658
"524200","33351B",114.784500946779
"52A000","33351B",42.6478359400126
"531000","33351B",86.4295041160015
"532100","33351B",18.8529474362115
"532400","33351B",20.8374682189706
"532A00","33351B",1.98452078275911
"533000","33351B",88.3111748327803
"541100","33351B",82.9756040758801
"541200","33351B",34.4181447602758
"541300","33351B",51.135529358124
"541400","33351B",6.88362895205516
"541511","33351B",155.540566754343
"541512","33351B",48.8474507162401
"54151A","33351B",7.71275537624844
"541610","33351B",53.1022804872826
"5416A0","33351B",1.96675112915862
"541700","33351B",0.983375564579308
"541800","33351B",80.6367962955033
"5419A0","33351B",76.7032940371861
"550000","33351B",583.894603685465
"561200","33351B",2.89578674605277
"561300","33351B",25.3381340279618
"561400","33351B",7.23946686513193
"561600","33351B",6.51552017861874
"561700","33351B",33.3015475796069
"561900","33351B",7.23946686513193
"562000","33351B",10.1360064617058
"711200","33351B",1.19188091134166
"711500","33351B",4.76752364536662
"713900","33351B",14.2292880083602
"721000","33351B",45.3518376416549
"722110","33351B",50.089508142691
"722211","33351B",38.9585063332041
"722A00","33351B",5.56550090474344
"811100","33351B",28.4347432238824
"811200","33351B",12.186318524521
"811300","33351B",50.7763271855043
"811400","33351B",2.03105308742017
"813B00","33351B",6.09315926226051
"S00203","33351B",9.42002336474616
"212100","333611",1.45419916512717
"221100","333611",71.601839791092
"221200","333611",8.18306740469623
"221300","333611",4.09153370234812
"230301","333611",21.6863403679919
"322120","333611",2.76699442078459
"322130","333611",63.6408716780456
"322210","333611",83.0098326235378
"322220","333611",13.834972103923
"323110","333611",2.18696313022997
"324110","333611",5.90867142030917
"325190","333611",27.3544066067187
"3259A0","333611",97.8999815398355
"326190","333611",2.68780902336613
"326220","333611",292.971183546908
"326290","333611",42.109008032736
"327910","333611",164.220320411019
"331110","333611",650.117828058768
"33131B","333611",60.7346918318059
"331490","333611",36.7829823770092
"331510","333611",695.454992383919
"331520","333611",55.6021826629209
"332114","333611",151.383575362987
"33211A","333611",860.095509185237
"33211B","333611",29.6001404341035
"332200","333611",41.440196607745
"332310","333611",149.692138766752
"332410","333611",54.1259710795036
"332420","333611",49.0516612908001
"332430","333611",154.766448555456
"332500","333611",1.69143659623449
"332600","333611",2.53715489435173
"332710","333611",53.2802527813864
"332720","333611",156.45788515169
"332800","333611",100.640477475952
"33291A","333611",372.116051171587
"332991","333611",139.543519189345
"33299B","333611",46.5145063964484
"33331A","333611",13.2253169345754
"333415","333611",8.81687795638361
"33351B","333611",44.084389781918
"333611","333611",3321.75877006752
"333612","333611",784.702138118141
"333613","333611",39.6759508037262
"333618","333611",405.576385993646
"333920","333611",15.4295364236713
"33399A","333611",412.189044460934
"33399B","333611",48.4928287601098
"334413","333611",704.621322889876
"334418","333611",359.672376758713
"33441A","333611",94.6506254628192
"335312","333611",1011.29755925948
"335314","333611",146.175753403287
"336310","333611",100.544844162105
"336320","333611",532.615931237099
"336390","333611",320.656530030498
"339990","333611",682.465570612772
"423800","333611",21.1724977401964
"424900","333611",0.730086128972291
"425000","333611",3.65043064486145
"491000","333611",46.2107910996907
"492000","333611",5.23763589409685
"511200","333611",12.1757465160974
"517110","333611",8.5735567932011
"517210","333611",7.34876296560094
"517A00","333611",3.67438148280047
"518200","333611",20.3420115203138
"522A00","333611",20.3321078318665
"523900","333611",1.56933288236621
"523A00","333611",92.5906400596065
"524100","333611",34.3170157469752
"524200","333611",72.1840676057064
"52A000","333611",23.307538246286
"531000","333611",33.1313099111339
"532100","333611",8.93034352241598
"532400","333611",9.92260391379554
"532A00","333611",0.992260391379554
"533000","333611",64.496925439671
"541100","333611",46.5028110754932
"541200","333611",12.783882339531
"541300","333611",64.9027872622343
"541400","333611",36.3848958894344
"541512","333611",53.9892876337391
"54151A","333611",10.2836738349979
"541610","333611",12.783882339531
"5416A0","333611",0.983375564579308
"541800","333611",14.7506334686896
"5419A0","333611",7.86700451663447
"550000","333611",182.706626536152
"561200","333611",7.23946686513194
"561300","333611",25.3381340279618
"561400","333611",15.9268271032903
"561600","333611",13.7549870437507
"561700","333611",15.2028804167771
"561900","333611",13.7549870437507
"562000","333611",8.57662085221262
"711500","333611",1.19188091134166
"722110","333611",2.78275045237172
"722211","333611",2.78275045237172
"811100","333611",14.2173716119412
"811200","333611",6.09315926226052
"811300","333611",22.3415839616219
"811400","333611",2.03105308742017
"S00203","333611",9.42002336474616
"221100","333612",32.7322696187849
"221200","333612",7.1601839791092
"221300","333612",1.02288342558703
"230301","333612",31.6954205378344
"322130","333612",4.61165736797432
"322210","333612",27.6699442078459
"322220","333612",0.922331473594864
"324110","333612",5.90867142030917
"325190","333612",1.43970561087993
"3259A0","333612",8.6382336652796
"326110","333612",2.68780902336613
"326190","333612",0.895936341122043
"326290","333612",2.68780902336613
"327910","333612",4.36756171305901
"331110","333612",147.987347702851
"33131B","333612",7.69876375332751
"331420","333612",62.4455282214343
"331510","333612",128.312729222125
"331520","333612",26.5179640392392
"332114","333612",6.76574638493795
"33211A","333612",290.081376254214
"33211B","333612",2.53715489435173
"332200","333612",4.22859149058622
"332310","333612",1.69143659623449
"332320","333612",3.38287319246897
"332430","333612",3.38287319246897
"332710","333612",60.8917174644416
"332720","333612",96.4118859853658
"332800","333612",14.3772110679931
"33291A","333612",2.53715489435173
"332991","333612",180.137997498973
"33299B","333612",2.53715489435173
"33331A","333612",50.6970482492057
"333415","333612",2.2042194890959
"333514","333612",4.4084389781918
"333612","333612",48.4928287601098
"333613","333612",1130.7645979062
"333618","333612",165.316461682193
"33399B","333612",35.2675118255344
"334413","333612",84.1338893002837
"334418","333612",29.4468612550993
"33441A","333612",8.41338893002837
"335312","333612",107.394431071803
"335314","333612",8.94953592265023
"423800","333612",7.30086128972291
"425000","333612",5.84068903177833
"481000","333612",6.96028490157858
"485000","333612",1.22650813841158
"491000","333612",2.05381293776403
"492000","333612",2.32783817515416
"517110","333612",3.67438148280047
"517210","333612",3.67438148280047
"518200","333612",6.78067050677126
"522A00","333612",19.8362027627966
"523A00","333612",32.9559905296904
"524100","333612",33.1336703763898
"524200","333612",81.6508305703892
"52A000","333612",18.8443926246568
"531000","333612",9.3631962792335
"532100","333612",3.96904156551822
"532400","333612",4.96130195689777
"532A00","333612",0.992260391379554
"533000","333612",15.8761662620729
"541100","333612",5.47091895005803
"541200","333612",3.93350225831723
"541300","333612",13.7672579041103
"541400","333612",4.91687782289654
"541512","333612",6.4272961468737
"54151A","333612",1.28545922937474
"541610","333612",3.93350225831723
"541800","333612",8.85038008121377
"5419A0","333612",10.8171312103724
"550000","333612",91.3533132680761
"561200","333612",5.06762680559235
"561300","333612",17.3747204763166
"561400","333612",8.68736023815832
"561600","333612",8.68736023815832
"561700","333612",20.2705072223694
"561900","333612",8.68736023815832
"562000","333612",1.5593856094932
"711500","333612",1.19188091134166
"721000","333612",6.18434149658931
"722110","333612",5.56550090474344
"722211","333612",5.56550090474344
"811100","333612",20.3105308742017
"811200","333612",8.12421234968068
"811300","333612",36.5589555735631
"811400","333612",4.06210617484034
"S00203","333612",1.88400467294923
"221100","333613",37.8466867467201
"221200","333613",6.13730055352218
"221300","333613",1.02288342558703
"230301","333613",15.0136202547636
"322130","333613",6.45632031516405
"322210","333613",11.0679776831384
"322220","333613",0.922331473594864
"324110","333613",3.69291963769323
"325190","333613",2.87941122175987
"3259A0","333613",12.9573504979194
"326110","333613",24.1902812102952
"326190","333613",0.895936341122043
"326290","333613",4.47968170561021
"327910","333613",4.36756171305901
"331110","333613",331.902259587897
"33131B","333613",12.8312729222125
"331420","333613",72.7105465592043
"331490","333613",0.855418194814168
"331510","333613",113.770619910284
"331520","333613",29.0842186236817
"332114","333613",6.76574638493795
"33211A","333613",198.743800057552
"33211B","333613",4.22859149058622
"332200","333613",6.76574638493795
"332310","333613",4.22859149058622
"332320","333613",0.845718298117244
"332430","333613",5.07430978870346
"332710","333613",43.1316332039794
"332720","333613",33.8287319246898
"332800","333613",16.9143659623449
"33291A","333613",5.07430978870346
"332991","333613",87.1089847060761
"33299B","333613",2.53715489435173
"33331A","333613",24.2464143800549
"333415","333613",2.2042194890959
"333514","333613",28.6548533582467
"333612","333613",33.0632923364385
"333613","333613",548.850652784879
"333618","333613",275.527436136988
"333920","333613",2.2042194890959
"33399A","333613",2.2042194890959
"33399B","333613",19.8379754018631
"33411A","333613",2.10334723250709
"334413","333613",134.614222880454
"334418","333613",46.2736391151561
"33441A","333613",12.6200833950426
"335312","333613",47.7308582541346
"335314","333613",13.4243038839753
"423800","333613",13.8716364504735
"425000","333613",4.38051677383374
"481000","333613",15.6606410285518
"485000","333613",2.45301627682316
"491000","333613",1.02690646888202
"492000","333613",2.9097977189427
"517110","333613",3.67438148280047
"517210","333613",6.12396913800079
"518200","333613",13.5613410135425
"522A00","333613",2.97543041441949
"523900","333613",1.56933288236621
"523A00","333613",29.817324764958
"524100","333613",5.91672685292675
"524200","333613",17.7501805587803
"52A000","333613",4.46314562162923
"531000","333613",6.48221280870011
"532100","333613",2.97678117413866
"532400","333613",3.96904156551822
"532A00","333613",0.992260391379554
"533000","333613",17.860687044832
"541100","333613",10.0300180751064
"541200","333613",7.86700451663447
"541300","333613",25.567764679062
"541512","333613",8.99821460562318
"54151A","333613",1.28545922937474
"541610","333613",7.86700451663447
"5416A0","333613",0.983375564579308
"541800","333613",11.8005067749517
"5419A0","333613",13.7672579041103
"550000","333613",117.545521967315
"561300","333613",11.5831469842111
"561700","333613",10.8592002976979
"562000","333613",3.11877121898641
"711500","333613",1.19188091134166
"721000","333613",10.3072358276488
"722110","333613",8.34825135711516
"722211","333613",8.34825135711516
"811100","333613",8.12421234968068
"811200","333613",2.03105308742017
"811300","333613",16.2484246993614
"813B00","333613",2.03105308742017
"S00203","333613",3.76800934589846
"221100","333618",124.791777921618
"221200","333618",18.4119016605665
"221300","333618",5.11441712793514
"230301","333618",48.3772208209051
"321100","333618",134.651399010934
"321200","333618",214.869253740853
"321910","333618",289.357261704348
"3219A0","333618",222.509049429416
"322120","333618",3.68932589437946
"322130","333618",23.0582868398716
"322210","333618",41.5049163117689
"322220","333618",5.53398884156918
"324110","333618",14.7716785507729
"324121","333618",30.2819410290845
"324190","333618",25.111853536314
"325190","333618",11.5176448870395
"325510","333618",205.87790235583
"325520","333618",185.722023803511
"3259A0","333618",31.6735234393585
"326110","333618",110.200169958011
"326120","333618",111.992042640255
"326130","333618",8.95936341122043
"326190","333618",193.522249682361
"326220","333618",185.458822612263
"326290","333618",74.3627163131296
"327100","333618",76.8690861498386
"327310","333618",51.5372282140963
"327320","333618",9.60863576872983
"327390","333618",127.532802021323
"327400","333618",124.912264993488
"327910","333618",37.5610307323075
"331110","333618",287.420513457561
"33131B","333618",1.71083638962834
"331420","333618",38.4938187666376
"331490","333618",138.577747559895
"331510","333618",968.333396529638
"331520","333618",614.190263876573
"332114","333618",27.0629855397518
"33211A","333618",465.145063964484
"33211B","333618",19.4515208566966
"332200","333618",8.45718298117244
"332310","333618",138.697800891228
"332320","333618",274.858446888104
"332410","333618",43.1316332039794
"332420","333618",36.3658868190415
"332430","333618",93.0290127928968
"332500","333618",23.6801123472828
"332710","333618",34.674450222807
"332720","333618",539.568274198801
"332800","333618",19.4515208566966
"332913","333618",20.2972391548138
"33291A","333618",76.1146468305519
"332991","333618",13.5314927698759
"33299B","333618",39.7487600115105
"33331A","333618",2.2042194890959
"333415","333618",182.95021759496
"33351B","333618",52.9012677383016
"333611","333618",251.281021756933
"333612","333618",454.069214753756
"333613","333618",2043.3114663919
"333618","333618",6394.44073786721
"333920","333618",4.4084389781918
"33399A","333618",544.442213806688
"33399B","333618",848.624503301922
"334220","333618",8.41338893002837
"334413","333618",420.669446501419
"334418","333618",132.510875647947
"33441A","333618",414.359404803897
"334513","333618",2.10334723250709
"335120","333618",220.755219425372
"335312","333618",162.583235928146
"335313","333618",311.742167972316
"335314","333618",5.96635728176682
"335920","333618",1027.70504178433
"335930","333618",417.645009723677
"335999","333618",147.667342723729
"336310","333618",2432.09825743471
"336320","333618",5323.44188415039
"336350","333618",5.43485644119488
"336390","333618",1165.7767066363
"3363A0","333618",5.43485644119488
"336411","333618",186.198663315518
"336412","333618",312.333241690546
"337110","333618",860.023969444193
"339113","333618",22.8334205781225
"339990","333618",476.964785409669
"423100","333618",2.19025838691687
"423800","333618",31.3937035458085
"423900","333618",1.46017225794458
"424900","333618",2.19025838691687
"425000","333618",5.11060290280604
"481000","333618",74.8230626919698
"484000","333618",0.980557760234137
"485000","333618",14.718097660939
"491000","333618",20.0246761431993
"492000","333618",9.89331224440517
"511200","333618",4.05858217203247
"517110","333618",13.4727321036017
"517210","333618",14.6975259312019
"517A00","333618",7.34876296560094
"518200","333618",44.5586919016397
"522A00","333618",18.3484875555868
"523900","333618",4.70799864709864
"523A00","333618",138.101293648227
"524100","333618",30.7669796352191
"524200","333618",69.8173768645357
"52A000","333618",35.7051649730338
"531000","333618",15.8454090879336
"532100","333618",13.8916454793138
"532400","333618",14.8839058706933
"532A00","333618",1.98452078275911
"533000","333618",85.3343936586416
"541100","333618",71.1219463507544
"541200","333618",27.5345158082206
"541300","333618",51.135529358124
"541400","333618",16.7173845978482
"541512","333618",33.4219399637432
"54151A","333618",8.99821460562318
"541610","333618",46.2186515352275
"5416A0","333618",8.85038008121377
"541700","333618",0.983375564579308
"541800","333618",27.5345158082206
"5419A0","333618",66.869538391393
"550000","333618",350.72006282639
"561100","333618",2.17184005953958
"561200","333618",2.17184005953958
"561300","333618",15.9268271032903
"561400","333618",10.8592002976979
"561600","333618",6.51552017861874
"561700","333618",35.4733876391465
"561900","333618",5.06762680559235
"562000","333618",13.2547776806922
"711100","333618",1.19188091134166
"711200","333618",2.38376182268331
"711500","333618",3.57564273402497
"713900","333618",28.4585760167205
"721000","333618",57.7205206348335
"722110","333618",50.089508142691
"722211","333618",38.9585063332041
"722A00","333618",8.34825135711516
"811100","333618",32.4968493987227
"811200","333618",14.2173716119412
"811300","333618",52.8073802729245
"811400","333618",4.06210617484034
"813B00","333618",6.09315926226052
"S00203","333618",11.3040280376954
"212100","333912",0.727099582563584
"221100","333912",36.8238033211331
"221200","333912",8.18306740469623
"221300","333912",2.04576685117406
"230301","333912",13.3454402264566
"322120","333912",0.922331473594864
"322130","333912",17.5242979983024
"322210","333912",44.2719107325535
"322220","333912",5.53398884156918
"324110","333912",6.64725534784781
"324190","333912",20.6803499710821
"325190","333912",7.19852805439967
"325510","333912",214.51613602111
"3259A0","333912",27.3544066067187
"326110","333912",27.7740265747833
"326120","333912",4.47968170561021
"326130","333912",19.7105995046849
"326140","333912",1.79187268224409
"326190","333912",105.720488252401
"326220","333912",1.79187268224409
"326290","333912",23.2943448691731
"327910","333912",44.5491294732019
"331110","333912",272.87840414572
"33131A","333912",48.7588371044076
"33131B","333912",13.6866911170267
"331510","333912",311.372222912357
"331520","333912",72.7105465592043
"332114","333912",5.07430978870346
"33211A","333912",180.98371579709
"33211B","333912",3.38287319246897
"332200","333912",6.76574638493795
"332310","333912",160.686476642276
"332320","333912",4.22859149058622
"332430","333912",159.840758344159
"332710","333912",43.1316332039794
"332720","333912",166.606504729097
"332800","333912",16.0686476642276
"33291A","333912",514.196725255284
"332991","333912",124.320589823235
"33299B","333912",2.53715489435173
"33331A","333912",50.6970482492057
"333415","333912",2.2042194890959
"33351B","333912",8.81687795638361
"333618","333912",277.731655626084
"333912","333912",1077.8633301679
"33391A","333912",72.7392431401647
"333920","333912",4.4084389781918
"33399A","333912",11.0210974454795
"33399B","333912",324.020264897098
"33411A","333912",2.10334723250709
"334413","333912",323.915473806092
"334418","333912",111.477403322876
"33441A","333912",191.404598158145
"335311","333912",7.45794660220853
"335312","333912",1112.72563304951
"335314","333912",274.452434961274
"336310","333912",8.15228466179233
"336350","333912",8.15228466179233
"336390","333912",312.504245368706
"3363A0","333912",13.5871411029872
"339113","333912",2.5370467309025
"339990","333912",266.389906744762
"423800","333912",26.2831006430025
"423900","333912",5.11060290280604
"424900","333912",0.730086128972291
"425000","333912",4.38051677383374
"481000","333912",20.8808547047358
"485000","333912",3.67952441523474
"491000","333912",5.64798557885108
"492000","333912",4.07371680651978
"511200","333912",4.05858217203247
"517110","333912",7.34876296560094
"517210","333912",12.2479382760016
"518200","333912",22.2793459508198
"522A00","333912",6.9426709669788
"523900","333912",3.13866576473242
"523A00","333912",56.4959837651836
"524100","333912",28.4002888940484
"524200","333912",17.7501805587803
"52A000","333912",7.93448110511863
"531000","333912",14.4049173526669
"532100","333912",2.97678117413866
"532400","333912",3.96904156551822
"532A00","333912",0.992260391379554
"533000","333912",32.7445929155253
"541100","333912",18.2363965001934
"541200","333912",12.783882339531
"541300","333912",25.567764679062
"541400","333912",8.85038008121377
"541512","333912",20.5673476699958
"54151A","333912",3.85637768812422
"541610","333912",15.7340090332689
"5416A0","333912",2.95012669373793
"541700","333912",0.983375564579308
"541800","333912",25.567764679062
"5419A0","333912",26.5511402436413
"550000","333912",152.681411685805
"561100","333912",0.723946686513193
"561200","333912",4.34368011907916
"561300","333912",18.0986671628298
"561400","333912",10.1352536111847
"561600","333912",8.68736023815832
"561700","333912",10.1352536111847
"561900","333912",9.41130692467151
"562000","333912",4.67815682847961
"711500","333912",1.19188091134166
"713900","333912",14.2292880083602
"721000","333912",14.4301301587084
"722110","333912",16.6965027142303
"722211","333912",13.9137522618586
"722A00","333912",2.78275045237172
"811100","333912",8.12421234968068
"811200","333912",4.06210617484034
"811300","333912",14.2173716119412
"813B00","333912",2.03105308742017
"S00203","333912",5.65201401884769
"221100","33391A",68.5331895143309
"221200","33391A",10.2288342558703
"221300","33391A",4.09153370234812
"230301","33391A",31.6954205378344
"322120","33391A",0.922331473594864
"322130","33391A",27.6699442078459
"322210","33391A",102.37879356903
"322220","33391A",7.37865178875891
"323110","33391A",1.09348156511499
"324110","33391A",6.64725534784781
"324190","33391A",22.896101753698
"325120","33391A",2.87941122175987
"325190","33391A",17.2764673305592
"325510","33391A",247.629365071349
"3259A0","33391A",38.8720514937582
"326110","33391A",14.3349814579527
"326120","33391A",1.79187268224409
"326130","33391A",8.06342707009839
"326140","33391A",4.47968170561021
"326150","33391A",4.47968170561021
"326190","33391A",301.930546958129
"326290","33391A",12.5431087757086
"327910","33391A",74.2485491220032
"331110","33391A",448.239134082624
"33131A","33391A",65.867201000691
"33131B","33391A",70.1442919747618
"331490","33391A",4.27709097407084
"331510","33391A",542.335135512183
"331520","33391A",268.601313171649
"332114","33391A",7.61146468305519
"33211A","33391A",182.675152393325
"33211B","33391A",1.69143659623449
"332200","33391A",4.22859149058622
"332310","33391A",199.589518355669
"332430","33391A",208.046701336842
"332710","33391A",93.0290127928968
"332720","33391A",273.167010291869
"332800","33391A",16.0686476642276
"33291A","33391A",517.579598447753
"332991","33391A",148.000702170518
"33299B","33391A",2.53715489435173
"33331A","33391A",50.6970482492057
"333415","33391A",2.2042194890959
"33351B","33391A",24.2464143800549
"333618","33391A",692.124919576113
"33391A","33391A",207.196631975015
"333920","33391A",6.6126584672877
"33399A","33391A",17.6337559127672
"33399B","33391A",643.632090816003
"334413","33391A",509.010030266717
"334418","33391A",172.474473065582
"33441A","33391A",286.055223620965
"335311","33391A",11.9327145635336
"335312","33391A",1877.91095443611
"335314","33391A",569.787120408731
"336310","33391A",5.43485644119488
"336350","33391A",10.8697128823898
"336390","33391A",396.744520207227
"3363A0","33391A",8.15228466179233
"339113","33391A",38.0557009635374
"339990","33391A",507.409346180499
"423100","33391A",2.19025838691687
"423600","33391A",0.730086128972291
"423800","33391A",100.021799669204
"424900","33391A",1.46017225794458
"425000","33391A",10.2212058056121
"481000","33391A",29.581210831709
"484000","33391A",0.980557760234137
"485000","33391A",6.1325406920579
"491000","33391A",23.1053955498453
"492000","33391A",8.14743361303955
"511200","33391A",8.11716434406494
"517110","33391A",44.0925777936057
"517210","33391A",22.0462888968028
"517A00","33391A",3.67438148280047
"518200","33391A",42.6213574711336
"522A00","33391A",20.8280129009364
"523900","33391A",4.70799864709864
"523A00","33391A",169.487951295551
"524100","33391A",23.666907411707
"524200","33391A",60.3506138998529
"52A000","33391A",30.7461142823347
"531000","33391A",35.2920475140339
"532100","33391A",9.92260391379554
"532400","33391A",11.9071246965546
"532A00","33391A",0.992260391379554
"533000","33391A",98.2337787465758
"541100","33391A",46.5028110754932
"541200","33391A",25.567764679062
"541300","33391A",37.3682714540137
"541400","33391A",4.91687782289654
"541512","33391A",42.4201545693664
"54151A","33391A",10.2836738349979
"541610","33391A",51.135529358124
"5416A0","33391A",10.8171312103724
"541700","33391A",0.983375564579308
"541800","33391A",45.2352759706482
"5419A0","33391A",70.8030406497102
"550000","33391A",291.947301842733
"561100","33391A",2.89578674605277
"561300","33391A",5.79157349210555
"561400","33391A",3.61973343256597
"561600","33391A",1.44789337302639
"561700","33391A",25.3381340279618
"561900","33391A",0.723946686513193
"562000","33391A",10.1360064617058
"711100","33391A",1.19188091134166
"711200","33391A",1.19188091134166
"711500","33391A",3.57564273402497
"713900","33391A",14.2292880083602
"721000","33391A",22.6759188208274
"722110","33391A",30.6102549760889
"722211","33391A",25.0447540713455
"722A00","33391A",5.56550090474344
"811100","33391A",20.3105308742017
"811200","33391A",10.1552654371009
"811300","33391A",34.5279024861429
"811400","33391A",2.03105308742017
"813B00","33391A",6.09315926226052
"S00203","33391A",9.42002336474616
"212100","333920",1.45419916512717
"221100","333920",81.8306740469623
"221200","333920",21.4805519373276
"221300","333920",6.13730055352218
"230301","333920",45.0408607642909
"321200","333920",14.3246169160569
"322120","333920",2.76699442078459
"322130","333920",36.8932589437946
"322210","333920",43.3495792589586
"322220","333920",7.37865178875891
"323110","333920",0.546740782557493
"324110","333920",16.9874303333889
"325120","333920",5.75882244351973
"325190","333920",25.9147009958388
"325510","333920",450.627856205419
"3259A0","333920",87.8220422636759
"326110","333920",131.70264214494
"326120","333920",31.3577719392715
"326130","333920",33.1496446215156
"326190","333920",15.2309177990747
"326210","333920",229.359703327243
"326220","333920",194.418186023483
"326290","333920",29.5658992570274
"327910","333920",44.5491294732019
"331110","333920",4249.71759183679
"33131A","333920",70.999710169576
"33131B","333920",22.2408730651684
"331420","333920",16.2529457014692
"331490","333920",47.9034189095934
"331510","333920",246.36044010648
"331520","333920",59.8792736369918
"332114","333920",30.4458587322208
"33211A","333920",279.932756676808
"33211B","333920",47.3602246945656
"332200","333920",16.9143659623449
"332310","333920",216.503884318014
"332320","333920",37.2116051171587
"332430","333920",122.629153227
"332500","333920",0.845718298117244
"332710","333920",332.367291160077
"332720","333920",258.789799223877
"332800","333920",186.058025585794
"33291A","333920",229.189658789773
"332991","333920",166.606504729097
"33299B","333920",84.5718298117244
"33331A","333920",74.9434626292607
"333415","333920",19.8379754018631
"33351B","333920",90.372999052932
"333612","333920",1185.8700851336
"333613","333920",1150.60257330806
"333618","333920",383.534191102687
"333920","333920",756.047284759894
"333993","333920",105.802535476603
"33399A","333920",105.802535476603
"33399B","333920",4492.19931877745
"334413","333920",685.691197797312
"334418","333920",233.471542808287
"33441A","333920",645.727600379678
"335311","333920",47.7308582541346
"335312","333920",1241.0023146075
"335314","333920",1315.58178062958
"335911","333920",244.62064855244
"336310","333920",1141.31985265093
"336350","333920",10.8697128823898
"336390","333920",1921.22175196239
"3363A0","333920",10.8697128823898
"339990","333920",1248.22699160403
"423800","333920",148.207484181375
"423900","333920",6.57077516075061
"424900","333920",0.730086128972291
"425000","333920",13.1415503215012
"481000","333920",38.2815669586822
"484000","333920",0.980557760234137
"485000","333920",7.35904883046948
"491000","333920",16.9439567365533
"492000","333920",10.4752717881937
"511200","333920",8.11716434406494
"517110","333920",58.7901037248075
"517210","333920",30.6198456900039
"517A00","333920",13.4727321036017
"518200","333920",47.4646935473988
"522A00","333920",13.8853419339576
"523900","333920",6.27733152946485
"523A00","333920",185.181280119213
