ORIG_CFS_AREA,Commodity_SCTG,UnitCost
12-370,28,2100.884349592402
12-370,29,5625.440751072447
12-370,30,14223.644522447485
12-370,31,162.5967161599912
12-370,32,2045.5817619045736
12-370,33,12191.375341610928
12-370,34,2866.575680818609
12-370,35,25045.34636141916
12-370,36,13004.699022893783
12-370,37,186772.93958259057
12-370,38,90211.20030187254
12-370,39,6045.897186363596
12-370,40,11308.383284656265
12-370,41,0.013848660315438993
12-370,43,5108.997142166818
12-422,1,1906.1812463874498
12-422,2,131.40434285058748
12-422,3,728.1331855337704
12-422,4,984.010282336218
12-422,5,4162.330106849131
12-422,6,3221.2981924232836
12-422,7,767.4639257965225
12-422,8,1786.7576287294307
12-422,9,22869.90524616272
12-422,10,191.58157650079664
12-422,11,17.629411497491155
12-422,12,4.736134708323087
12-422,13,480.50939317658793
12-422,14,166290.5982905983
12-422,17,604.5367525225649
12-422,18,602.9568685940769
12-422,19,266.57697956325467
12-422,20,282.89761111146174
12-422,21,40494.195036070145
12-422,22,262.8205428435855
12-422,23,2775.147489532524
12-422,24,2874.9617691853946
12-422,25,10.664071027687674
12-422,26,659.3767748135582
12-422,27,1428.921736545936
12-422,28,1690.3327913470212
12-422,29,5617.122788878595
12-422,30,7596.582861014827
12-422,31,91.74973303915115
12-422,32,3025.0045792626315
12-422,33,4183.117656058695
12-422,34,13815.731992988889
12-422,35,16562.72105310273
12-422,36,19991.274676765537
12-422,37,44267.37387680996
12-422,38,1962.3550095849168
12-422,39,5490.983924651185
12-422,40,3768.444514665745
12-422,41,53.03381896854728
12-422,43,3659.6888926690676
12-45300,1,4278.748222753146
12-45300,2,99.86667785453902
12-45300,3,1733.8165568582722
12-45300,4,232.93576072501529
12-45300,5,6040.925558472405
12-45300,6,2660.4970585338733
12-45300,7,644.3178817633266
12-45300,8,3081.5714355742707
12-45300,9,54295.41171734295
12-45300,10,128.93067721250083
12-45300,11,1.1111019096978398
12-45300,12,10.471054251732388
12-45300,13,202.05602917789116
12-45300,14,2337.3400353397806
12-45300,17,596.2594225651455
12-45300,18,578.6340323789252
12-45300,19,310.393996595214
12-45300,20,177.92536051103403
12-45300,21,5363.384411374585
12-45300,22,270.2478146926093
12-45300,23,3112.905147550671
12-45300,24,4730.49199111277
12-45300,25,20.605972207777395
12-45300,26,872.4152090412787
12-45300,27,2730.011167372197
12-45300,28,2078.94803755661
12-45300,29,3271.565286742172
12-45300,30,25685.81978306331
12-45300,31,183.92795641332432
12-45300,32,1342.4784567034915
12-45300,33,4480.299133167233
12-45300,34,14356.174807822252
12-45300,35,19326.726339527457
12-45300,36,8960.942968299161
12-45300,37,31535.18066751575
12-45300,38,147437.38232453607
12-45300,39,6457.205528884113
12-45300,40,5583.5885291138375
12-45300,41,17.16444842574593
12-45300,43,5014.598303084241
12-99999,1,2453.7155379551314
12-99999,2,176.9468470092408
12-99999,3,307.61034014455726
12-99999,4,327.0829017942097
12-99999,5,5100.16073957697
12-99999,6,1774.5043719403373
12-99999,7,759.3344005526686
12-99999,8,2423.0773017253614
12-99999,9,89729.24788752501
12-99999,10,426.002543796872
12-99999,11,10.139547405234612
12-99999,12,6.704548280441209
12-99999,13,71.77717333558317
12-99999,14,170541.02215072393
12-99999,16,299.02564553394024
12-99999,17,533.4442253433073
12-99999,18,561.5917384526625
12-99999,19,275.41942989005474
12-99999,20,1316.4974957391028
12-99999,21,16988.711283364853
12-99999,22,278.5508525232958
12-99999,23,3080.7228670744
12-99999,24,3039.245563076711
12-99999,25,42.45461616710866
12-99999,26,474.787264382019
12-99999,27,839.0309027870243
12-99999,28,2202.2420861227733
12-99999,29,7170.650983057295
12-99999,30,10913.474931732957
12-99999,31,115.88691857825368
12-99999,32,1925.20678278669
12-99999,33,2792.901256126349
12-99999,34,1960.3708571455036
12-99999,35,21702.512894694173
12-99999,36,8775.4528042119
12-99999,37,469823.8314878974
12-99999,38,25063.798871205454
12-99999,39,4499.009516853777
12-99999,40,3210.0268390835918
12-99999,41,21.984698466094226
12-99999,43,3951.0625039518895
13-122,1,1541.757328522474
13-122,2,730.4863878492611
13-122,3,886.264997651668
13-122,4,559.7002932319086
13-122,5,2725.9816802825894
13-122,6,1477.518910749021
13-122,7,1067.5343987536571
13-122,8,2620.8352845195714
13-122,9,38539.853486326596
13-122,10,1145.9241059333879
13-122,11,28.982186096845435
13-122,12,11.21563843788881
13-122,13,252.3743017488818
13-122,14,225.00012513367415
13-122,17,545.0498691565361
13-122,18,527.1073233241697
13-122,19,166.33377763980263
13-122,20,728.8651012120985
13-122,21,164292.79292036637
13-122,22,556.842159600949
13-122,23,2745.292367985741
13-122,24,4176.538194150625
13-122,25,14.906754874519414
13-122,26,884.8795477955053
13-122,27,823.711174496934
13-122,28,1789.6063854811182
13-122,29,6412.383407880499
13-122,30,5221.0631219182105
13-122,31,265.82560269603664
13-122,32,1470.1609507150222
13-122,33,4979.286613506526
13-122,34,11396.869507785888
13-122,35,14548.286335549843
13-122,36,11430.523203343391
13-122,37,52202.84797659084
13-122,38,84006.3748746574
13-122,39,5154.030441595561
13-122,40,6336.061023855165
13-122,41,57.04828458100954
13-122,43,3247.1373879762436
13-496,1,762.1694280032818
13-496,2,141.6462076524548
13-496,3,229.69566629070064
13-496,4,521.2177045193986
13-496,5,3722.6300127920094
13-496,6,3562.250616964515
13-496,7,1002.9745315940984
13-496,8,2586.7425343141786
13-496,9,38579.4034766375
13-496,10,25.328272828170515
13-496,11,9.470417311990849
13-496,12,0.6631296955014684
13-496,13,214.09253880505128
13-496,14,127981.80170953639
13-496,17,510.7997170275514
13-496,18,442.04063939928056
13-496,19,215.66058075896908
13-496,20,960.7848643014025
13-496,21,3489.6769437865105
13-496,22,599.9534312710438
13-496,23,1966.8019167831285
13-496,24,5082.16967923057
13-496,25,15.359827818267236
13-496,26,393.33191989307056
13-496,27,698.1689234612805
13-496,28,2681.701122413136
13-496,29,18077.819084608072
13-496,30,28098.52628995279
13-496,31,417.0566916142054
13-496,32,1076.1980557701024
13-496,33,3554.759505674925
13-496,34,12848.372588191301
13-496,35,13177.593082194746
13-496,36,7756.568225170982
13-496,37,234866.74652209517
13-496,38,142614.85307954316
13-496,39,2825.7550855735753
13-496,40,1660.9379822672481
13-496,41,111.61272583726007
13-496,43,5744.5531271665595
13-99999,1,1403.7284497973526
13-99999,2,148.11556819903316
13-99999,3,502.98656217510097
13-99999,4,270.43163361344074
13-99999,5,2797.500465953798
13-99999,6,4109.9039156290955
13-99999,7,773.7215026260178
13-99999,8,518.0193973322686
13-99999,9,35499.807431833025
13-99999,10,309.4090485238929
13-99999,11,56.76645569118739
13-99999,12,11.110181430369963
13-99999,13,181.94076695270405
13-99999,14,163376.5308628978
13-99999,17,527.5337750950625
13-99999,18,495.3177698537033
13-99999,19,177.32783040875398
13-99999,20,627.2730292640204
13-99999,21,2758.9461069659537
13-99999,22,288.41598236290287
13-99999,23,2734.640212199273
13-99999,24,3244.3427928158994
13-99999,25,27.87462434683469
13-99999,26,297.6661434193759
13-99999,27,653.2151652011404
13-99999,28,1933.1173090869668
13-99999,29,4906.640921977043
13-99999,30,5311.992970587529
13-99999,31,184.89764679586847
13-99999,32,4102.211623660402
13-99999,33,3625.4313207490554
13-99999,34,6252.812443667986
13-99999,35,7157.7852674918395
13-99999,36,5678.4695369895835
13-99999,37,35743.75995429262
13-99999,38,9730.5361497554
13-99999,39,3063.7183851119407
13-99999,40,3296.85771030692
13-99999,41,23.488766823307806
13-99999,43,5542.684971835707
15-46520,1,6508.276209649486
15-46520,2,4561.626285877956
15-46520,3,1039.8195203347645
15-46520,4,1289.704248787708
15-46520,5,6733.0780861523735
15-46520,6,1656.6477578012846
15-46520,7,1540.9776277817766
15-46520,8,2406.0493947918785
15-46520,9,123903.11414190251
15-46520,10,678.65249888905
15-46520,11,35.59019004475572
15-46520,12,15.423210058208717
15-46520,13,60.76484634976554
15-46520,17,428.0583595592852
15-46520,18,438.9285084969707
15-46520,19,616.498730137948
15-46520,20,3480.6716655354194
15-46520,21,25784.243973455104
15-46520,22,57.49455934903421
15-46520,23,6889.622211695854
15-46520,24,8173.372815851463
15-46520,25,142.9479311330724
15-46520,26,775.4245185563129
15-46520,27,2479.011711783929
15-46520,28,2035.6956147929423
15-46520,29,9778.241458283494
15-46520,30,22962.45774078967
15-46520,31,150.10304464791065
15-46520,32,2776.1366591986794
15-46520,33,6605.927744225846
15-46520,34,7113.470269839007
15-46520,35,15136.351694070805
15-46520,36,17040.568662816757
15-46520,37,31896.13872005721
15-46520,38,13000.016471506548
15-46520,39,7484.4226682005055
15-46520,40,10429.96923913532
15-46520,41,2.5127505263787664
15-46520,43,4414.780785678413
15-99999,1,5108.634613649773
15-99999,2,3976.4377958414293
15-99999,3,1601.7042173633542
15-99999,4,2125.0896331742856
15-99999,5,8570.269360425496
15-99999,6,5848.183242785716
15-99999,7,2876.001350829813
15-99999,8,2302.2390665269377
15-99999,9,22869.937036851024
15-99999,10,955.1907585999635
15-99999,11,54.95735462407514
15-99999,12,14.790533150549743
15-99999,13,92.31100558736503
15-99999,14,5003.155049549593
15-99999,17,428.7306370484255
15-99999,18,853.3549559337043
15-99999,19,661.1894345697553
15-99999,20,1186.3323874830096
15-99999,21,74116.84724813291
15-99999,22,808.6234870770376
15-99999,23,4058.537913011084
15-99999,24,2590.4543353092836
15-99999,26,2454.012601722545
15-99999,27,1386.8919287085123
15-99999,28,2643.0546460319397
15-99999,29,7276.713666720076
15-99999,30,13122.738648987977
15-99999,31,175.01676973965598
15-99999,32,2341.7945126946433
15-99999,33,7429.872084748452
15-99999,34,17011.240327381965
15-99999,35,17115.915077030815
15-99999,36,5138.2937372449605
15-99999,37,31892.677233075316
15-99999,38,25471.227524149366
15-99999,39,5130.514628945083
15-99999,40,10980.811268460066
15-99999,41,0.0
15-99999,43,5126.541320170097
16-99999,1,3432.573173327242
16-99999,2,189.8792485457183
16-99999,3,207.7624514865274
16-99999,4,124.57053781492733
16-99999,5,6001.930796965869
16-99999,6,377.1904488192657
16-99999,7,797.0102440915065
16-99999,8,1647.9585457880669
16-99999,9,47981.199026171635
16-99999,10,1574.9339494051494
16-99999,11,5.101665029307312
16-99999,12,4.696799817021602
16-99999,13,64.20155794894104
16-99999,14,6489.329090864963
16-99999,16,305.38418395961867
16-99999,17,530.8717506212806
16-99999,18,672.8203459811904
16-99999,19,150.89804532151473
16-99999,20,1200.5727759521849
16-99999,21,70967.75528157069
16-99999,22,645.7073464729967
16-99999,23,4644.038154855968
16-99999,24,2495.4745091773893
16-99999,25,21.73977034382397
16-99999,26,502.6807068031929
16-99999,27,884.5957636666253
16-99999,28,1381.8970937771342
16-99999,29,8918.883523463363
16-99999,30,16522.944138988903
16-99999,31,212.64422790422876
16-99999,32,1554.2136779572766
16-99999,33,4203.908901129406
16-99999,34,17919.5147065269
16-99999,35,3971.8874830077475
16-99999,36,2556.5372056354995
16-99999,37,52655.0563245952
16-99999,38,259992.9693699663
16-99999,39,5420.807748062654
16-99999,40,7038.147607323596
16-99999,41,53.4051057812684
16-99999,43,3275.4036348877726
17-176,1,1334.6493962261993
17-176,2,133.07870108461063
17-176,3,813.3535510798041
17-176,4,231.26379916759376
17-176,5,5373.024866243776
17-176,6,1806.581937641183
17-176,7,1523.5528578649646
17-176,8,2193.6258879781685
17-176,9,53359.069828682776
17-176,10,259.8848596989249
17-176,11,49.821507912434
17-176,12,14.345068956947664
17-176,13,1696.8825876943754
17-176,14,7917.2437373852135
17-176,15,546.5397215012395
17-176,17,558.7086825191988
17-176,18,545.5094921252859
17-176,19,328.48309126630573
17-176,20,1100.3887247702423
17-176,21,167962.77261317873
17-176,22,365.4798371947143
17-176,23,1959.1402285703905
17-176,24,3193.2689343544007
17-176,25,9.338766913207012
17-176,26,744.4850077853404
17-176,27,1561.7719525263615
17-176,28,1929.0922341918076
17-176,29,6899.988838003474
17-176,30,18864.185215163456
17-176,31,208.33449663002025
17-176,32,1407.5062935133074
17-176,33,3092.4968834421597
17-176,34,13253.859371929237
17-176,35,24533.358654273532
17-176,36,7051.595361153474
17-176,37,19086.337553358902
17-176,38,26232.22435693117
17-176,39,6414.658396859279
17-176,40,7304.919231129403
17-176,41,90.78647529216825
17-176,43,4587.746800127253
17-476,1,1178.854755961359
17-476,2,129.1866369420132
17-476,3,339.2572776214152
17-476,4,111.48794751447898
17-476,5,3909.5627360674694
17-476,6,575.777593425602
17-476,7,846.5368730255628
17-476,8,1623.7950620611682
17-476,9,119408.05633994489
17-476,10,25.328664907244825
17-476,11,7.191890736132563
17-476,12,8.496557364894416
17-476,13,120.42410189231524
17-476,14,942.5315487911421
17-476,15,190.6346077074405
17-476,16,315.18741910884887
17-476,17,599.3908180630167
17-476,18,715.7388096429099
17-476,19,314.26079565468683
17-476,20,541.7333397143573
17-476,21,29740.17150760915
17-476,22,523.76217796549
17-476,23,5197.860299435986
17-476,24,4864.985471458288
17-476,25,17.308764489570898
17-476,26,761.1422900201513
17-476,27,1451.0510883255174
17-476,28,836.3403467289131
17-476,29,4689.4880545440565
17-476,30,75927.23914976517
17-476,31,123.38188298820243
17-476,32,715.9062069113887
17-476,33,3182.8521747045506
17-476,34,10923.191356985852
17-476,35,25519.528128757047
17-476,36,11406.2655463231
17-476,37,2530.8814215712255
17-476,38,25666.388408704912
17-476,39,6378.296280195367
17-476,40,1923.2119838736053
17-476,41,172.55019488889053
17-476,43,2117.8864542618594
17-99999,1,1072.9182651762865
17-99999,2,111.77442152789206
17-99999,3,331.6441337012636
17-99999,4,215.1517101672766
17-99999,5,2948.782890915709
17-99999,6,372.16179557042096
17-99999,7,998.2725911917667
17-99999,8,1231.7146078536173
17-99999,9,61373.09329716118
17-99999,10,29.416701484789453
17-99999,11,25.03764065496316
17-99999,12,11.4512561086806
17-99999,13,604.2857705874703
17-99999,14,554.4119351098328
17-99999,15,36.21433066743615
17-99999,16,315.1873845223095
17-99999,17,500.91241420518793
17-99999,18,506.92470240386046
17-99999,19,475.3693258669071
17-99999,20,1122.508753375673
17-99999,21,33685.43894219072
17-99999,22,334.86394641511157
17-99999,23,3917.0819453744034
17-99999,24,2735.3844124039842
17-99999,25,71.11070464651527
17-99999,26,801.1062267854718
17-99999,27,2515.6183919604114
17-99999,28,2214.827788886166
17-99999,29,2163.9682038053134
17-99999,30,24006.405243683577
17-99999,31,170.2611406043957
17-99999,32,1243.5371504318696
17-99999,33,2092.895942515966
17-99999,34,9786.100498058897
17-99999,35,11580.070903633296
17-99999,36,8314.693078382386
17-99999,37,31435.10098736594
17-99999,38,84742.04512735468
17-99999,39,7131.6234625732295
17-99999,40,3696.6158532949867
17-99999,41,195.86063125302314
17-99999,43,3466.749223262269
18-176,1,792.1464479825793
18-176,2,109.90682819649469
18-176,3,335.6058903663762
18-176,4,470.9114544544192
18-176,5,4072.3069209798373
18-176,6,1168.1794273155654
18-176,7,718.2249637256002
18-176,8,1727.6193449515172
18-176,9,22855.006627167986
18-176,10,25.328304658981107
18-176,11,3.786825383826434
18-176,12,17.320476268175423
18-176,13,189.14314075396575
18-176,14,356.27805133132574
18-176,17,526.0743721155425
18-176,18,490.57311347800794
18-176,19,288.43579180377674
18-176,20,134.02930790532554
18-176,21,90454.18059585309
18-176,22,264.16422899707845
18-176,23,3011.664671383577
18-176,24,4880.26783758358
18-176,25,10.320627036376115
18-176,26,1464.0090082832794
18-176,27,829.8227074210914
18-176,28,2720.437634649413
18-176,29,14713.129346889982
18-176,30,6691.208330069893
18-176,31,219.68252367634963
18-176,32,668.0670247546502
18-176,33,253.47885332189225
18-176,34,6242.628588508508
18-176,35,23202.3113666034
18-176,36,6769.4289935134875
18-176,37,57791.45206879219
18-176,38,92894.81911155256
18-176,39,3149.7441534702957
18-176,40,1910.870380140706
18-176,41,15.541100812247675
18-176,43,3041.1113877812068
18-294,1,1436.4189547663148
18-294,2,110.66403056875241
18-294,3,476.37886236372333
18-294,4,812.0554756902051
18-294,5,7939.0143995907065
18-294,6,726.81218639928
18-294,7,850.3149498712339
18-294,8,3672.8514062420904
18-294,9,180285.95313731578
18-294,10,1822.290230735046
18-294,11,13.962540077268496
18-294,12,9.028010003530811
18-294,13,223.78261128523792
18-294,14,174408.60684357543
18-294,17,503.2998072840292
18-294,18,574.3456953339671
18-294,19,321.7326983370155
18-294,20,1127.0695845870966
18-294,21,274828.5488048387
18-294,22,261.14703557440134
18-294,23,3593.002229452374
18-294,24,3296.665515037633
18-294,25,26.134508393515976
18-294,26,771.0338320441246
18-294,27,2265.6603677867947
18-294,28,2061.304886015037
18-294,29,7383.315998968795
18-294,30,16404.559320225217
18-294,31,301.28212525878337
18-294,32,1241.4191328647032
18-294,33,2223.4185383535655
18-294,34,8041.200629736368
18-294,35,17800.362437170163
18-294,36,3433.1679753909593
18-294,37,4057.309134029846
18-294,38,35663.45606620046
18-294,39,5473.006252856215
18-294,40,8622.30052332986
18-294,41,140.21295458212165
18-294,43,4128.838196261732
18-258,1,1553.042232806103
18-258,2,134.94932961712624
18-258,3,327.25059129639175
18-258,4,401.9362015043652
18-258,5,4266.44422410428
18-258,6,864.0799356225021
18-258,7,999.1346260401465
18-258,8,1182.5078493740712
18-258,9,18061.1489329339
18-258,10,239.67509165038334
18-258,11,5.171847934576732
18-258,12,9.314959671748117
18-258,13,96.10496198730434
18-258,14,200036.25319693095
18-258,17,559.6177457495698
18-258,18,694.4337065937999
18-258,19,510.2295267727611
18-258,20,448.2368135856312
18-258,21,114165.42318938901
18-258,22,466.029304177864
18-258,23,5378.312482078439
18-258,24,3575.6294588426745
18-258,25,21.714852962916144
18-258,26,1221.036430969374
18-258,27,1571.6785591688101
18-258,28,1413.5872304287354
18-258,29,3522.5131349392327
18-258,30,7833.367889806462
18-258,31,264.13167457055204
18-258,32,900.4010714731455
18-258,33,3071.6412561480015
18-258,34,7562.199492733839
18-258,35,17775.877806752313
18-258,36,6681.1401746707525
18-258,37,5346.127056767693
18-258,38,95126.29796060946
18-258,39,3887.731284191972
18-258,40,3631.891655288427
18-258,41,89.03592161146666
18-258,43,3827.052553132333
18-99999,1,1400.8458876718275
18-99999,2,116.55546611034649
18-99999,3,337.718566299897
18-99999,4,298.2184998218137
18-99999,5,3104.359668485619
18-99999,6,2748.498842403811
18-99999,7,505.76860537038436
18-99999,8,2299.7028495437517
18-99999,9,92469.06001233317
18-99999,10,212.60095672534868
18-99999,11,13.32630578289485
18-99999,12,8.944345791322478
18-99999,13,82.920626637422
18-99999,14,1318.1228448724441
18-99999,15,39.256394793670026
18-99999,16,315.1873880055138
18-99999,17,488.70861932794065
18-99999,18,615.7460819403392
18-99999,19,194.76731203540874
18-99999,20,604.488262881136
18-99999,21,261817.80213590208
18-99999,22,343.4077614539342
18-99999,23,2680.4711844189173
18-99999,24,3661.1686349688357
18-99999,25,19.133072038099574
18-99999,26,1080.9175122488853
18-99999,27,686.9750168405659
18-99999,28,1542.6602256819774
18-99999,29,6261.285086370458
18-99999,30,16485.972717416113
18-99999,31,317.8720093477556
18-99999,32,1642.2398663683143
18-99999,33,1837.0520879983637
18-99999,34,11585.811744939268
18-99999,35,15928.022770112477
18-99999,36,2915.896315409519
18-99999,37,9310.943089988054
18-99999,38,89678.14892046909
18-99999,39,6828.121280320133
18-99999,40,5139.99736332062
18-99999,41,110.07211694835449
18-99999,43,5571.873726423964
19-99999,1,1487.3722803927121
19-99999,2,106.46248122525004
19-99999,3,339.63203231769353
19-99999,4,265.6036034838918
19-99999,5,3608.9628877922028
19-99999,6,674.2120062407454
19-99999,7,530.4178664853569
19-99999,8,1341.2450430922827
19-99999,9,36428.36527604408
19-99999,10,666.7800461488592
19-99999,11,17.976131490267424
19-99999,12,15.922476809802626
19-99999,13,61.948256257434366
19-99999,15,1185.286912627125
19-99999,17,447.8490508684526
19-99999,18,713.6553731740732
19-99999,19,201.29578936398863
19-99999,20,1171.771890565669
19-99999,21,44115.856444960096
19-99999,22,316.12885664999675
19-99999,23,4038.3601737162608
19-99999,24,2484.07983730268
19-99999,25,25.413269505853727
19-99999,26,1023.3653789407037
19-99999,27,1129.60368098923
19-99999,28,5410.289629508944
19-99999,29,4031.941223447932
19-99999,30,13745.189887019376
19-99999,31,153.66591261848913
19-99999,32,1406.7654015835815
19-99999,33,4264.900892627094
19-99999,34,10292.548335588053
19-99999,35,11177.672156487619
19-99999,36,9285.929341863504
19-99999,37,9296.427787219694
19-99999,38,46700.82153447455
19-99999,39,5527.509536730607
19-99999,40,1812.773514545275
19-99999,41,160.88393169842408
19-99999,43,3583.273907083484
20-312,1,3685.4007519866627
20-312,2,125.12088448372042
20-312,3,372.87694846522595
20-312,4,855.6748313347304
20-312,5,4563.75672279694
20-312,6,495.9088821009305
20-312,7,798.1792169055848
20-312,8,2776.6867432615777
20-312,9,22870.007381284344
20-312,10,235.96420251559724
20-312,11,92.1213538696789
20-312,12,11.322935741378709
20-312,13,511.1373834348215
20-312,16,315.1873785631462
20-312,17,2075.7318860505356
20-312,18,410.9165492615184
20-312,19,1655.3966044184303
20-312,20,3189.4686255290367
20-312,21,141679.3373924419
20-312,22,304.31469057980615
20-312,23,1365.219065621147
20-312,24,5159.760234723312
20-312,25,10.186960904165835
20-312,26,914.594532391678
20-312,27,2409.5701951731676
20-312,28,2849.824089972107
20-312,29,10994.231146096681
20-312,30,17587.36858359136
20-312,31,190.76139160617666
20-312,32,1804.6168222502158
20-312,33,5140.252275490865
20-312,34,12590.956397917533
20-312,35,16738.793732850576
20-312,36,11826.918408211379
20-312,37,9868.855467161373
20-312,38,139157.4593953567
20-312,39,6800.892068562291
20-312,40,4555.596385290417
20-312,41,76.68267331519729
20-312,43,3359.797848980609
20-556,1,3778.326767797919
20-556,2,139.7576600730926
20-556,3,368.74685951274984
20-556,4,252.35688486309743
20-556,5,5143.497781324006
20-556,6,502.5826196936397
20-556,7,899.3557512777653
20-556,8,1879.9842884089073
20-556,9,57000.58713383477
20-556,10,25.328232389461775
20-556,11,3.44777557672459
20-556,12,4.359989880948374
20-556,13,643.0953536999227
20-556,16,315.18739851214485
20-556,17,641.7581858778626
20-556,18,583.514431582122
20-556,19,444.8658328241457
20-556,20,1532.1359130601625
20-556,21,4278.545354109951
20-556,22,607.422203598023
20-556,23,4763.508592882627
20-556,24,8273.434996306269
20-556,25,9.086335803595803
20-556,26,707.5775916777721
20-556,27,3289.1214431801345
20-556,28,2349.7999681189667
20-556,29,11214.987268565314
20-556,30,31495.313304547082
20-556,31,145.3834563139828
20-556,32,2728.808153921368
20-556,33,3991.7248918517403
20-556,34,11475.330737170572
20-556,35,19488.854393929025
20-556,36,8819.001066661269
20-556,37,189285.42618232663
20-556,38,89297.89308925079
20-556,39,17643.66606556706
20-556,40,8777.42534666377
20-556,41,58.19743381639917
20-556,43,4277.044785110493
20-99999,1,5568.095471667959
20-99999,2,122.42673161859912
20-99999,3,306.1857335368302
20-99999,4,392.5266160000793
20-99999,5,4902.508140906149
20-99999,6,3659.8767816447044
20-99999,7,730.4694906343416
20-99999,8,1283.6650865745437
20-99999,9,44000.89136744909
20-99999,10,25.666332898519762
20-99999,11,6.1402052137273
20-99999,12,8.922173365383125
20-99999,13,69.25363049140645
20-99999,16,315.1873930263244
20-99999,17,483.3419486412289
20-99999,18,473.79014822781477
20-99999,19,179.4612445419216
20-99999,20,1521.4801824119177
20-99999,21,30804.232529279157
20-99999,22,319.1665081567234
20-99999,23,5686.711024113285
20-99999,24,4223.991315488028
20-99999,25,10.990262854025806
20-99999,26,1378.0944638932647
20-99999,27,728.9048634984337
20-99999,28,1743.3789123071915
20-99999,29,10839.941364881386
20-99999,30,40920.084576193105
20-99999,31,109.24012489904081
20-99999,32,1364.5036383020947
20-99999,33,3592.583329805152
20-99999,34,6271.6979844551615
20-99999,35,10014.854930221805
20-99999,36,12394.100267008089
20-99999,37,42456.36348623112
20-99999,38,102486.05008078978
20-99999,39,4749.451617811575
20-99999,40,5896.633074995046
20-99999,41,58.47685856950495
20-99999,43,3998.593132804194
21-178,1,3147.0787955477317
21-178,2,110.6497644933279
21-178,3,732.6019031142001
21-178,4,143.67701444872392
21-178,5,4940.211855987935
21-178,6,3440.7485445502352
21-178,7,2769.575014267787
21-178,8,3067.5956217935727
21-178,9,22869.605027677197
21-178,10,25.328104835611207
21-178,11,1.1104276162414068
21-178,12,8.989488863626276
21-178,13,18.360220468420316
21-178,17,503.59851582703965
21-178,18,544.8688832687293
21-178,19,249.21904973371278
21-178,20,2747.961666645564
21-178,21,68479.10849597912
21-178,22,248.95605774874127
21-178,23,1757.3524193132137
21-178,24,3535.906676476834
21-178,25,20.895906855555904
21-178,26,953.1674606826234
21-178,27,709.8541520323982
21-178,28,1672.3845500049406
21-178,29,9694.736221110614
21-178,30,21957.548513315087
21-178,31,167.42281749376406
21-178,32,1160.4544127720733
21-178,33,2327.9908349891634
21-178,34,5131.692688161153
21-178,35,14890.50201255933
21-178,36,3363.926362989317
21-178,37,206098.0883398832
21-178,38,59331.75038550729
21-178,39,5906.704656954025
21-178,40,7069.3109238540865
21-178,41,89.44728590477044
21-178,43,3111.7843751670875
21-350,1,2571.5020055678456
21-350,2,136.7000077309093
21-350,3,508.91229588414785
21-350,4,387.354729047099
21-350,5,9437.685273281186
21-350,6,1235.2040434119162
21-350,7,1029.01494763617
21-350,8,3955.520936447123
21-350,9,57144.561437000004
21-350,10,27.188520892921918
21-350,11,8.87215044787262
21-350,12,7.820562661208789
21-350,13,344.3301491878882
21-350,14,608.4146672287858
21-350,17,529.7208239332379
21-350,18,481.4733680315073
21-350,19,704.8937874178108
21-350,20,1575.1900100244727
21-350,21,27217.830466513624
21-350,22,970.9976231176602
21-350,23,3450.189486254738
21-350,24,2934.731170130332
21-350,25,22.74069500610461
21-350,26,1558.3375428254124
21-350,27,2612.817236176785
21-350,28,1979.0848361328924
21-350,29,3165.1221902333814
21-350,30,24447.165492337353
21-350,31,239.52670076939685
21-350,32,2034.0187398672956
21-350,33,5207.906329388752
21-350,34,8378.287086734163
21-350,35,33653.67360591604
21-350,36,3962.175226502387
21-350,37,11054.781701019852
21-350,38,43318.2933353675
21-350,39,2896.1461373933266
21-350,40,5421.627566743645
21-350,41,101.26091271492021
21-350,43,2408.5996423918937
21-99999,1,2362.6658824778024
21-99999,2,130.214388818696
21-99999,3,355.6391085185687
21-99999,4,411.43717082229915
21-99999,5,2010.7235246826435
21-99999,6,1663.5490211335646
21-99999,7,906.1371240472448
21-99999,8,3437.9687256236366
21-99999,9,34169.09659415429
21-99999,10,25.378182499144753
21-99999,11,11.410291768177563
21-99999,12,10.95503466476207
21-99999,13,213.73583363813168
21-99999,14,1032.033362548172
21-99999,15,49.20151460767261
21-99999,16,315.18739304301016
21-99999,17,505.6957252346822
21-99999,18,484.1897766058458
21-99999,19,227.85379951389902
21-99999,20,633.0662347705954
21-99999,21,47698.86809658515
21-99999,22,358.9417860028525
21-99999,23,1295.8142258301064
21-99999,24,3818.6028976477364
21-99999,25,82.24124702948569
21-99999,26,495.9396448885086
21-99999,27,946.8009602711745
21-99999,28,1911.656698219932
21-99999,29,4510.826990346737
21-99999,30,28878.70123495952
21-99999,31,373.1496024024153
21-99999,32,1517.6811062663135
21-99999,33,3533.6764901117094
21-99999,34,7935.51246962872
21-99999,35,10945.270482854172
21-99999,36,5305.962619813582
21-99999,37,3397.4483488742517
21-99999,38,11699.194403639043
21-99999,39,3670.558460992461
21-99999,40,2307.7510115508303
21-99999,41,99.05085569463564
21-99999,43,3020.8620585699614
22-12940,1,2046.7242088724502
22-12940,2,138.9798098089932
22-12940,3,50.30994873841324
22-12940,4,524.4842698700317
22-12940,5,4039.0158770985395
22-12940,6,2825.818169784737
22-12940,7,498.99967203204136
22-12940,8,1574.7715306973018
22-12940,9,33462.06044378013
22-12940,10,503.96691948909864
