ORIG_CFS_AREA,Commodity_SCTG,UnitCost
22-12940,10,502.5445489667521
22-12940,11,3.3989187222847455
22-12940,12,9.686525771075308
22-12940,13,56.8319093115294
22-12940,14,16.11722917142073
22-12940,16,322.56991697092394
22-12940,17,491.113015341367
22-12940,18,435.23791438133605
22-12940,19,302.0128069118138
22-12940,20,434.926508234786
22-12940,21,11775.955543030108
22-12940,22,224.17066581399936
22-12940,23,2216.7923836515865
22-12940,24,938.9807720914442
22-12940,25,21.60639213611987
22-12940,26,530.6449863553553
22-12940,27,756.1478529725108
22-12940,28,4407.32837892998
22-12940,29,10249.536978268477
22-12940,30,12203.065747713343
22-12940,31,139.68024680040628
22-12940,32,536.6103477710542
22-12940,33,2077.2808877386233
22-12940,34,7833.625303449942
22-12940,35,21653.366598185523
22-12940,36,24797.344409412348
22-12940,37,97030.39603715987
22-12940,38,41905.84844037903
22-12940,39,7688.356198756659
22-12940,40,16427.554311309625
22-12940,41,89.06950994853523
22-12940,43,4410.363637713093
22-324,1,1017.3788377502384
22-324,2,138.17542076461103
22-324,3,177.76634240707884
22-324,4,176.7790124385743
22-324,5,2980.914621701313
22-324,6,66.09662952428266
22-324,7,1169.8814201528899
22-324,8,1661.424088127165
22-324,9,78259.61288338584
22-324,10,25.32818947815433
22-324,11,493.1806948602717
22-324,12,2.2368413952962705
22-324,13,2097.497938318735
22-324,16,322.569921531522
22-324,17,512.8169763772779
22-324,18,422.39792557612225
22-324,19,213.23696669140722
22-324,20,236.1549155887179
22-324,21,234706.6436890896
22-324,22,362.038453637522
22-324,23,939.4042021474855
22-324,24,1148.3729870736654
22-324,25,15.387255686453946
22-324,26,550.0489268029962
22-324,27,1912.23466373566
22-324,28,2615.75178120648
22-324,29,13812.927048825657
22-324,30,11325.790624851923
22-324,31,54.22060754931686
22-324,32,1669.6943279320842
22-324,33,5450.677307899797
22-324,34,3032.8913212240755
22-324,35,16793.193360114266
22-324,36,1607.5648725421402
22-324,37,88858.95571711831
22-324,38,30673.874306451165
22-324,39,5473.241785511512
22-324,40,1471.869220597346
22-324,41,116.66087400704275
22-324,43,6099.853230047201
22-406,1,947.2741888600898
22-406,2,137.30024803120858
22-406,3,98.72806293614904
22-406,4,1148.5724219457734
22-406,5,2141.3755957348853
22-406,6,9174.742798298326
22-406,7,857.5059683093315
22-406,8,1938.0267249621877
22-406,9,22869.966615364243
22-406,10,25.328205799375265
22-406,11,2.894008417617848
22-406,12,5.934238665188095
22-406,13,20.377777218751184
22-406,14,122563.28233657859
22-406,16,322.5699190080228
22-406,17,567.3245327731374
22-406,18,518.8740236694651
22-406,19,302.59768562382175
22-406,20,602.7391652956422
22-406,21,64260.87872455294
22-406,22,290.2685970270544
22-406,23,1731.5499618849308
22-406,24,4237.672320699861
22-406,25,13.925071104874636
22-406,26,385.92875938932343
22-406,27,693.5946966765588
22-406,28,1921.2960287336566
22-406,29,5825.861260584716
22-406,30,5629.7860935885965
22-406,31,238.28817914048804
22-406,32,299.40681595971495
22-406,33,7629.171870293284
22-406,34,21835.207281432897
22-406,35,11413.536909464705
22-406,36,10034.221325563536
22-406,37,237901.71012649286
22-406,38,21772.910289432264
22-406,39,6643.90865115881
22-406,40,7532.908330278287
22-406,41,13.351268382225108
22-406,43,2623.4806083024846
22-99999,1,1525.4561463521102
22-99999,2,128.00790768249124
22-99999,3,93.89724755168562
22-99999,4,415.4113272029567
22-99999,5,3627.4163859427968
22-99999,6,1402.1302030286558
22-99999,7,1312.7577697165952
22-99999,8,2701.424656881879
22-99999,9,83848.00995177188
22-99999,10,25.32829529621727
22-99999,11,18.51983786812321
22-99999,12,1.670915494525937
22-99999,13,45.79504715039453
22-99999,14,1955.3381120737683
22-99999,15,27.534575143417634
22-99999,16,322.56991839696843
22-99999,17,502.9797409796044
22-99999,18,486.30395665097615
22-99999,19,192.01936018059175
22-99999,20,1162.727402866972
22-99999,21,348990.52971977147
22-99999,22,343.03685618419144
22-99999,23,1202.4094451050903
22-99999,24,2109.371743719977
22-99999,25,17.74207258712183
22-99999,26,315.6415393785356
22-99999,27,635.4503674113032
22-99999,28,658.0764936459166
22-99999,29,7818.913301029202
22-99999,30,25885.644507558296
22-99999,31,167.84660716658567
22-99999,32,1534.4620571464193
22-99999,33,2070.937933390648
22-99999,34,5765.338683046409
22-99999,35,16006.441493121969
22-99999,36,5678.881881648228
22-99999,37,28177.074233370025
22-99999,38,12512.40502335193
22-99999,39,4607.011625484575
22-99999,40,8596.41412718741
22-99999,41,57.59863012408701
22-99999,43,4302.27406489958
23-99999,1,5865.8575061337815
23-99999,2,140.43264211574765
23-99999,3,328.7691916857896
23-99999,4,409.3888580752759
23-99999,5,10491.771746666966
23-99999,6,4174.359706881116
23-99999,7,273.6726777655417
23-99999,8,2631.2166157505076
23-99999,9,22869.952652018943
23-99999,10,112.424936448379
23-99999,11,5.1289267570197925
23-99999,12,8.403209621779464
23-99999,13,144.1068961532937
23-99999,17,581.687934753394
23-99999,18,551.5613664379015
23-99999,19,344.661710685813
23-99999,20,155.28452937459133
23-99999,21,15911.853827523038
23-99999,22,373.3206819195382
23-99999,23,3126.800191992263
23-99999,24,3444.81829628683
23-99999,25,14.902901899323865
23-99999,26,650.7903685974405
23-99999,27,703.9270510303777
23-99999,28,2006.0090145176418
23-99999,29,4050.231985624456
23-99999,30,22217.115870887
23-99999,31,148.0293436060401
23-99999,32,2834.04014090451
23-99999,33,4859.620275994441
23-99999,34,26151.516593510678
23-99999,35,22324.82638453821
23-99999,36,8719.570905057602
23-99999,37,97737.08211128575
23-99999,38,85548.78445227118
23-99999,39,5918.894629553533
23-99999,40,1553.0847602243869
23-99999,41,54.894052947718606
23-99999,43,2766.056178634288
24-12580,1,2021.0061895404313
24-12580,2,113.1478171774591
24-12580,3,632.2915607868033
24-12580,4,825.349066754173
24-12580,5,11403.011706928344
24-12580,6,4014.037092844899
24-12580,7,1535.7007511698516
24-12580,8,3888.7515520819825
24-12580,9,49860.35110544597
24-12580,10,1352.104371964572
24-12580,11,3.285900961211841
24-12580,12,8.638999832279737
24-12580,13,106.89501184931932
24-12580,17,641.3330869372156
24-12580,18,618.3753763953935
24-12580,19,272.19644966421924
24-12580,20,1042.4565678049657
24-12580,21,70443.67369982897
24-12580,22,211.7419731880957
24-12580,23,3856.3188395065595
24-12580,24,2712.7970397549348
24-12580,25,28.17986276661218
24-12580,26,1076.781657477063
24-12580,27,1285.81149908159
24-12580,28,2209.426254816718
24-12580,29,5977.170861195858
24-12580,30,13183.831882218188
24-12580,31,298.0174111970296
24-12580,32,1704.9916864872596
24-12580,33,4363.162081135369
24-12580,34,15935.50477620661
24-12580,35,38617.82007776397
24-12580,36,15224.146349311364
24-12580,37,90273.34313403502
24-12580,38,104590.41591406634
24-12580,39,5454.291626663429
24-12580,40,8599.149657080306
24-12580,41,87.11555160292902
24-12580,43,3171.5031852379543
24-47900,2,173.2355922864851
24-47900,3,1519.966886976985
24-47900,4,3911.1829504957727
24-47900,5,6963.579831787376
24-47900,6,2137.5285240684134
24-47900,7,628.8980992747502
24-47900,8,3143.7274804370095
24-47900,9,22869.94175823725
24-47900,10,392.7846543483658
24-47900,11,12.70180749673147
24-47900,12,6.762510076110134
24-47900,13,48.66329839214876
24-47900,14,2597.7011494252874
24-47900,17,498.99267918290764
24-47900,18,455.41343601076034
24-47900,19,194.48326298402228
24-47900,20,1524.6410696470045
24-47900,21,41194.31999766629
24-47900,22,257.0987403341245
24-47900,23,1063.8037193982875
24-47900,24,5158.64417843067
24-47900,25,13.960016207964804
24-47900,26,445.48732374825795
24-47900,27,1659.1678428129933
24-47900,28,4104.243361077154
24-47900,29,3158.925281145322
24-47900,30,9490.764098301339
24-47900,31,114.83226668090029
24-47900,32,1857.5970392187585
24-47900,33,3173.7862502984945
24-47900,34,10966.957592127437
24-47900,35,66279.06769860904
24-47900,36,16004.42554231676
24-47900,37,152539.6881585376
24-47900,38,74331.97767882333
24-47900,39,3737.498002366279
24-47900,40,8305.109016898467
24-47900,41,64.35245806388278
24-47900,43,1904.7334979656732
24-99999,1,1464.3762171493215
24-99999,2,123.46961371765448
24-99999,3,304.4459101556794
24-99999,4,491.73968030097865
24-99999,5,3958.0307666872595
24-99999,6,5852.692441217939
24-99999,7,765.5950319124106
24-99999,8,1846.1057347298238
24-99999,9,22870.208806725208
24-99999,10,25.328171665076717
24-99999,11,9.992906101426165
24-99999,12,8.424578313920124
24-99999,13,10.88719068316238
24-99999,14,2219.586759070939
24-99999,15,70.49315473467873
24-99999,17,693.6191253748319
24-99999,18,599.0601846689526
24-99999,19,263.068493116914
24-99999,20,1035.6363409284133
24-99999,21,1951.407151385348
24-99999,22,117.89381450640947
24-99999,23,1761.0850378631776
24-99999,24,4375.519887986836
24-99999,25,12.883746002434053
24-99999,26,932.9072944172218
24-99999,27,997.6449384378719
24-99999,28,2669.593288631304
24-99999,29,6021.365017405568
24-99999,30,36321.7871777217
24-99999,31,133.2856863002073
24-99999,32,2389.745620125336
24-99999,33,11447.01642866111
24-99999,34,12152.882493302655
24-99999,35,27860.24801873627
24-99999,36,8638.06953574808
24-99999,37,208209.79494851714
24-99999,38,51488.74475966184
24-99999,39,3710.540774669184
24-99999,40,17376.67050579855
24-99999,41,66.09171675535806
24-99999,43,2212.7975651271254
25-148,1,5166.156470161063
25-148,2,2287.7461534092677
25-148,3,1082.898650688833
25-148,4,1263.2009797648782
25-148,5,7582.830700605703
25-148,6,1887.734777410847
25-148,7,1931.7546998761127
25-148,8,2378.475650724855
25-148,9,152667.90287320426
25-148,10,1298.0907143500506
25-148,11,7.442362061083683
25-148,12,10.05305615389948
25-148,13,557.3893815113962
25-148,14,177404.34192672998
25-148,17,693.5280058451332
25-148,18,612.787978332412
25-148,19,198.05445758915369
25-148,20,874.8121656811691
25-148,21,204707.64831071545
25-148,22,328.13218968009267
25-148,23,4857.771964057955
25-148,24,4687.132432610215
25-148,25,10.26895558385264
25-148,26,1490.5584637407849
25-148,27,1308.7859695539776
25-148,28,829.5971573509853
25-148,29,2187.998057181118
25-148,30,23067.473697538142
25-148,31,277.7179202214095
25-148,32,6868.528549415561
25-148,33,8479.912219946347
25-148,34,17664.109419407432
25-148,35,35551.48491569931
25-148,36,14313.872896551144
25-148,37,22156.136540779706
25-148,38,140297.46474433434
25-148,39,6261.39147855875
25-148,40,11949.350027597127
25-148,41,74.19849016272293
25-148,43,3487.8903703986366
25-99999,1,4831.937748682941
25-99999,2,1065.0873623990944
25-99999,3,796.1120531335206
25-99999,4,554.5274632942006
25-99999,5,7270.787647195186
25-99999,6,1708.1534771610409
25-99999,7,797.4231207426388
25-99999,8,2502.5013736701094
25-99999,9,22869.77953872939
25-99999,10,356.9727203612654
25-99999,11,6.6144073019029355
25-99999,12,10.414599406618667
25-99999,13,485.9683936022211
25-99999,14,38293.336079925844
25-99999,17,485.495831842588
25-99999,18,755.7184361154779
25-99999,19,348.858207382386
25-99999,20,778.8304346544353
25-99999,21,9748.912442377183
25-99999,22,473.6646021120972
25-99999,23,1947.733973593346
25-99999,24,3577.76307653848
25-99999,25,11.398774232522785
25-99999,26,1071.4830463156297
25-99999,27,2733.9228400566726
25-99999,28,4813.097341411353
25-99999,29,8095.819321419455
25-99999,30,28346.52065099886
25-99999,31,173.24782078678774
25-99999,32,1471.840493718857
25-99999,33,7710.015042760938
25-99999,34,19720.43803926722
25-99999,35,32290.689823935027
25-99999,36,7353.472525040062
25-99999,37,120335.79730636945
25-99999,38,52622.61923813253
25-99999,39,5639.088988397091
25-99999,40,16824.82029619343
25-99999,41,126.57406605997726
25-99999,43,2841.4690956228283
26-220,1,3443.57672232321
26-220,2,115.69186993232474
26-220,3,533.5076624277265
26-220,4,471.779651937339
26-220,5,5440.0399829215885
26-220,6,1271.5759255454984
26-220,7,729.7149118630276
26-220,8,1904.9082435688642
26-220,9,61007.021738434756
26-220,10,1189.3424786705784
26-220,11,3.3750852327853758
26-220,12,4.793612451812594
26-220,13,68.01349066133798
26-220,14,1105.7364601577713
26-220,16,315.18761339164956
26-220,17,516.0209707011185
26-220,18,470.83581929546176
26-220,19,727.3459617076817
26-220,20,1250.453570842713
26-220,21,39910.01076601924
26-220,22,623.2171147812479
26-220,23,3232.0536231361825
26-220,24,5364.550434669678
26-220,25,17.706300232551467
26-220,26,1197.7119909876853
26-220,27,2222.0431068991957
26-220,28,1988.5724698725421
26-220,29,6714.962805630916
26-220,30,11849.473676678439
26-220,31,177.48620061629302
26-220,32,992.6222207522158
26-220,33,2376.186549447858
26-220,34,17649.800367117998
26-220,35,19790.656750988193
26-220,36,8399.542494406289
26-220,37,13874.994172032742
26-220,38,84380.40675822737
26-220,39,7021.565158785272
26-220,40,7850.810848810623
26-220,41,148.60718325867188
26-220,43,3511.7603510013496
26-266,1,1808.1128101069025
26-266,2,121.14973155499787
26-266,3,630.2777434612327
26-266,4,251.37799213656425
26-266,5,3435.690436315665
26-266,6,2556.294539549274
26-266,7,808.5170148541415
26-266,8,2268.344023510029
26-266,9,154987.17869300666
26-266,10,25.3283088506995
26-266,11,6.242668675214672
26-266,12,7.899117591164673
26-266,13,51.11726110059959
26-266,16,315.0837988826816
26-266,17,517.6342764826998
26-266,18,478.0750899242124
26-266,19,642.4024178808234
26-266,20,1652.163969683414
26-266,21,12259.685547528437
26-266,22,558.9133010170809
26-266,23,3235.5894380803597
26-266,24,9109.210556838188
26-266,25,66.03171437285775
26-266,26,852.8989885374638
26-266,27,1334.6528856001266
26-266,28,2004.811533873433
26-266,29,6669.99299608127
26-266,30,16114.480802470116
26-266,31,173.946735347144
26-266,32,2136.2628393563
26-266,33,4933.435455012295
26-266,34,9810.49709283482
26-266,35,25813.264631032875
26-266,36,7058.7911518207675
26-266,37,8336.210435861749
26-266,38,69838.59275338835
26-266,39,8129.615107229517
26-266,40,10495.150196091061
26-266,41,162.06454903304578
26-266,43,3232.417269942109
26-99999,1,1821.9446666883268
26-99999,2,117.6695683305257
26-99999,3,272.00644598004635
26-99999,4,245.4533709640865
26-99999,5,4706.487638318115
26-99999,6,1567.1904790675965
26-99999,7,572.991980203937
26-99999,8,1929.617863728267
26-99999,9,12280.21446264513
26-99999,10,781.9921954171306
26-99999,11,7.40771412053113
26-99999,12,6.5507217579461585
26-99999,13,31.26487406090963
26-99999,14,69.8127368955687
26-99999,16,315.18739315172365
26-99999,17,522.9901839581288
26-99999,18,528.9681838125273
26-99999,19,207.6703214064826
26-99999,20,1369.1906376051836
26-99999,21,46413.920827841925
26-99999,22,622.2661127438739
26-99999,23,3366.4170944765433
26-99999,24,4590.716288476544
26-99999,25,24.42987529364805
26-99999,26,406.379460721572
26-99999,27,724.2339147307857
26-99999,28,1149.3467179280294
26-99999,29,3565.696521794845
26-99999,30,6792.823459770881
26-99999,31,153.43543951025325
26-99999,32,2270.2555273403104
26-99999,33,5966.966152727269
26-99999,34,16667.073363213716
26-99999,35,16999.409665574334
26-99999,36,7915.624947930181
26-99999,37,80976.1628161975
26-99999,38,191165.99617927193
26-99999,39,4458.324443127285
26-99999,40,5511.595445677168
26-99999,41,113.62846971093076
26-99999,43,3263.092829594165
27-378,1,1645.8425236123683
27-378,2,122.48641453082487
27-378,3,378.58981964923004
27-378,4,413.27453988494335
27-378,5,4062.351829665199
27-378,6,1207.2679946881628
27-378,7,975.7669282851083
27-378,8,1943.4652868045291
27-378,9,30057.86051812716
27-378,10,818.7339738533765
27-378,11,12.179010467285654
27-378,12,8.448245002855492
27-378,13,38.87348261779921
27-378,14,2042.8113439233946
27-378,17,473.6501101803571
27-378,18,337.68753190425275
27-378,19,254.37832320621524
27-378,20,1279.0891201525546
27-378,21,41746.300967397234
27-378,22,349.0520090435969
27-378,23,2803.968519295199
27-378,24,6413.255829049722
27-378,25,10.27446852711052
27-378,26,1636.5847324579838
27-378,27,1295.822066970876
27-378,28,1966.7381673366015
27-378,29,5880.897079565728
27-378,30,16866.87911906087
27-378,31,198.10760087360126
27-378,32,1281.4071256160473
27-378,33,6047.073958235189
27-378,34,14950.150261269
27-378,35,20132.361385767123
27-378,36,11354.714565801078
27-378,37,127615.64165909044
27-378,38,58998.06260118795
27-378,39,6477.014723430289
27-378,40,8697.612860338215
27-378,41,158.59354128482946
27-378,43,3823.2676570636195
27-99999,1,1163.8776939352974
27-99999,2,121.05933698693879
27-99999,3,240.30209534269045
27-99999,4,191.59390204601692
27-99999,5,3596.115408228798
27-99999,6,1630.6654466929713
27-99999,7,739.1462114821095
27-99999,8,1535.18666915052
27-99999,9,27128.043121296494
27-99999,10,72.31604102990529
27-99999,11,3.591528260945224
27-99999,12,7.609285756930293
27-99999,13,81.72910642075486
27-99999,14,59.306458081281335
27-99999,17,519.8865374258611
27-99999,18,603.6970587568212
27-99999,19,191.63999122243013
27-99999,20,361.40446147246456
27-99999,21,16556.239327476884
27-99999,22,328.4826384507766
27-99999,23,7748.525695698719
27-99999,24,7125.240579213353
27-99999,25,14.33277133968315
27-99999,26,839.600183873425
27-99999,27,969.5177725568066
27-99999,28,1878.9452381818478
27-99999,29,4104.7336127530925
27-99999,30,31835.445217889202
27-99999,31,188.40886451962143
27-99999,32,1855.2506978160868
27-99999,33,5272.285198596798
27-99999,34,9804.72965195369
27-99999,35,26433.635735894455
27-99999,36,7028.237662875713
27-99999,37,29039.015076554297
27-99999,38,100061.23374742371
27-99999,39,6778.642835176375
27-99999,40,9884.05772401262
27-99999,41,88.44241975620515
27-99999,43,2166.6090200280037
28-99999,1,1474.8034653701545
28-99999,2,130.52765375021085
28-99999,3,509.66597522334564
28-99999,4,274.3370427513458
28-99999,5,2257.0622224949075
28-99999,6,615.0841100133508
28-99999,7,1414.1788393994386
28-99999,8,2388.9343681350124
28-99999,9,120185.79319622031
28-99999,10,25.328244398319576
28-99999,11,16.933837498267145
28-99999,12,10.170780305096285
28-99999,13,212.63787966734284
28-99999,14,165762.6262626263
28-99999,16,322.56991768893977
28-99999,17,503.7927345445702
28-99999,18,474.9730523422032
28-99999,19,208.0245686955062
28-99999,20,346.44594502325344
28-99999,21,112830.45634564859
28-99999,22,200.33645631393932
28-99999,23,2499.049033642681
28-99999,24,2103.667662895929
28-99999,25,14.688184977420828
28-99999,26,315.9991856376388
28-99999,27,737.2101364601109
28-99999,28,1123.3182924090481
28-99999,29,5595.986683732235
28-99999,30,16404.879876341365
28-99999,31,138.42847835672544
28-99999,32,836.5161908006146
28-99999,33,5599.917915893121
28-99999,34,5672.727276109407
28-99999,35,12506.076905922564
28-99999,36,13751.13583236154
28-99999,37,112872.84944923429
28-99999,38,44680.4200337343
28-99999,39,4224.0581441684
28-99999,40,3289.7371298007283
28-99999,41,62.60186063226428
28-99999,43,3329.0537531359146
29-312,2,124.83210098137242
29-312,3,798.825387599705
29-312,4,1947.3243578927586
29-312,5,3532.209061054906
29-312,6,872.5302574488412
29-312,7,665.9777912261628
29-312,8,2783.693087381443
29-312,9,383836.8420832655
29-312,10,25.32817584545109
29-312,11,9.165698089026426
29-312,12,18.430976961558304
29-312,13,46.328456513098416
29-312,14,2510.8367938276006
29-312,15,53.83178887361426
29-312,16,315.1876250277037
29-312,17,354.2291259295239
29-312,18,728.074830436968
29-312,19,204.97485697968324
29-312,20,459.1623763127253
29-312,21,17805.461717940336
29-312,22,444.1908125737142
29-312,23,4150.844521052545
29-312,24,2851.305010790031
29-312,25,10.193789135124101
29-312,26,1073.0479450064922
29-312,27,1597.3407206869617
29-312,28,1527.6693972557855
29-312,29,1667.0596688000546
29-312,30,24182.481260898778
29-312,31,232.63323248630502
29-312,32,1716.8818364945362
29-312,33,2399.1110195872157
29-312,34,14998.066057369433
29-312,35,6656.308453835515
29-312,36,8135.77718630153
29-312,37,7738.010985092823
29-312,38,72169.14778101744
29-312,39,6750.600329098166
29-312,40,7456.438408571755
29-312,41,100.49048406784985
29-312,43,1848.5259398859728
29-476,1,1519.3752940838249
29-476,2,130.62597674290367
29-476,3,632.9723289004734
29-476,4,196.8843119834941
29-476,5,5162.794954197713
29-476,6,670.2381863838986
29-476,7,1386.611499391435
29-476,8,1237.0538836169032
29-476,9,54141.270518302386
29-476,10,34.77252347044753
29-476,11,23.81998441725317
29-476,12,8.09621904822842
29-476,13,219.0005078253097
29-476,14,66447.48987679736
29-476,16,315.18876474943795
29-476,17,565.2673588844675
29-476,18,506.6362001602651
29-476,19,656.5485957733995
29-476,20,1437.3853838608334
29-476,21,87444.39304719753
29-476,22,413.98554282762814
29-476,23,1581.1281717251018
29-476,24,2900.03595666622
29-476,25,24.56812711701282
29-476,26,1015.2599458382833
29-476,27,1732.1658037612808
29-476,28,1903.6927292306545
29-476,29,6526.6649974250795
29-476,30,12274.42924571605
29-476,31,208.61596816347492
29-476,32,1803.7655821042608
29-476,33,3169.8092893030102
29-476,34,12471.208736005396
29-476,35,10214.61702904188
29-476,36,12641.84228887107
29-476,37,194542.74350999988
29-476,38,43914.696548205015
29-476,39,7351.70855399007
29-476,40,7285.430395342014
29-476,41,88.7610584113188
29-476,43,3556.0926844819865
29-99999,1,1467.6403313549754
29-99999,2,118.43022093717416
29-99999,3,356.9792401325365
29-99999,4,688.0190523416875
29-99999,5,2397.4525353262206
29-99999,6,638.220502934498
29-99999,7,1113.3236566405149
29-99999,8,1574.8345316058328
29-99999,9,86706.47654833918
29-99999,10,25.3282392107848
29-99999,11,11.790014775732876
29-99999,12,9.759155932301825
29-99999,13,26.855310874878636
29-99999,14,194847.38378067323
29-99999,16,315.18682533590703
29-99999,17,719.4388939703367
29-99999,18,763.2117498593997
29-99999,19,374.7085430116418
29-99999,20,625.3293268904434
29-99999,21,15036.991839800356
29-99999,22,352.5077084530223
29-99999,23,4435.918488292415
29-99999,24,4462.422733932539
29-99999,25,20.07519515332927
29-99999,26,577.2823027710213
29-99999,27,2870.533904702579
29-99999,28,1625.1086509829188
29-99999,29,19542.767788657642
29-99999,30,9395.612245482085
29-99999,31,144.2921516706661
29-99999,32,2126.818072951862
29-99999,33,2972.8785829198637
29-99999,34,7996.614760932526
29-99999,35,13840.570271160344
29-99999,36,5754.25946458328
29-99999,37,13636.534572354312
29-99999,38,30408.633413945987
29-99999,39,4077.127755692384
29-99999,40,7107.3295082581035
29-99999,41,131.5508006175081
29-99999,43,2801.2803033379646
30-99999,1,4187.69561921757
30-99999,2,177.53660726555057
30-99999,3,262.2218216395498
30-99999,4,200.4064950252599
30-99999,5,6065.177130620161
30-99999,6,724.8945836428046
30-99999,7,864.9563024692274
30-99999,8,1818.7293694877214
30-99999,9,117432.04472291854
30-99999,10,470.18626918877726
30-99999,11,1.1174878403998718
30-99999,12,8.724166145061254
30-99999,13,154.47157345871491
30-99999,14,6439.521492327333
30-99999,15,18.374400342446368
30-99999,16,305.54354967322666
30-99999,17,526.9084549297908
30-99999,18,790.0697145134737
30-99999,19,164.27843244998894
30-99999,20,588.0733928336834
30-99999,21,92940.80346208173
30-99999,22,406.88224084559346
30-99999,23,1909.7485131896713
30-99999,24,5068.3216512382005
30-99999,25,21.876321369717825
30-99999,26,557.8892150122949
30-99999,27,4804.569121294483
30-99999,28,3578.477985762707
30-99999,29,8217.240167809512
30-99999,30,5965.50070670197
30-99999,31,140.29287133819906
30-99999,32,1728.6492097429991
30-99999,33,4226.2704946351105
30-99999,34,16746.688045676477
30-99999,35,10668.288536724722
30-99999,36,8144.800768465435
30-99999,37,5462.216844757355
30-99999,38,67970.560306657
30-99999,39,5631.002443041008
30-99999,40,22036.13533238496
30-99999,41,121.81483050129276
30-99999,43,1215.2959018923202
31-420,1,2914.6189005170704
31-420,2,108.7191229894088
31-420,3,337.5591789945358
31-420,4,793.8858406490634
31-420,5,5118.782248475174
31-420,6,2236.1666838908427
31-420,7,342.5058841845224
31-420,8,2877.641001405383
31-420,9,65152.86264206281
31-420,10,1691.3669025042032
31-420,11,5.780642372292759
31-420,12,10.252306047357312
31-420,13,176.5231116527461
31-420,14,176006.95134061566
31-420,17,450.68095510949047
31-420,18,646.8750638919497
31-420,19,491.60158649160604
31-420,20,605.6827000247345
31-420,21,31713.336194259213
31-420,22,351.0849753196297
31-420,23,3740.831889261278
31-420,24,6450.537478725993
31-420,25,25.859345342069588
31-420,26,807.6806827827021
31-420,27,1619.6615808116258
31-420,28,2068.8302617868976
31-420,29,4911.620121532087
31-420,30,8070.253003282282
31-420,31,152.64399733291117
31-420,32,1160.6544924721659
31-420,33,1244.1537946152919
31-420,34,10229.18385235205
31-420,35,6446.448826652944
31-420,36,13161.128311228369
31-420,37,35398.04978820586
31-420,38,7655.654193385799
31-420,39,4207.001384442403
31-420,40,2851.862983685322
31-420,41,7.385242561267174
31-420,43,3096.0170656052906
31-99999,1,3593.181873059478
31-99999,2,109.09129243071928
31-99999,3,310.99972839172744
31-99999,4,173.34808414889744
31-99999,5,4073.9799021467675
31-99999,6,481.93480082934394
31-99999,7,568.9343931435861
31-99999,8,1128.7293263281279
31-99999,9,46641.62636538889
31-99999,10,25.454966326684314
31-99999,11,6.023895263750069
31-99999,12,10.181610644390357
31-99999,13,39.86840529023178
31-99999,16,315.1873932713531
31-99999,17,512.8825295126235
31-99999,18,676.5624314186729
31-99999,19,198.01684735542537
31-99999,20,1711.266726503159
31-99999,21,11029.810059585325
31-99999,22,343.9675971220748
31-99999,23,10409.637292043568
31-99999,24,3384.679916679865
31-99999,25,75.20943070564503
31-99999,26,800.7810565926363
31-99999,27,855.3286331487649
31-99999,28,2210.016248990233
31-99999,29,11581.900033320453
31-99999,30,25251.42642190511
31-99999,31,89.62239837407756
31-99999,32,828.0725644461195
31-99999,33,3264.7331031463295
31-99999,34,6973.489490408017
31-99999,35,14410.906820835873
31-99999,36,8606.125788597914
31-99999,37,18346.182210415016
31-99999,38,54037.002518377965
31-99999,39,5386.677659959515
31-99999,40,2573.3910849491795
31-99999,41,65.13847891416955
31-99999,43,3848.3002855245104
32-332,1,2178.2511641454307
32-332,2,441.8606824583786
32-332,3,2450.2745704337894
32-332,4,784.3155235145668
32-332,5,9244.376427605508
32-332,6,4477.600927996049
32-332,7,1300.061452717958
32-332,8,2885.334257080758
32-332,9,33141.09899004764
32-332,10,621.9563874203525
32-332,11,6.8751435498279285
32-332,12,4.3181253279319325
32-332,13,43.37590839971717
32-332,14,12306.570219667752
32-332,16,315.53063833972664
32-332,17,561.2909526955827
32-332,18,418.9032156553714
32-332,19,198.66727195122905
32-332,20,912.2218550465913
32-332,21,33175.421849685736
32-332,22,384.9113173267286
32-332,23,1082.9958262217403
32-332,24,2857.5971057775523
32-332,26,486.1684617076032
32-332,27,962.8024449175122
32-332,28,2730.23887164812
32-332,29,9872.626082402217
32-332,30,15247.72505448357
32-332,31,129.54679692858127
32-332,32,1325.5100303312427
32-332,33,2577.17736576259
32-332,34,3846.6139216721244
32-332,35,24911.657822141857
32-332,36,9782.400957758948
32-332,37,65120.61994453031
32-332,38,39317.72717251447
32-332,39,5461.875903384154
32-332,40,7460.3725993314865
32-332,41,4.454755731736715
32-332,43,4976.382590856371
32-99999,1,3178.8271409702434
32-99999,2,214.57953188271628
32-99999,3,797.815461634914
32-99999,4,907.249357525295
32-99999,5,7778.172922258403
32-99999,6,2471.2738756612007
32-99999,7,1871.1361788591141
32-99999,8,2395.7026244290846
32-99999,9,27756.62132203434
32-99999,10,25.328275164127845
32-99999,11,6.121815424516243
32-99999,12,8.735148845132994
32-99999,13,77.60205882207072
32-99999,14,14762.664687189312
32-99999,17,479.2912364289159
32-99999,18,405.28242399276
32-99999,19,193.02454843205695
32-99999,20,591.5451801051189
32-99999,21,25129.930594928093
32-99999,22,329.2080731060339
32-99999,23,7466.4388279273235
32-99999,24,4723.287672131486
32-99999,25,21.426800110974522
32-99999,26,1216.526432637476
32-99999,27,2263.360254976544
32-99999,28,3781.938688367371
32-99999,29,1068.1581777193917
