Commodity_SCTG,ORIG_CFS_AREA,Capacity,UnitCost
11,50-99999,33099.40085,11.1093612137091
11,51-40060,1767778.15525,12.565862709655745
11,51-47900,281772.41045,291.5551379526483
11,51-545,1709359.60155,42.09796688464391
11,51-99999,1728190.6544,35.93435605145117
11,53-440,2750577.88995,4.929338285434435
11,53-500,5334779.16915,7.000814994550316
11,53-99999,1608920.97115,27.369292643705993
11,54-99999,388560.77425,137.24140606557893
11,55-376,2725535.6738,21.065984698688332
11,55-99999,47003997.696,19.42365100740558
11,56-99999,224039.64105,11.562456928869462
12,01-142,15657114.0061,28.73951850415657
12,01-380,205949.88515000002,74.37161467142484
12,01-99999,8366343.7832,11.01757559677326
12,02-99999,3189299.2485,13.3109943571355
12,04-38060,10978566.60675,14.553146992956826
12,04-536,3673250.1771,11.715267440339247
12,04-99999,3693203.15105,11.507370664924636
12,05-99999,22671176.49785,16.867313852735638
12,06-260,795143.0377,30.738702649901853
12,06-348,26347060.924000002,14.941746441304126
12,06-41740,3552216.41745,19.52074067316481
12,06-472,7049631.13285,22.36016122396372
12,06-488,14896708.21755,15.697379762363271
12,06-99999,5371972.78615,25.495269662033564
12,08-216,19012543.62885,10.186383925300916
12,08-99999,4378523.6166,34.01869541945364
12,09-25540,8018707.01065,13.696826864247415
12,09-408,6048703.31665,16.17507182583828
12,09-99999,2607786.6139,12.73952704677621
12,10-428,32553.62355,23.18544658602222
12,10-99999,1110339.2689,22.90196601367811
12,12-300,5684326.0304000005,37.69613860183905
12,12-370,52821405.5502,15.019434525384305
12,12-422,3992038.8928,8.823545798496484
12,12-45300,2515181.01545,23.595851565133522
12,12-99999,25254983.09385,8.538051373810225
12,13-122,8318380.31585,21.011693462363663
12,13-496,20033.63725,47.62404290813442
12,13-99999,17142755.93505,12.153882105619111
12,15-46520,540386.24405,29.253211335515307
12,15-99999,1819975.76015,15.400778962951618
12,16-99999,3993764.0698,7.731954582271152
12,17-176,4354844.11105,18.96139689374335
12,17-476,6751131.7069500005,8.545227704654415
12,17-99999,34531502.7239,11.458287432887968
12,18-176,2580581.62605,19.05752439820213
12,18-258,10927291.5452,9.530558406831076
12,18-294,17529031.79725,9.510668423007502
12,18-99999,41489527.2915,9.051581859717608
12,19-99999,53693710.95375,16.768424852875967
12,20-312,3175351.8138,17.643992850339576
12,20-556,1865003.8856000002,6.902282992219412
12,20-99999,16297851.83045,9.344694238504124
12,21-178,2993125.0716,9.790803992141468
12,21-350,11731972.99905,8.678844138854128
12,21-99999,29992137.58295,11.372056288308492
12,22-12940,1508709.59075,16.367302860270495
12,22-324,13775.805699999999,48.29623867299464
12,22-406,16246362.378400002,6.354165153748506
12,22-99999,72876.01455,21.926929043350103
12,23-99999,3805235.77115,9.797040930458142
12,24-12580,7710341.007,12.515486113051496
12,24-47900,5456098.537500001,11.247964397673783
12,24-99999,13194911.38895,9.173199639776579
12,25-148,16927867.9144,12.9412142927726
12,25-99999,3607945.2824500003,11.362722239557172
12,26-220,28507970.076,5.242906881883876
12,26-266,8393324.71855,9.190029599298708
12,26-99999,41130106.6128,6.77032737166161
12,27-378,39158349.29585,8.473098135297631
12,27-99999,3590753.9552,11.031934878922554
12,28-99999,3638406.42565,14.024696784907405
12,29-312,3443062.24535,21.495004105706123
12,29-476,19458601.69765,8.286155223551981
12,29-99999,24968298.8422,9.931717277465516
12,30-99999,8020719.22425,9.827820111402898
12,31-420,9096691.19885,12.62713288701294
12,31-99999,2718084.3475,14.148384995988428
12,32-332,2159887.08715,17.04505018759031
12,32-99999,5342956.3021,13.115001946105847
12,33-148,3683944.22155,9.588266264557662
12,33-99999,1414031.62085,11.521726006527727
12,34-408,25575074.6265,8.647684064657094
12,34-428,1373358.2808,17.671619517860048
12,35-99999,7862903.1444500005,10.414012699342198
12,36-104,9029019.04805,10.205608340133132
12,36-160,7511250.35585,11.410368212963284
12,36-408,10361446.71615,15.632949223927183
12,36-464,6373367.8761,11.874410448484921
12,36-99999,15772120.21325,8.731165108944076
12,37-172,2659945.71215,15.498096563286284
12,37-268,2544901.9282,17.2511942851378
12,37-450,23718737.38125,17.9782890440489
12,37-99999,15976987.968150001,14.81772029070463
12,38-99999,6165295.09465,11.647188820258165
12,39-178,10587144.5655,12.009254819691353
12,39-184,17821419.47605,12.206617345624375
12,39-198,20115741.460500002,12.186093516928057
12,39-212,3057879.6741,9.998438741380037
12,39-99999,20316646.05335,12.70707675479887
12,40-416,145044.72805,18.694951112357924
12,40-538,6157061.13485,6.362705768545922
12,40-99999,26551700.27235,9.440455919164943
12,41-440,14433574.24455,11.003384145127354
12,41-99999,18746440.4763,8.830930523012785
12,42-408,3792289.66125,10.646167488875912
12,42-428,10451222.37915,10.311407660312812
12,42-430,23816226.7014,13.020618193971554
12,42-99999,36197655.1641,13.278815711154394
12,44-148,4570418.697050001,12.663300703140552
12,45-273,952744.31345,18.441387423638577
12,45-99999,15825238.5713,11.464539278986432
12,46-99999,4139249.5797,10.107146886038253
12,47-314,18738107.2195,13.281268090995619
12,47-368,1508998.2404,29.66806772957719
12,47-400,20048250.3626,8.155592779558418
12,47-99999,20162981.2654,16.607828678323024
12,48-12420,28257801.9809,18.120357179447247
12,48-13140,200627.6194,37.97392464100583
12,48-204,231115.52055000002,4.2337494153202595
12,48-206,6957292.49935,12.881942006660386
12,48-238,2758588.0676,7.995498370726004
12,48-288,1598231.21705,21.638061208585498
12,48-41700,43373948.8256,8.433948559096628
12,48-99999,24857432.72395,11.492420000588258
12,49-482,7651913.848,8.85211846938191
12,49-99999,1703075.20565,9.603516536286907
12,50-99999,5285114.2338000005,38.72227040830778
12,51-40060,6237095.4267,12.776910765042409
12,51-47900,19297027.621600002,12.82215558022218
12,51-545,2952175.5942,22.21961936440156
12,51-99999,31345795.065500002,13.42569792919965
12,53-440,3045508.33,35.895459757287874
12,53-500,21938449.88325,10.963256377727696
12,53-99999,20123133.782250002,12.040036244936692
12,54-99999,11649378.03645,11.957804044485298
12,55-376,26907032.04755,6.3794451166764645
12,55-99999,82020413.61095001,8.718817156812397
12,56-99999,999175.71825,13.830589502518666
13,01-142,899385.3158,135.00447535325438
13,01-380,13366.9411,605.9328263217977
13,01-99999,903767.5988500001,145.18596004876014
13,02-99999,80840.75185,188.83481722591128
13,04-38060,259394.54155,106.23319070377717
13,04-99999,587201.3814,32.39171637275716
13,05-99999,1038094.38375,115.72095705406518
13,06-260,15441.62465,2279.8929321209735
13,06-348,2186921.9848,328.55308620701004
13,06-41740,9876.97435,488.77347747693597
13,06-472,1507369.3883,47.2547935183513
13,06-488,1846561.78945,225.4738722412374
13,06-99999,3189108.9563,107.96014445346908
13,08-216,467646.6653,243.40595677503273
13,08-99999,1554924.483,47.99291728690338
13,09-25540,47389.16485,112.78704355559032
13,09-408,296664.73925,551.8604904441808
13,09-99999,7217.0903,10146.937041926718
13,10-428,245773.48805,38.22879584997614
13,12-300,35324.23130000001,510.1183220935369
13,12-370,21353.87335,1439.2921600801758
13,12-422,551191.85845,550.4023316910441
13,12-45300,3368511.06285,209.5824960428332
13,12-99999,3218452.2402500003,77.48777992760522
13,13-122,1085411.31145,336.99736324965494
13,13-496,192268.5115,241.9900795872131
13,13-99999,6540278.6747,205.5172960136374
13,15-46520,588974.0456,56.53894080523809
13,15-99999,7778.11445,204.88033574769528
13,16-99999,6972205.2969,64.66972938970632
13,17-176,357010.3245,2261.7860565542273
13,17-476,726500.9422,127.79910032716815
13,17-99999,248558.4523,664.430037972199
13,18-176,19484.209850000003,235.2985486860787
13,18-258,2421841.86495,99.31213267096017
13,18-294,1057576.09085,246.69072273590533
13,18-99999,1826784.35045,105.60218985480088
13,19-99999,1214586.07,69.75904770585751
13,20-312,856377.3784,586.6391914025364
13,20-556,146614.8104,1039.8475650860987
13,20-99999,4240914.0045,68.58280908110312
13,21-178,120964.5164,8.870729466248667
13,21-350,14789.01435,398.92778926135804
13,21-99999,328763.3705,255.17128222774437
13,22-12940,537999.2469,57.98168562454915
13,22-324,131905.70915,2799.661172967508
13,22-406,982521.9672500001,10.806333653503359
13,22-99999,6641878.40695,40.970777049343916
13,23-99999,593267.37905,152.50426417322834
13,24-12580,156765.92285,315.91787168814534
13,24-47900,30271.932350000003,461.6397241651473
13,24-99999,1101629.2829,10.886423578383258
13,25-148,139571.9733,1810.4472282330335
13,25-99999,20614.7884,852.6006893187416
13,26-220,8089344.13665,67.78011767553055
13,26-266,637338.0726,46.66095856894522
13,26-99999,408710.9797,259.3877193556589
13,27-378,7541942.23805,49.13095328820834
13,27-99999,1850028.1513500002,86.3176581845369
13,28-99999,592272.00705,492.17044167240454
13,29-312,474639.98055,45.16909421569797
13,29-476,105285.32495,1695.1953445056067
13,29-99999,386851.3384,55.49709117925078
13,30-99999,709112.8477,155.9412348241395
13,31-420,5316.91935,1470.532367582367
13,31-99999,186641.3088,38.91439438941611
13,32-332,962377.4399,45.61455545400301
13,32-99999,3523308.7577500003,70.92161092903297
13,33-148,769403.7918,63.498657688835166
13,33-99999,31465.328400000002,57.46218113522056
13,34-408,411034.66715,1936.9473329836142
13,34-428,296015.70485,260.88549335290446
13,35-99999,1775583.9959,69.48123782646897
13,36-104,1530793.4647,56.48182376905075
13,36-160,33042.8623,317.97903597473754
13,36-408,5335595.02605,38.59222480242082
13,36-464,4326888.6699,25.9424561997326
13,36-99999,5806201.6464,152.45113196315253
13,37-172,4370.6921,1518.881963796992
13,37-268,80244.5634,182.91056338403607
13,37-450,163895.74070000002,510.4832580923806
13,37-99999,55327.474500000004,159.00354352881223
13,38-99999,431998.0573,83.84441894572382
13,39-178,254035.1282,544.7549450367708
13,39-184,6465020.87895,85.63691387334217
13,39-212,2667.2985,6613.9382600035215
13,39-99999,24647249.9978,17.96151229202103
13,40-416,1020165.6371500001,41.8496093627221
13,40-538,1937540.2191,53.641033912718946
13,40-99999,2047738.1917,54.10740071611274
13,41-440,400719.1456,397.85079313165716
13,41-99999,1546990.6288,43.41434825115729
13,42-408,122343.7766,1196.6711848259226
13,42-428,1669973.1036,23.651515114138395
13,42-430,263805.15015,157.32031378614843
13,42-99999,9959531.18815,54.444651796981084
13,44-148,133240.36345,93.65756574720601
13,45-16700,129705.16855,207.76273067030374
13,45-273,110455.5252,102.35257565911243
13,45-99999,652077.59365,183.36587955846562
13,46-99999,2805347.25425,49.57411364646926
13,47-314,276304.00320000004,170.267690135298
13,47-368,64958.04995,904.5061304214844
13,47-400,73087.5306,493.2267242313971
13,47-99999,1906882.6497,139.04200808671294
13,48-12420,7815.36875,481.6921274508001
13,48-13140,7208.09695,76.40016551109237
13,48-204,881620.8564,23.920300145930167
13,48-206,6123513.735950001,141.32483229675344
13,48-238,302.60560000000004,1573.6205807162853
13,48-288,714338.5028,205.28672670617243
13,48-41700,287276.8784,47.42955916218282
13,48-99999,6683613.0948,153.0560934767292
13,49-482,2270502.91105,159.10032937722357
13,49-99999,4105576.8482000004,58.402487461688715
13,50-99999,904247.27135,8.565616226230263
13,51-40060,1021057.00145,384.05387303854917
13,51-47900,1253136.5665,11.784322550929248
13,51-545,38224.69495,458.3535989735871
13,51-99999,1184891.39075,100.36770562129261
13,53-440,44968.1966,493.91805496598454
13,53-500,266330.2787,208.79254424780504
13,53-99999,1059797.0064,75.27217723607262
13,54-99999,148934.91400000002,874.9929173759754
13,55-376,66789.3215,2252.433286060557
13,55-99999,2559833.8885500003,183.60522700409578
13,56-99999,1687889.95135,96.55133065378801
14,01-142,42965.821500000005,6440.0452787804825
14,01-99999,86839.01640000001,175.0618838193105
14,02-99999,843.58815,21901.255606779207
14,04-38060,114242.4636,3341.4116368898053
14,04-536,1004368.8178,1899.4993047264236
14,04-99999,706980.78215,1946.656000343729
14,05-99999,76911.63585,3765.1546882291414
14,06-348,448540.5664,1283.8332849619374
14,06-41740,333.92470000000003,57554.460032456416
14,06-488,107659.8401,1408.1111105049838
14,08-216,84550.24705,2236.7700970543765
14,08-99999,30203.7154,19974.628111480615
14,09-25540,13245.708149999999,7849.819377154253
14,10-428,45852.32045,624.2946467936063
14,12-300,145209.95975,463.1185382585301
14,12-370,1013.4059500000001,58624.54073809217
14,12-45300,127555.73335000001,2296.0897210035128
14,13-122,73401.56755,449.33698149611246
14,15-99999,189.12025,20689.6606788538
14,16-99999,33254.20005,6564.266606076426
14,17-176,18753.5084,6506.882488185518
14,17-476,17051.15775,1566.9192081693104
14,17-99999,115555.31925,500.25788838794625
14,18-176,218430.9188,465.37436118681927
14,18-258,266.42945,24604.4564517924
14,18-99999,3496.89995,1383.5152189584378
14,21-350,16370.78245,685.1955692563736
14,21-99999,157629.685,830.0817989961726
14,22-12940,61505.663,20.65984070442424
14,22-99999,2901.28035,8041.893538485517
14,25-148,38.7633,27511.78563228621
14,26-220,79059.72165,1142.5950435280845
14,26-99999,8510111.04665,69.77678925044724
14,27-378,71848.976,2051.1718510782953
14,27-99999,33037634.7134,55.8609194002458
14,29-476,19022.0452,69152.3111405497
14,30-99999,47757.966400000005,8124.659432734974
14,32-332,19368.6652,12366.566896927932
14,32-99999,137575.60965,15743.379945109335
14,33-148,4363.485100000001,7259.433336898525
14,34-408,14231.0502,11797.685521480347
14,35-99999,42632.1655,5401.039030025346
14,36-104,190296.434,705.7520131985237
14,36-160,42167.475900000005,1441.1020295383626
14,36-408,18919.698300000004,18334.97293664561
14,36-464,10920.8893,7222.981346400057
14,36-99999,36362.8087,1000.1079454569194
14,39-184,39875.4833,2479.855197140645
14,39-99999,134797.28495,3358.7351916467514
14,42-428,2887.8377,19632.102593577194
14,42-430,38997.3843,1546.7792848865508
14,47-314,337002.47635,1072.0182323669148
14,47-400,28147.664950000002,1614.6573572171214
14,47-99999,5352.3482,61263.89615309407
14,48-204,378947.4228,252.82064459523747
14,48-206,4642.310649999999,304.8704420502321
14,48-99999,180386.18405,355.12277582325186
14,49-482,34593.628600000004,6032.9667989786985
14,51-47900,36.32455,206791.57484401047
14,53-440,10.612900000000002,101395.97094102459
14,54-99999,161671.0456,269.86762248044744
14,55-376,113608.9176,1634.8274582980448
14,55-99999,12887.63215,9207.511350329782
15,01-142,3924531.53955,67.65888211728998
15,01-99999,1574580.5886,172.69363871795926
15,02-99999,824159.1315,49.7651341014111
15,04-99999,11154343.53235,22.00000038445113
15,08-99999,19676308.4338,36.41386031381839
15,17-176,2004.3498499999998,95.80538048285334
15,17-476,1430965.73105,190.54111163090667
15,17-99999,34401464.7127,35.89422591486761
15,18-99999,28322009.537100002,39.49486849916988
15,21-99999,56785303.44665,49.68406886740766
15,22-99999,7699001.3752500005,27.496124780614934
15,24-99999,3501532.5195500003,69.76876217371128
15,29-312,556504.78055,53.0368261541792
15,30-99999,22993599.09925,18.727944322298196
15,35-99999,19246697.4116,29.0191186236127
15,38-99999,50259350.25695,17.01416498677779
15,39-184,1245221.15485,34.47839826104766
15,39-198,3065468.54275,50.9999648731512
15,39-99999,21051805.3542,39.10337683393817
15,40-538,496696.48795000004,55.28093768757239
15,40-99999,528915.80525,48.262082067928525
15,42-430,2029214.57495,47.31643379920323
15,42-99999,35665850.09425,56.64324792094886
15,47-99999,79402.89985,811.1250662339633
15,48-99999,26897449.9434,36.2953443748131
15,49-99999,18773549.7799,31.813016035967884
15,51-99999,30609895.5088,38.21093712860743
15,54-99999,114027331.8076,49.92072622645198
15,55-99999,233996.22915,81.84483472049148
15,56-99999,263459265.67155,13.821220799801287
16,01-00000,1079266.5496,267.0302607885069
16,02-99999,794458.81385,413.80269646309245
16,04-00000,208009.7707,329.19423577827155
16,05-99999,796114.6136,390.8617736495222
16,06-00000,7888820.21695,393.4239652630775
16,09-00000,1035.8108,4696.424578697191
16,10-00000,648853.41835,394.2294815221574
16,12-00000,67454.29685,547.4615246841757
16,13-00000,58401.25165,58.14972631669616
16,15-00000,52429.2453,401.89947765660474
16,17-00000,29703368.614350002,436.9909310161266
16,18-00000,3856675.4204,511.90456657491757
16,19-99999,274211.23175,528.6522808524601
16,20-00000,16911195.5914,435.12434192069003
16,21-00000,10111361.6679,406.5382085728252
16,22-00000,25152376.0157,423.6826588648397
16,23-99999,7420.4415500000005,520.1292637363338
16,26-00000,7154334.32695,482.34801436392496
16,27-00000,8032040.264,219.09367793975989
16,28-99999,909813.2624,429.6438905153511
16,29-00000,582226.4371,642.3942349010177
16,30-99999,269197.16469999996,430.2119672362211
16,33-00000,2388.04045,748.8654557756759
16,34-00000,3936608.11185,639.6377092300078
16,35-99999,4140193.1318,386.46637230769966
16,36-00000,168.8053,13371.238936218237
16,37-00000,6529.572450000001,281.3819762425639
16,38-99999,58267.52375000001,113.03532184169745
16,39-00000,2393403.40005,403.14745060521045
16,40-00000,626240.07975,637.7364381714982
16,41-00000,1673164.56495,482.18663973684465
16,42-00000,2995169.181,457.4487268003177
16,45-00000,19155.08335,148.06545334087517
16,47-00000,8935870.04965,130.7565239767296
16,48-00000,32850369.127,497.8295138138525
16,49-00000,711300.6679500001,69.5063192369662
16,51-00000,28.77085,23741.995804781578
16,53-00000,2096665.6668500002,1413.878016209287
16,54-99999,107631.26325,809.3748709206941
16,55-00000,1039768.45475,306.25608927187926
16,56-99999,38011.4923,250.06602542673653
17,01-142,4788062.6273,525.7401835864245
17,01-380,2683271.03965,428.3138624527136
17,01-99999,4931388.6461000005,490.27697322377537
17,02-99999,6748380.9587,526.4463999798228
17,04-38060,2286572.85315,586.2221635113879
17,04-536,482013.5099,463.47559106039904
17,04-99999,76623.33005,632.0381973531833
17,05-99999,1354096.31875,786.3612657059371
17,06-260,688472.1752,636.3671148695684
17,06-348,59204242.91935,535.9276857779023
17,06-41740,14728877.75165,567.7706708417197
17,06-472,4068994.0565500003,633.5382034904486
17,06-488,31330208.33345,695.9400569903266
17,06-99999,2968139.4918,625.2198483012011
17,08-216,534716.1543,452.196216732104
17,08-99999,2630090.5547,590.0168780222873
17,09-25540,7002947.21585,659.1899090074304
17,09-408,729736.0610999999,820.6146537383995
17,09-99999,1184003.96015,557.2789881685937
17,10-428,4055446.85795,518.1091308054087
17,10-99999,5578.58545,718.1412270022681
17,12-300,5953326.0186,543.0389471699476
17,12-370,16898951.9851,546.7281103080385
17,12-422,220632.0368,604.1162196259977
17,12-45300,7804354.8452,594.0348450521016
17,12-99999,6237143.333550001,533.1506377146724
17,13-122,13690388.6396,545.1154354970923
17,13-496,3721853.40865,510.3679773322928
17,13-99999,7012488.58205,528.1748755043593
17,15-46520,7280653.79045,427.91893917365303
17,15-99999,7046577.41815,428.42525749083256
17,16-99999,1267130.0304,534.1852573617293
17,17-176,39054999.52,556.909733880852
17,17-476,9032624.235,608.4449762677414
17,17-99999,32428644.25155,501.0782308305512
17,18-176,21914946.0576,526.6902212153589
17,18-258,4983149.3025,574.0222584069364
17,18-294,4025673.5217,500.5784158942469
17,18-99999,6765017.19085,493.7313423708135
17,19-99999,16984471.0226,453.8063772750989
17,20-312,741255.4173,2098.7303343651397
17,20-556,1541195.8488,1508.3332135951443
17,20-99999,9773001.57755,478.1438454726468
17,21-178,342124.0378,505.48812065961187
17,21-350,4885860.5818,544.9018318322903
17,21-99999,11394910.312450001,505.4552095690549
17,22-12940,32345686.8447,511.719639040904
17,22-324,23135927.136,512.6116308365262
17,22-406,38355016.6225,562.4732650081645
17,22-99999,2091031.2572,584.3982553547836
17,23-99999,4915365.3086,582.1728402552936
17,24-12580,7724550.064900001,642.2258129754542
17,24-47900,127652.43729999999,505.12846572965515
17,24-99999,27112.2679,702.7852620178631
17,25-148,26508057.13015,712.655668816008
17,25-99999,1152988.7254,478.99184504896454
17,26-220,4983186.62495,528.5888006705808
17,26-266,4457461.50475,517.6168814786892
17,26-99999,17358932.18485,523.9487963572911
17,27-378,23586203.94685,473.3682577391225
17,27-99999,5950709.95015,524.6448242064466
17,28-99999,12290240.44315,501.79237321083315
17,29-312,98405.70945,554.2957822758729
17,29-476,3632112.01515,565.1850495076822
17,29-99999,3463518.8188,727.5443684966185
17,30-99999,8126459.5505,527.0963028218669
17,31-420,299308.68785,458.81888489926774
17,31-99999,5756855.5252,516.2434081575725
17,32-332,1019763.8437,553.7747030244117
17,32-99999,193808.92415,478.0588443300535
17,33-148,780520.5462000001,530.3987555683386
17,33-99999,131928.7707,584.5552315147889
17,34-408,10270845.7784,589.6324057300188
17,34-428,14165503.7627,516.7605620969986
17,35-99999,3147262.321,456.2126421491893
17,36-104,7453235.52005,630.1687716784362
17,36-160,1800586.0019,586.9744633051398
17,36-408,4661946.6627,546.8297133034035
17,36-464,274696.52225,518.4832910639443
17,36-99999,7436659.00775,367.48699696355254
17,37-172,4408577.619200001,551.8419945482265
17,37-268,588169.0765,686.736324533716
17,37-450,9176300.7416,506.2753072530576
17,37-99999,2467899.70725,654.3098259853323
17,38-99999,3834336.62055,451.0122799421672
17,39-178,4208318.295,509.9371993439009
17,39-184,3920351.6792,522.7546682797099
17,39-198,6979574.55385,499.85097953793957
17,39-212,58824.58655,536.6254682158918
17,39-99999,33036247.9635,475.19397261894204
17,40-416,2217344.4168000002,582.6558775043611
17,40-538,6584424.41935,585.3366465372031
17,40-99999,7053905.6685500005,516.214117398101
17,41-440,5562473.7978,582.9129243867015
17,41-99999,262190.71695000003,1049.3138830405871
17,42-408,110327.69605,538.2204371700917
17,42-428,14254819.3953,511.3930891894391
17,42-430,7166175.62705,532.427411002577
17,42-99999,4889011.89015,533.1879269207549
17,44-148,2091384.5194,680.1613620569864
17,45-16700,69735.4866,698.4566448841557
17,45-273,3579713.6577500002,579.8359767425171
17,45-99999,219856.5337,635.8922764186198
17,46-99999,3772642.8737000003,537.4797952479728
17,47-314,6403780.7304,514.2381513263189
17,47-368,5925968.73895,517.2265676080984
17,47-400,11470821.06615,527.6557188099765
17,47-99999,2507953.4041,521.2559954514508
17,48-12420,73657761.4233,528.0309973267376
17,48-13140,26653591.19355,496.8336988677374
17,48-204,11801585.82945,446.1603452444991
17,48-206,65574383.6655,537.4142753375323
17,48-238,199763.29505000002,549.8145966830857
17,48-288,93252527.86015001,581.2868959251482
17,48-29700,1251618.2856,547.6771200824968
17,48-41700,37873084.20935,539.8732379828782
17,48-99999,87092758.8187,457.41664115876307
17,49-482,11005991.4705,537.3865728728669
17,49-99999,19484.8101,472.0863715269157
17,50-99999,584445.64845,542.1470483018018
17,51-40060,1710439.9689,539.2158141587029
17,51-47900,1574444.8339,648.897492946323
17,51-545,1006316.9982,557.4764048539947
17,51-99999,2206933.60645,612.1815097887084
17,53-440,30245.46025,596.3844177243095
17,53-500,31184522.4432,486.1253220315276
17,53-99999,1050531.61335,845.9967209991054
17,54-99999,9660359.27575,532.1534515185912
17,55-376,5087729.39415,593.0607404492474
17,55-99999,10037211.0701,545.3762792442166
17,56-99999,3573240.2476500003,620.731280651705
18,01-142,1320935.5366,531.5343509549427
18,01-380,5572270.4496,460.98844893366504
18,01-99999,3523247.2690500002,491.91845875391044
18,02-99999,2569574.16965,582.0434453945788
18,04-38060,2605700.6043000002,722.972183101627
18,04-536,464732.5962,366.649535223628
18,04-99999,543824.81725,611.689642782664
18,05-99999,2985892.68275,663.623945075961
18,06-260,370257.16645,558.5414218523358
18,06-348,14205132.66915,457.04307944267066
18,06-41740,1302741.838,499.43339226662647
18,06-472,2417480.3405,594.2794001389316
18,06-488,15595141.008750001,520.7793089682986
18,06-99999,4709887.7258,648.3209834436857
18,08-99999,843933.6346,756.299514833912
18,09-25540,4428572.82175,616.6673118453616
18,09-408,11784225.5514,628.7917910413461
18,09-99999,708469.4001,476.28529228273163
18,10-428,2117788.3419500003,1018.2944586966258
18,10-99999,40388.1694,645.9962703830791
18,12-300,2602700.11705,526.1725481275226
18,12-370,7761275.22535,507.2991693220678
18,12-422,992689.7283000001,603.9050703452313
18,12-45300,3565948.66945,576.5512791627209
18,12-99999,2599308.6452,562.5510633761193
18,13-122,2878148.48435,527.0897288826321
18,13-496,2732212.7797,445.9460597112733
18,13-99999,3658580.3316,495.9378194127282
18,15-46520,1455711.4656,438.3364558697064
18,15-99999,140248.83665,737.8135154035874
18,16-99999,859047.6499000001,677.4639646214578
18,17-176,17279192.0178,557.0883561965067
18,17-476,4614300.5074000005,925.5461707036544
18,17-99999,16428552.198350001,503.279937579065
18,18-176,9001827.495,486.0467406013094
18,18-258,113176.90495,1035.5121820284412
18,18-294,1639886.6831,481.46210377626056
18,18-99999,2257634.68785,553.315678361422
18,19-99999,3098114.87575,707.8707712441092
18,20-312,881174.601,407.03165194839744
18,20-556,1168620.075,900.6721686686755
18,20-99999,16112637.4968,473.2091667310376
18,21-178,130793.8668,526.2126060180063
18,21-350,2527599.5035,481.33556958502544
18,21-99999,5565993.7142,496.7475874696344
18,22-12940,2953159.52565,455.6423937863067
18,22-324,17267261.7506,423.4260521849068
18,22-406,41351377.5868,515.3280961624439
18,22-99999,1820500.71875,520.0224802712675
18,23-99999,4871096.2894,551.7492332369906
18,24-12580,2053157.5234,618.0963958374086
18,24-47900,809083.8008,456.2826302231906
18,24-99999,390991.77385,598.6279984749608
18,25-148,11865869.44665,613.0115717271428
18,25-99999,942942.9754,755.3368084616839
18,26-220,1514058.87985,498.6503922323005
18,26-266,888551.8782,477.76851595877923
18,26-99999,3243499.2266,528.1936826283318
18,27-378,6321893.9969999995,473.80806756984924
18,27-99999,2787022.5131,598.9929458241519
18,28-99999,2051495.3929,492.3001519259225
18,29-312,389568.93580000004,556.6452716633675
18,29-476,3100897.245,506.5392291965482
18,29-99999,3554954.04385,765.0646720750575
18,30-99999,3584119.7026,806.1534629281498
18,31-420,53716.1659,646.5423940467799
18,31-99999,1894242.3179,676.4332535979398
18,32-332,1385430.8857,433.5749590976511
18,32-99999,1375289.07785,404.693533427962
18,33-148,7661192.6209,510.5891511236366
18,33-99999,1121610.84035,453.6983695175464
18,34-408,3556807.49625,563.6269486930629
18,34-428,1237421.3205,514.9924310682669
18,35-99999,4294716.4237,599.5805252216285
18,36-104,3367626.74925,579.2230678873237
18,36-160,2382682.5415000003,528.2754083586757
18,36-408,10982101.606800001,699.3726587672678
18,36-464,249039.68075,551.3662665583063
18,36-99999,4122103.4401000002,462.64136150686596
18,37-172,1916910.7388,592.8928320947648
18,37-268,593898.85575,704.5487435256774
18,37-450,1173582.09975,553.0802974400086
18,37-99999,1247403.41595,667.2558517615626
18,38-99999,4946028.87985,481.94698626027673
18,39-178,1608057.1587,1684.8155449836497
18,39-184,2161459.907,488.7016465487462
18,39-198,2333152.5327500002,496.7298340901839
18,39-212,115928.96945,586.8822911372822
18,39-99999,8579971.7684,428.7668894493375
18,40-416,2627344.23995,434.96946327891493
18,40-538,3910444.16255,472.4465325174881
18,40-99999,8554867.3666,531.6501167226875
18,41-440,1915311.8049,500.0856570452812
18,41-99999,1549846.15855,690.0125923469193
18,42-408,204425.32035,563.4305104807923
18,42-428,13590823.70705,474.06486827268924
18,42-430,6514479.51895,458.9803749021425
18,42-99999,3925913.394,519.6924229959211
18,44-148,1682773.1266,620.0881782610231
18,45-16700,196084.0796,546.271179784246
18,45-273,1265157.02355,556.3463645208011
18,45-99999,1022864.90235,567.176020281013
18,46-99999,2236037.64125,524.4226172080322
18,47-314,1609552.0312,494.85577475005454
18,47-368,3641611.37435,491.7771101864638
18,47-400,3662593.26515,529.2878445842408
18,47-99999,946723.88035,539.5911420457072
18,48-12420,16096524.2401,481.6775353516836
18,48-13140,13468946.2303,553.9951105316575
18,48-204,12264689.75825,465.89582084262344
18,48-206,54249388.3149,471.35238645219613
18,48-238,1380427.5007,523.2211891850496
18,48-288,91617887.72850001,518.2465493682188
18,48-29700,10801090.5942,531.4995305458041
18,48-41700,37914442.59745,518.5534208835319
18,48-99999,85079147.73495,504.84321065848815
18,49-482,6966357.4346,457.34195599496064
18,49-99999,108960.90515,590.2597763065663
18,50-99999,590377.4394500001,526.4787568602948
