orig_FAFID,dest_FAFID,Distance,Travel_time,Alternative
422,371,1494.69,62.7090625,For-hire Truck
422,372,1347.84,58.12,For-hire Truck
422,373,1226.83,48.285,For-hire Truck
422,379,1325.51,57.4221875,For-hire Truck
422,380,1728.08,70.0025,For-hire Truck
422,391,349.98,21.38430769,For-hire Truck
422,392,161.39,12.0695,For-hire Truck
422,393,235.19,19.61830769,For-hire Truck
422,394,332.73,21.11892308,For-hire Truck
422,399,258.45,19.97615385,For-hire Truck
422,401,1392.61,59.5190625,For-hire Truck
422,402,1277.18,49.61,For-hire Truck
422,409,1383.46,59.233125,For-hire Truck
422,419,3189.22,115.663125,For-hire Truck
422,421,303.89,20.67523077,For-hire Truck
422,422,0,4,For-hire Truck
422,423,302,20.64615385,For-hire Truck
422,429,164.77,12.2385,For-hire Truck
422,441,639.7,25.84153846,For-hire Truck
422,452,1492.18,62.630625,For-hire Truck
422,459,1702.44,69.20125,For-hire Truck
422,460,1435.17,60.8490625,For-hire Truck
422,471,1178.24,47.00631579,For-hire Truck
422,472,787.25,36.71710526,For-hire Truck
422,473,796.83,36.96921053,For-hire Truck
422,479,846.33,38.27184211,For-hire Truck
422,481,1720.66,69.770625,For-hire Truck
422,482,1588.34,65.635625,For-hire Truck
422,483,1947.36,76.855,For-hire Truck
422,484,1545.3,64.290625,For-hire Truck
422,485,2057.11,80.2846875,For-hire Truck
422,486,1662.42,67.950625,For-hire Truck
422,487,1949.1,76.909375,For-hire Truck
422,488,1809.88,72.55875,For-hire Truck
422,489,1748.02,70.625625,For-hire Truck
422,491,2694.16,100.1925,For-hire Truck
422,499,2907,106.84375,For-hire Truck
422,500,735.39,35.35236842,For-hire Truck
422,511,754.32,35.85052632,For-hire Truck
422,512,1026.59,43.01552632,For-hire Truck
422,513,419.23,22.44969231,For-hire Truck
422,519,2478.72,93.46,For-hire Truck
422,531,2938.77,107.8365625,For-hire Truck
422,532,3092.41,112.6378125,For-hire Truck
422,539,2831.18,104.474375,For-hire Truck
422,540,340.77,21.0385,For-hire Truck
422,551,675.5,33.77631579,For-hire Truck
422,560,2024,79.25,For-hire Truck
423,11,1442.22,61.069375,For-hire Truck
423,12,1715.19,69.5996875,For-hire Truck
423,19,1561.3,64.790625,For-hire Truck
423,41,2875.91,105.8721875,For-hire Truck
423,42,2777.24,102.78875,For-hire Truck
423,49,2655.89,98.9965625,For-hire Truck
423,50,1493.37,62.6678125,For-hire Truck
423,61,3022.28,110.44625,For-hire Truck
423,62,3694.79,131.4621875,For-hire Truck
423,63,3285.89,118.6840625,For-hire Truck
423,64,3621.6,129.175,For-hire Truck
423,65,3423.81,122.9940625,For-hire Truck
423,69,3640.98,129.780625,For-hire Truck
423,81,2827.14,104.348125,For-hire Truck
423,89,3945.69,139.3028125,For-hire Truck
423,91,284.65,20.37923077,For-hire Truck
423,92,205.58,14.279,For-hire Truck
423,99,287.83,20.42815385,For-hire Truck
423,101,172.06,12.603,For-hire Truck
423,109,245.72,19.78030769,For-hire Truck
423,111,289.36,20.45169231,For-hire Truck
423,122,2325,88.65625,For-hire Truck
423,123,2066.57,80.5803125,For-hire Truck
423,124,2077.68,80.9275,For-hire Truck
423,129,2072.4,80.7625,For-hire Truck
423,131,1566.75,64.9609375,For-hire Truck
423,132,1812.29,72.6340625,For-hire Truck
423,139,1721.27,69.7896875,For-hire Truck
423,160,2870.76,105.71125,For-hire Truck
423,171,867.2,38.82105263,For-hire Truck
423,172,1124.66,45.59631579,For-hire Truck
423,179,1010.2,42.58421053,For-hire Truck
423,181,779.52,36.51368421,For-hire Truck
423,182,774.54,36.38263158,For-hire Truck
423,183,663.95,33.47236842,For-hire Truck
423,189,877.1,39.08157895,For-hire Truck
423,190,1223.43,48.19552632,For-hire Truck
423,201,1395.55,59.6109375,For-hire Truck
423,202,1594.69,65.8340625,For-hire Truck
423,209,1714.72,69.585,For-hire Truck
423,211,732.43,35.27447368,For-hire Truck
423,212,805.5,37.19736842,For-hire Truck
423,221,2263.31,86.7284375,For-hire Truck
423,222,2060.35,80.3859375,For-hire Truck
423,223,1957,77.15625,For-hire Truck
423,229,2225.36,85.5425,For-hire Truck
423,230,812.91,37.39236842,For-hire Truck
423,241,237.13,15.8565,For-hire Truck
423,242,316.44,20.86830769,For-hire Truck
423,249,286.37,20.40569231,For-hire Truck
423,251,425.57,22.54723077,For-hire Truck
423,259,324.72,20.99569231,For-hire Truck
423,261,667.57,33.56763158,For-hire Truck
423,262,765.5,36.14473684,For-hire Truck
423,269,966.99,41.44710526,For-hire Truck
423,271,1448.04,61.25125,For-hire Truck
423,279,1606.89,66.2153125,For-hire Truck
423,280,1689.93,68.8103125,For-hire Truck
423,291,1335.52,57.735,For-hire Truck
423,292,1187.72,47.25578947,For-hire Truck
423,299,1290.02,49.94789474,For-hire Truck
423,300,2464.27,93.0084375,For-hire Truck
423,311,1409.83,60.0571875,For-hire Truck
423,319,2217.68,85.3025,For-hire Truck
423,321,3450.98,123.843125,For-hire Truck
423,329,3467.75,124.3671875,For-hire Truck
423,331,440.95,22.78384615,For-hire Truck
423,339,535.08,24.232,For-hire Truck
423,341,107.33,9.3665,For-hire Truck
423,342,164.38,12.219,For-hire Truck
423,350,2299.05,87.8453125,For-hire Truck
423,361,274.6,20.22461538,For-hire Truck
423,362,372.8,21.73538462,For-hire Truck
423,363,192.19,13.6095,For-hire Truck
423,364,338.67,21.21030769,For-hire Truck
423,371,1477.76,62.18,For-hire Truck
423,372,1330.91,57.5909375,For-hire Truck
423,373,1209.9,47.83947368,For-hire Truck
423,379,1308.58,56.893125,For-hire Truck
423,380,2013.57,78.9240625,For-hire Truck
423,391,643.4,25.89846154,For-hire Truck
423,392,446.88,22.87507692,For-hire Truck
423,393,528.61,24.13246154,For-hire Truck
423,394,626.15,25.63307692,For-hire Truck
423,399,547.07,24.41646154,For-hire Truck
423,401,1686.03,68.6884375,For-hire Truck
423,402,1570.6,65.08125,For-hire Truck
423,409,1676.88,68.4025,For-hire Truck
423,419,3474.71,124.5846875,For-hire Truck
423,421,85.89,8.2945,For-hire Truck
423,422,302,20.64615385,For-hire Truck
423,423,0,4,For-hire Truck
423,429,245.76,16.288,For-hire Truck
423,441,352.33,21.42046154,For-hire Truck
423,452,1712.97,69.5303125,For-hire Truck
423,459,1721.23,69.7884375,For-hire Truck
423,460,1720.66,69.770625,For-hire Truck
423,471,1471.66,61.989375,For-hire Truck
423,472,1080.67,44.43868421,For-hire Truck
423,473,1090.25,44.69078947,For-hire Truck
423,479,1139.75,45.99342105,For-hire Truck
423,481,2014.08,78.94,For-hire Truck
423,482,1881.76,74.805,For-hire Truck
423,483,2240.78,86.024375,For-hire Truck
423,484,1838.72,73.46,For-hire Truck
423,485,2350.53,89.4540625,For-hire Truck
423,486,1955.84,77.12,For-hire Truck
423,487,2242.52,86.07875,For-hire Truck
423,488,2103.3,81.728125,For-hire Truck
423,489,2041.44,79.795,For-hire Truck
423,491,2979.65,109.1140625,For-hire Truck
423,499,3192.49,115.7653125,For-hire Truck
423,500,504.25,23.75769231,For-hire Truck
423,511,737.39,35.405,For-hire Truck
423,512,1009.66,42.57,For-hire Truck
423,513,432.75,22.65769231,For-hire Truck
423,519,2498.89,94.0903125,For-hire Truck
423,531,3224.26,116.758125,For-hire Truck
423,532,3377.9,121.559375,For-hire Truck
423,539,3116.67,113.3959375,For-hire Truck
423,540,626.51,25.63861538,For-hire Truck
423,551,960.99,41.28921053,For-hire Truck
423,560,2309.49,88.1715625,For-hire Truck
429,11,1304.99,56.7809375,For-hire Truck
429,12,1577.96,65.31125,For-hire Truck
429,19,1424.07,60.5021875,For-hire Truck
429,41,2724.88,101.1525,For-hire Truck
429,42,2638.48,98.4525,For-hire Truck
429,49,2504.86,94.276875,For-hire Truck
429,50,1356.14,58.379375,For-hire Truck
429,61,2871.25,105.7265625,For-hire Truck
429,62,3543.76,126.7425,For-hire Truck
429,63,3147.13,114.3478125,For-hire Truck
429,64,3470.57,124.4553125,For-hire Truck
429,65,3272.78,118.274375,For-hire Truck
429,69,3489.95,125.0609375,For-hire Truck
429,81,2676.11,99.6284375,For-hire Truck
429,89,3794.66,134.583125,For-hire Truck
429,91,482.48,23.42276923,For-hire Truck
429,92,403.41,22.20630769,For-hire Truck
429,99,494.92,23.61415385,For-hire Truck
429,101,303.78,20.67353846,For-hire Truck
429,109,377.44,21.80676923,For-hire Truck
429,111,344.32,21.29723077,For-hire Truck
429,122,2187.77,84.3678125,For-hire Truck
429,123,1929.34,76.291875,For-hire Truck
429,124,1940.45,76.6390625,For-hire Truck
429,129,1935.17,76.4740625,For-hire Truck
429,131,1429.52,60.6725,For-hire Truck
429,132,1713.85,69.5578125,For-hire Truck
429,139,1584.04,65.50125,For-hire Truck
429,160,2719.73,100.9915625,For-hire Truck
429,171,716.17,34.84657895,For-hire Truck
429,172,978.44,41.74842105,For-hire Truck
429,179,859.17,38.60973684,For-hire Truck
429,181,628.49,25.66907692,For-hire Truck
429,182,637.31,25.80476923,For-hire Truck
429,183,512.92,23.89107692,For-hire Truck
429,189,739.87,35.47026316,For-hire Truck
429,190,1072.4,44.22105263,For-hire Truck
429,201,1244.52,48.75052632,For-hire Truck
429,202,1443.66,61.114375,For-hire Truck
429,209,1563.69,64.8653125,For-hire Truck
429,211,595.2,25.15692308,For-hire Truck
429,212,668.27,33.58605263,For-hire Truck
429,221,2126.08,82.44,For-hire Truck
429,222,1923.12,76.0975,For-hire Truck
429,223,1819.77,72.8678125,For-hire Truck
429,229,2088.13,81.2540625,For-hire Truck
429,230,991.37,42.08868421,For-hire Truck
429,241,287.2,18.36,For-hire Truck
429,242,365.54,21.62369231,For-hire Truck
429,249,372.1,21.72461538,For-hire Truck
429,251,623.69,25.59523077,For-hire Truck
429,259,522.55,24.03923077,For-hire Truck
429,261,516.54,23.94676923,For-hire Truck
429,262,614.47,25.45338462,For-hire Truck
429,269,815.96,37.47263158,For-hire Truck
429,271,1297.01,50.13184211,For-hire Truck
429,279,1455.86,61.495625,For-hire Truck
429,280,1552.7,64.521875,For-hire Truck
429,291,1184.49,47.17078947,For-hire Truck
429,292,1048.84,43.60105263,For-hire Truck
429,299,1138.99,45.97342105,For-hire Truck
429,300,2313.24,88.28875,For-hire Truck
429,311,1258.8,49.12631579,For-hire Truck
429,319,2066.65,80.5828125,For-hire Truck
429,321,3299.95,119.1234375,For-hire Truck
429,329,3316.72,119.6475,For-hire Truck
429,331,615.85,25.47461538,For-hire Truck
429,339,709.98,34.68368421,For-hire Truck
429,341,341.99,21.26138462,For-hire Truck
429,342,331.11,21.094,For-hire Truck
429,350,2160.29,83.5090625,For-hire Truck
429,361,449.5,22.91538462,For-hire Truck
429,362,192.42,13.621,For-hire Truck
429,363,390.02,22.00030769,For-hire Truck
429,364,513.57,29.6785,For-hire Truck
429,371,1512.2,63.25625,For-hire Truck
429,372,1365.35,58.6671875,For-hire Truck
429,373,1244.34,48.74578947,For-hire Truck
429,379,1343.02,57.969375,For-hire Truck
429,380,1862.54,74.204375,For-hire Truck
429,391,506.17,23.78723077,For-hire Truck
429,392,295.85,20.55153846,For-hire Truck
429,393,391.38,22.02123077,For-hire Truck
429,394,488.92,23.52184615,For-hire Truck
429,399,396.04,22.09292308,For-hire Truck
429,401,1547.27,64.3521875,For-hire Truck
429,402,1431.84,60.745,For-hire Truck
429,409,1538.12,64.06625,For-hire Truck
429,419,3323.68,119.865,For-hire Truck
429,421,251.87,16.5935,For-hire Truck
429,422,164.77,12.2385,For-hire Truck
429,423,245.76,16.288,For-hire Truck
429,429,0,4,For-hire Truck
429,441,583.46,24.97630769,For-hire Truck
429,452,1648.37,67.5115625,For-hire Truck
429,459,1755.67,70.8646875,For-hire Truck
429,460,1569.63,65.0509375,For-hire Truck
429,471,1334.43,57.7009375,For-hire Truck
429,472,943.44,40.82736842,For-hire Truck
429,473,953.02,41.07947368,For-hire Truck
429,479,1002.52,42.38210526,For-hire Truck
429,481,1876.85,74.6515625,For-hire Truck
429,482,1744.53,70.5165625,For-hire Truck
429,483,2103.55,81.7359375,For-hire Truck
429,484,1699.96,69.12375,For-hire Truck
429,485,2211.77,85.1178125,For-hire Truck
429,486,1818.61,72.8315625,For-hire Truck
429,487,2105.29,81.7903125,For-hire Truck
429,488,1966.07,77.4396875,For-hire Truck
429,489,1904.11,75.5034375,For-hire Truck
429,491,2828.62,104.394375,For-hire Truck
429,499,3041.46,111.045625,For-hire Truck
429,500,679.15,33.87236842,For-hire Truck
429,511,771.83,36.31131579,For-hire Truck
429,512,1044.1,43.47631579,For-hire Truck
429,513,436.74,22.71907692,For-hire Truck
429,519,2496.23,94.0071875,For-hire Truck
429,531,3073.23,112.0384375,For-hire Truck
429,532,3226.87,116.8396875,For-hire Truck
429,539,2965.64,108.67625,For-hire Truck
429,540,489.28,23.52738462,For-hire Truck
429,551,809.96,37.31473684,For-hire Truck
429,560,2158.46,83.451875,For-hire Truck
441,11,1779.92,71.6225,For-hire Truck
441,12,2052.89,80.1528125,For-hire Truck
441,19,1899,75.34375,For-hire Truck
441,41,3213.61,116.4253125,For-hire Truck
441,42,3114.94,113.341875,For-hire Truck
441,49,2993.59,109.5496875,For-hire Truck
441,50,1831.07,73.2209375,For-hire Truck
441,61,3359.98,120.999375,For-hire Truck
441,62,4032.49,142.0153125,For-hire Truck
441,63,3623.59,129.2371875,For-hire Truck
441,64,3959.3,139.728125,For-hire Truck
441,65,3761.51,133.5471875,For-hire Truck
441,69,3978.68,140.33375,For-hire Truck
441,81,3164.84,114.90125,For-hire Truck
441,89,4283.39,149.8559375,For-hire Truck
441,91,174.79,12.7395,For-hire Truck
441,92,180.05,13.0025,For-hire Truck
441,99,107.79,9.3895,For-hire Truck
441,101,457.61,23.04015385,For-hire Truck
441,109,531.27,24.17338462,For-hire Truck
441,111,573.76,24.82707692,For-hire Truck
441,122,2662.7,99.209375,For-hire Truck
441,123,2404.27,91.1334375,For-hire Truck
441,124,2415.38,91.480625,For-hire Truck
441,129,2410.1,91.315625,For-hire Truck
441,131,1904.45,75.5140625,For-hire Truck
441,132,2096.69,81.5215625,For-hire Truck
441,139,2058.97,80.3428125,For-hire Truck
441,160,3208.46,116.264375,For-hire Truck
441,171,1204.9,47.70789474,For-hire Truck
441,172,1462.36,61.69875,For-hire Truck
441,179,1347.9,58.121875,For-hire Truck
441,181,1117.22,45.40052632,For-hire Truck
441,182,1112.24,45.26947368,For-hire Truck
441,183,1001.65,42.35921053,For-hire Truck
441,189,1214.8,47.96842105,For-hire Truck
441,190,1561.13,64.7853125,For-hire Truck
441,201,1733.25,70.1640625,For-hire Truck
441,202,1932.39,76.3871875,For-hire Truck
441,209,2052.42,80.138125,For-hire Truck
441,211,1070.13,44.16131579,For-hire Truck
441,212,1143.2,46.08421053,For-hire Truck
441,221,2601.01,97.2815625,For-hire Truck
441,222,2398.05,90.9390625,For-hire Truck
441,223,2294.7,87.709375,For-hire Truck
441,229,2563.06,96.095625,For-hire Truck
441,230,501.11,23.70938462,For-hire Truck
441,241,555.79,24.55061538,For-hire Truck
441,242,600.84,25.24369231,For-hire Truck
441,249,570.77,24.78107692,For-hire Truck
441,251,104.92,9.246,For-hire Truck
441,259,189.66,13.483,For-hire Truck
441,261,1003.3,42.40263158,For-hire Truck
441,262,1101.23,44.97973684,For-hire Truck
441,269,1302.72,56.71,For-hire Truck
441,271,1785.74,71.804375,For-hire Truck
441,279,1942.62,76.706875,For-hire Truck
441,280,2027.63,79.3634375,For-hire Truck
441,291,1673.22,68.288125,For-hire Truck
441,292,1525.42,63.669375,For-hire Truck
441,299,1627.72,66.86625,For-hire Truck
441,300,2801.97,103.5615625,For-hire Truck
441,311,1747.53,70.6103125,For-hire Truck
441,319,2555.38,95.855625,For-hire Truck
441,321,3788.68,134.39625,For-hire Truck
441,329,3805.45,134.9203125,For-hire Truck
441,331,190.19,13.5095,For-hire Truck
441,339,293.16,20.51015385,For-hire Truck
441,341,309.76,20.76553846,For-hire Truck
441,342,440.73,22.78046154,For-hire Truck
441,350,2636.75,98.3984375,For-hire Truck
441,361,309.49,20.76138462,For-hire Truck
441,362,655.13,33.24026316,For-hire Truck
441,363,217.5,14.875,For-hire Truck
441,364,572.19,24.80292308,For-hire Truck
441,371,1762.16,71.0675,For-hire Truck
441,372,1615.31,66.4784375,For-hire Truck
441,373,1494.3,62.696875,For-hire Truck
441,379,1592.98,65.780625,For-hire Truck
441,380,2351.27,89.4771875,For-hire Truck
441,391,981.1,41.81842105,For-hire Truck
441,392,778.62,36.49,For-hire Truck
441,393,866.31,38.79763158,For-hire Truck
441,394,963.85,41.36447368,For-hire Truck
441,399,884.77,39.28342105,For-hire Truck
441,401,2023.73,79.2415625,For-hire Truck
441,402,1908.3,75.634375,For-hire Truck
441,409,2014.58,78.955625,For-hire Truck
441,419,3812.41,135.1378125,For-hire Truck
441,421,402.86,22.19784615,For-hire Truck
441,422,639.7,25.84153846,For-hire Truck
441,423,352.33,21.42046154,For-hire Truck
441,429,583.46,24.97630769,For-hire Truck
441,441,0,4,For-hire Truck
441,452,1997.37,78.4178125,For-hire Truck
441,459,2005.63,78.6759375,For-hire Truck
441,460,2058.36,80.32375,For-hire Truck
441,471,1809.36,72.5425,For-hire Truck
441,472,1418.37,60.3240625,For-hire Truck
441,473,1427.95,60.6234375,For-hire Truck
441,479,1477.45,62.1703125,For-hire Truck
441,481,2351.78,89.493125,For-hire Truck
441,482,2219.46,85.358125,For-hire Truck
441,483,2578.48,96.5775,For-hire Truck
441,484,2176.42,84.013125,For-hire Truck
441,485,2688.23,100.0071875,For-hire Truck
441,486,2293.54,87.673125,For-hire Truck
441,487,2580.22,96.631875,For-hire Truck
441,488,2441,92.28125,For-hire Truck
441,489,2379.14,90.348125,For-hire Truck
441,491,3317.35,119.6671875,For-hire Truck
441,499,3530.19,126.3184375,For-hire Truck
441,500,360.99,21.55369231,For-hire Truck
441,511,1021.79,42.88921053,For-hire Truck
441,512,1294.06,50.05421053,For-hire Truck
441,513,717.15,34.87236842,For-hire Truck
441,519,2783.29,102.9778125,For-hire Truck
441,531,3561.96,127.31125,For-hire Truck
441,532,3715.6,132.1125,For-hire Truck
441,539,3454.37,123.9490625,For-hire Truck
441,540,964.21,41.37394737,For-hire Truck
441,551,1298.69,50.17605263,For-hire Truck
441,560,2647.19,98.7246875,For-hire Truck
451,451,0,4,For-hire Truck
452,11,398.16,22.12553846,For-hire Truck
452,12,627.9,25.66,For-hire Truck
452,19,526.54,24.10061538,For-hire Truck
452,41,2209.54,85.048125,For-hire Truck
452,42,2092.76,81.39875,For-hire Truck
452,49,2120.85,82.2765625,For-hire Truck
452,50,827.32,37.77157895,For-hire Truck
452,61,2487.24,93.72625,For-hire Truck
452,62,3159.75,114.7421875,For-hire Truck
452,63,2601.41,97.2940625,For-hire Truck
452,64,3086.56,112.455,For-hire Truck
452,65,2888.77,106.2740625,For-hire Truck
452,69,3105.94,113.060625,For-hire Truck
452,81,2896.12,106.50375,For-hire Truck
452,89,3608.71,128.7721875,For-hire Truck
452,91,1932.01,76.3753125,For-hire Truck
452,92,1852.94,73.904375,For-hire Truck
452,99,1932.87,76.4021875,For-hire Truck
452,101,1608.82,66.275625,For-hire Truck
452,109,1682.48,68.5775,For-hire Truck
452,111,1444.37,61.1365625,For-hire Truck
452,122,1005.84,42.46947368,For-hire Truck
452,123,747.41,35.66868421,For-hire Truck
452,124,764.8,36.12631579,For-hire Truck
452,129,759.52,35.98736842,For-hire Truck
452,131,232.73,15.6365,For-hire Truck
452,132,494.35,23.60538462,For-hire Truck
452,139,380.06,21.84707692,For-hire Truck
452,160,2968.76,108.77375,For-hire Truck
452,171,1385.57,59.2990625,For-hire Truck
452,172,1052.23,43.69026316,For-hire Truck
452,179,1182.36,47.11473684,For-hire Truck
452,181,1425.64,60.55125,For-hire Truck
452,182,1261.1,49.18684211,For-hire Truck
452,183,1338.64,57.8325,For-hire Truck
452,189,1315.27,57.1021875,For-hire Truck
452,190,1403.84,59.87,For-hire Truck
452,201,1253.13,48.97710526,For-hire Truck
452,202,1331.72,57.61625,For-hire Truck
452,209,1468.83,61.9009375,For-hire Truck
452,211,1352.8,58.275,For-hire Truck
452,212,980.1,41.79210526,For-hire Truck
452,221,1185.5,47.19736842,For-hire Truck
452,222,1302.19,56.6934375,For-hire Truck
452,223,874.55,39.01447368,For-hire Truck
452,229,1240.35,48.64078947,For-hire Truck
452,230,2460.27,92.8834375,For-hire Truck
452,241,1509.23,63.1634375,For-hire Truck
452,242,1468.21,61.8815625,For-hire Truck
452,249,1519.66,63.489375,For-hire Truck
452,251,2070.61,80.7065625,For-hire Truck
452,259,1972.08,77.6275,For-hire Truck
452,261,1492.24,62.6325,For-hire Truck
452,262,1550.93,64.4665625,For-hire Truck
452,269,1786.66,71.833125,For-hire Truck
452,271,1661.7,67.928125,For-hire Truck
452,279,1835.35,73.3546875,For-hire Truck
452,280,712.42,34.74789474,For-hire Truck
452,291,1218.17,48.05710526,For-hire Truck
452,292,1020.85,42.86447368,For-hire Truck
452,299,1104.41,45.06342105,For-hire Truck
452,300,2562.27,96.0709375,For-hire Truck
452,311,1443.38,61.105625,For-hire Truck
452,319,2238.82,85.963125,For-hire Truck
452,321,2915.94,107.123125,For-hire Truck
452,329,3144.1,114.253125,For-hire Truck
452,331,2120.39,82.2621875,For-hire Truck
452,339,2214.52,85.20375,For-hire Truck
452,341,1707.92,69.3725,For-hire Truck
452,342,1649.84,67.5575,For-hire Truck
452,350,1733.9,70.184375,For-hire Truck
452,361,1964.35,77.3859375,For-hire Truck
452,362,1605.31,66.1659375,For-hire Truck
452,363,1839.55,73.4859375,For-hire Truck
452,364,2029.98,79.436875,For-hire Truck
452,371,256.69,16.8345,For-hire Truck
452,372,444.28,22.83507692,For-hire Truck
452,373,554.94,24.53753846,For-hire Truck
452,379,519.2,23.98769231,For-hire Truck
452,380,2174.71,83.9596875,For-hire Truck
452,391,1151.85,46.31184211,For-hire Truck
452,392,1412.1,60.128125,For-hire Truck
452,393,1256.99,49.07868421,For-hire Truck
452,394,1208.93,47.81394737,For-hire Truck
452,399,1283.73,49.78236842,For-hire Truck
452,401,1185.47,47.19657895,For-hire Truck
452,402,1152.97,46.34131579,For-hire Truck
452,409,1219.49,48.09184211,For-hire Truck
452,419,3572.71,127.6471875,For-hire Truck
452,421,1641.25,67.2890625,For-hire Truck
452,422,1492.18,62.630625,For-hire Truck
452,423,1712.97,69.5303125,For-hire Truck
452,429,1648.37,67.5115625,For-hire Truck
452,441,1997.37,78.4178125,For-hire Truck
452,452,0,4,For-hire Truck
452,459,414.44,24.722,For-hire Truck
452,460,1826.35,73.0734375,For-hire Truck
452,471,676.47,33.80184211,For-hire Truck
452,472,738.38,35.43105263,For-hire Truck
452,473,906.71,49.3355,For-hire Truck
452,479,730.94,35.23526316,For-hire Truck
452,481,1255.92,49.05052632,For-hire Truck
452,482,1123.6,45.56842105,For-hire Truck
452,483,1482.62,62.331875,For-hire Truck
452,484,1082.65,44.49078947,For-hire Truck
452,485,1675.91,68.3721875,For-hire Truck
452,486,1197.68,47.51789474,For-hire Truck
452,487,1484.36,62.38625,For-hire Truck
452,488,1345.14,58.035625,For-hire Truck
452,489,1285.12,49.81894737,For-hire Truck
452,491,3077.65,112.1765625,For-hire Truck
452,499,2954.33,108.3228125,For-hire Truck
452,500,2194,84.5625,For-hire Truck
452,511,1021.08,42.87052632,For-hire Truck
452,512,1049.65,43.62236842,For-hire Truck
452,513,1512.09,63.2528125,For-hire Truck
452,519,2234.69,85.8340625,For-hire Truck
452,531,3322.26,119.820625,For-hire Truck
452,532,3475.9,124.621875,For-hire Truck
452,539,3214.67,116.4584375,For-hire Truck
452,540,1588.16,65.63,For-hire Truck
452,551,1509.75,63.1796875,For-hire Truck
452,560,2407.49,91.2340625,For-hire Truck
459,11,608.42,25.36030769,For-hire Truck
459,12,819.43,37.56394737,For-hire Truck
459,19,736.8,35.38947368,For-hire Truck
459,41,2419.8,91.61875,For-hire Truck
459,42,2303.02,87.969375,For-hire Truck
459,49,2331.11,88.8471875,For-hire Truck
459,50,1037.58,43.30473684,For-hire Truck
459,61,2697.5,100.296875,For-hire Truck
459,62,3370.01,121.3128125,For-hire Truck
459,63,2811.67,103.8646875,For-hire Truck
459,64,3296.82,119.025625,For-hire Truck
459,65,3099.03,112.8446875,For-hire Truck
459,69,3316.2,119.63125,For-hire Truck
459,81,3106.38,113.074375,For-hire Truck
459,89,3818.97,135.3428125,For-hire Truck
459,91,1940.27,76.6334375,For-hire Truck
459,92,1861.2,74.1625,For-hire Truck
459,99,1941.13,76.6603125,For-hire Truck
459,101,1617.08,66.53375,For-hire Truck
459,109,1690.74,68.835625,For-hire Truck
459,111,1452.63,61.3946875,For-hire Truck
459,122,841.51,38.145,For-hire Truck
459,123,583.08,24.97046154,For-hire Truck
459,124,681.58,33.93631579,For-hire Truck
459,129,672.25,33.69078947,For-hire Truck
459,131,441.88,22.79815385,For-hire Truck
459,132,267.42,17.371,For-hire Truck
459,139,427.52,22.57723077,For-hire Truck
459,160,3179.02,115.344375,For-hire Truck
459,171,1595.83,65.8696875,For-hire Truck
459,172,1262.49,49.22342105,For-hire Truck
459,179,1392.62,59.519375,For-hire Truck
459,181,1635.9,67.121875,For-hire Truck
459,182,1471.36,61.98,For-hire Truck
459,183,1548.9,64.403125,For-hire Truck
459,189,1525.53,63.6728125,For-hire Truck
459,190,1614.1,66.440625,For-hire Truck
459,201,1463.39,61.7309375,For-hire Truck
459,202,1541.98,64.186875,For-hire Truck
459,209,1679.09,68.4715625,For-hire Truck
459,211,1563.06,64.845625,For-hire Truck
459,212,1190.36,47.32526316,For-hire Truck
459,221,1377.03,59.0321875,For-hire Truck
459,222,1512.45,63.2640625,For-hire Truck
459,223,1066.08,44.05473684,For-hire Truck
459,229,1450.61,61.3315625,For-hire Truck
459,230,2468.53,93.1415625,For-hire Truck
459,241,1517.49,63.4215625,For-hire Truck
459,242,1476.47,62.1396875,For-hire Truck
459,249,1527.92,63.7475,For-hire Truck
459,251,2078.87,80.9646875,For-hire Truck
459,259,1980.34,77.885625,For-hire Truck
459,261,1702.5,69.203125,For-hire Truck
459,262,1761.19,71.0371875,For-hire Truck
459,269,1996.92,78.40375,For-hire Truck
459,271,1871.96,74.49875,For-hire Truck
459,279,2045.61,79.9253125,For-hire Truck
459,280,922.68,40.28105263,For-hire Truck
459,291,1428.43,60.6384375,For-hire Truck
459,292,1231.11,48.39763158,For-hire Truck
459,299,1314.67,57.0834375,For-hire Truck
459,300,2772.53,102.6415625,For-hire Truck
459,311,1653.64,67.67625,For-hire Truck
459,319,2449.08,92.53375,For-hire Truck
459,321,3126.2,113.69375,For-hire Truck
459,329,3354.36,120.82375,For-hire Truck
459,331,2128.65,82.5203125,For-hire Truck
459,339,2222.78,85.461875,For-hire Truck
459,341,1716.18,69.630625,For-hire Truck
459,342,1658.1,67.815625,For-hire Truck
459,350,1944.16,76.755,For-hire Truck
459,361,1972.61,77.6440625,For-hire Truck
459,362,1815.57,72.7365625,For-hire Truck
459,363,1847.81,73.7440625,For-hire Truck
459,364,2038.24,79.695,For-hire Truck
459,371,353.46,21.673,For-hire Truck
459,372,536.35,24.25153846,For-hire Truck
459,373,602.31,25.26630769,For-hire Truck
459,379,508.07,23.81646154,For-hire Truck
459,380,2384.97,90.5303125,For-hire Truck
459,391,1362.11,58.5659375,For-hire Truck
459,392,1622.36,66.69875,For-hire Truck
459,393,1467.25,61.8515625,For-hire Truck
459,394,1419.19,60.3496875,For-hire Truck
459,399,1493.99,62.6871875,For-hire Truck
459,401,1395.73,59.6165625,For-hire Truck
459,402,1363.23,58.6009375,For-hire Truck
459,409,1429.75,60.6796875,For-hire Truck
